roi_id,sampen
8,4.818759685329853
9,4.428843298803875
36,4.504267266703371
39,4.268373489530407
41,4.266786540694902
42,4.006114974511362
47,4.285402218862249
51,3.489133594976083
52,3.74289390616888
54,3.9897170267381394
55,4.519179081675814
56,3.9772799234999168
100,4.607330313749611
101,6.06177619758669
102,5.2048587915516995
115,5.361685804125097
168,4.873207469352231
188,4.206450877467426
189,4.320167637022925
216,4.70616849485816
219,4.097668912400802
220,5.471675214392045
221,4.788337695887233
222,3.7265083219906594
231,3.777754905193258
232,3.8536753576165905
233,4.803386019854659
234,3.879450067517984
235,4.332863572568518
236,3.854767864532386
280,4.6108643641639135
281,4.3830396091907495
282,5.469641817239516
284,4.9696263509564815
295,5.314314910777488
348,4.902702798645085
