roi_id,sampen
8,4.099535673550915
9,4.062284278254343
36,4.635085980146993
39,4.155634343891919
41,5.08533966935737
42,3.863498000095138
47,4.364097549131302
51,4.0
52,4.324930583048886
54,3.8695774371404625
55,3.891949362037036
56,4.201119623045907
100,4.445955386380834
101,5.521600439723727
102,5.109753851859713
115,5.136538832947766
168,5.054765803430892
188,4.123382415505282
189,4.645778501905753
216,5.05429597731514
219,4.448226163929417
220,4.766456890875605
221,4.620586410451877
222,4.339850002884625
231,4.236014191900085
232,4.009984088572622
233,5.03868046816406
234,4.159198594849254
235,3.9807780200624823
236,4.0551548141962375
280,5.052321035130082
281,5.299208018387279
282,5.667702931729092
284,5.220048480868149
295,5.030416341802001
348,6.372554167957331
