roi_id,sampen
50,4.25964381663302
69,4.313022541665471
109,4.952590639613574
112,5.537965021183987
117,4.180636927434335
138,3.476381687567235
197,4.118941072723508
200,4.793549122532574
227,3.841302253980942
228,4.9052313716868285
237,4.9039731122262245
258,4.425579876910509
262,4.283345632568311
289,4.930737337562887
296,4.349834091457247
318,3.8285510784404044
