roi_id,sampen
8,4.708344916226438
9,4.566235292652251
36,4.913082429322786
39,4.479469371873842
41,4.693262116068046
42,4.506737333415654
47,4.66150405559415
51,4.358047520694014
52,4.898450232807866
54,4.193114628814202
55,4.83518913025433
56,4.062755533330414
100,4.493666666701606
101,6.029747343394052
102,5.694880192799191
115,4.9905767461133745
168,5.014950341465972
188,4.636309380721377
189,5.100901215575144
216,5.404917459558394
219,5.124328135002202
220,5.20945336562895
221,4.814444346843924
222,4.186055268582045
231,4.48611672678053
232,5.109245263708422
233,4.497089744695821
234,4.024194505012793
235,4.3369228331172245
236,4.648072544575794
280,4.9855832272311265
281,5.025535092107138
282,5.894817763307944
284,5.51306958223937
295,4.683904350414792
348,4.928107081518214
