roi_id,sampen
8,4.862008996927675
9,5.501251794331925
36,4.9429835981871015
39,4.847469509348971
41,4.795596951181433
42,4.616862585187444
47,5.120294233717711
51,4.862363869508772
52,5.668378508908794
54,4.459431618637297
55,4.809261987822263
56,4.773468927905195
100,5.196397212803504
101,5.54432051622381
102,5.63662462054365
115,6.189824558880018
168,5.9954845188775066
188,4.393718777955373
189,5.6486571760385464
216,4.970293493183809
219,5.451211111832329
220,5.369233809665719
221,6.024831852979935
222,5.556506054671928
231,4.918863237274595
232,4.774787059601174
233,4.82781902461732
234,4.930737337562887
235,4.776103988073165
236,4.829511335709772
280,5.346956889378885
281,6.452388341633178
282,5.278449458220482
284,5.789207575347345
295,5.589963181779523
348,5.474779582970733
