"Sum Sq","Mean Sq","NumDF","DenDF","F value","Pr(>F)","term"
3.20489979521518,3.20489979521518,1,9405.99868215755,18.6538798118887,1.58336167740082e-05,"session"
3.16720178039112e-05,3.16720178039112e-05,1,33.8209888901284,0.000184344613331192,0.989246947326906,"group"
0.196522936174508,0.0655076453915028,3,368.435686320348,0.381282355759542,0.766555130150816,"self_layer"
3.03771662976364,3.03771662976364,1,9405.99867727909,17.6808026880547,2.63669656834018e-05,"session:group"
2.44747128030527,0.815823760101758,3,9405.99874223913,4.74844124341789,0.00260174617483097,"session:self_layer"
3.71586638326043,1.23862212775348,3,9405.99874056347,7.20930755400041,7.88442785349159e-05,"group:self_layer"
1.35964526531434,0.453215088438114,3,9405.99873981729,2.63790456140968,0.0478914762975069,"session:group:self_layer"
