roi_id,sampen
8,2.962762560438444
9,2.565345825870732
36,3.5520706191637816
39,2.995548215428916
41,4.234776145792281
42,2.762588465473328
47,3.2959035778791477
51,2.8469651993764646
52,3.2567104354408816
54,2.4426318874294553
55,3.1045889012772
56,3.042885812853177
100,3.3956301568195966
101,4.1160005967258355
102,4.567455782369953
115,5.118941072723508
168,4.2054691182999795
188,2.530109635960224
189,3.3483643731724015
216,3.4616718287782464
219,3.0406025401960797
220,3.7577573957712573
221,3.7377327811244014
222,2.9700467778983723
231,2.3184772593838052
232,2.665723512684993
233,3.2824227620469135
234,3.1872623178753234
235,3.22961996518512
236,3.2471280149244333
280,3.2766988408943645
281,3.9162112235849973
282,4.079091279805223
284,4.437921389952182
295,3.9981202667817772
348,4.232021122534225
