roi_id,sampen
8,2.904484097901423
9,2.90819856944325
36,3.319020411590257
39,2.930825914388141
41,4.221976838720615
42,2.8214760303022572
47,3.1051751922654787
51,2.601718729046734
52,3.089734206255152
54,2.5695850897255927
55,2.8744691179161412
56,2.914391284491163
100,3.527737632028206
101,3.9111907330421443
102,4.0026495784139495
115,3.729157227070051
168,4.160647187854302
188,2.7516992245324214
189,2.9897072449921667
216,3.4521773228202477
219,3.440297451680582
220,4.271554572372243
221,3.8172533831238424
222,3.0118416126445164
231,2.44930740136359
232,2.6028844087184186
233,3.532328612813118
234,3.2191212878984916
235,3.192983169973992
236,3.513171817653146
280,3.6133071264151178
281,3.79902043879208
282,3.6459405075572873
284,3.7519159356321783
295,4.664081217838759
348,4.008324864650932
