roi_id,sampen
50,2.7943804510581454
69,2.948499371926859
109,3.3827909497504427
112,3.064276885750472
117,3.0223678130284544
138,2.9746806851504832
197,3.3476452649957373
200,3.6110247973073526
227,3.033301975150828
228,3.111391417348686
237,3.8654578766211722
258,3.1728722854926494
262,3.221763932961931
289,3.606657571820475
296,3.182839237657472
318,2.613958983588327
