roi_id,sampen
1,4.918863237274595
2,5.674994701583629
3,5.1104239896936505
4,4.296049463061757
5,3.9922505003950652
6,4.111309583204707
7,5.019590728357881
13,5.188784028693629
16,3.9893527558004918
17,5.081794091163648
18,4.367116868653618
19,3.9166385721600805
20,4.228409357242777
21,4.2920266091735
22,4.300832259431854
23,4.17951105027151
48,4.472487771462744
49,4.193413354364682
121,5.11824896666999
142,6.3706874068072175
152,4.330698304515095
153,4.797507136101257
154,4.769387071858584
156,4.264536430999026
157,4.25758845383681
158,4.354616713593537
159,4.6336363474568465
160,4.495695162624069
163,4.323987617065657
181,4.244760234364903
182,3.9657842846620874
183,4.564784618783526
184,4.309328058107729
185,3.8444940584706515
186,3.724110389264631
187,5.638073837180719
193,4.211147664168825
196,4.105651787563862
198,4.15704371014558
199,3.860466258517167
201,3.7076592246541726
202,4.888743248898259
203,3.9133746291787173
229,4.090661722917659
301,4.302119613807182
322,4.9218409370744896
332,4.497499659470817
333,5.483815777264256
334,4.992768430768924
336,4.467605550082998
337,4.885357434058877
338,4.447300778052165
339,4.57862097384733
340,7.88874324889826
343,4.839535327806754
