roi_id,sampen
1,5.304997698937485
2,4.335390354693925
3,4.704871964456353
4,4.315775867905767
5,4.089390289821454
6,4.042091333489033
7,4.146356530303907
13,4.527141846332814
16,4.530266979934904
17,4.350879468583492
18,3.68472393047954
19,4.146582817660797
20,4.64591571195302
21,4.754887502163469
22,4.844095468872623
23,4.420230168499167
48,3.862743491924137
49,4.379933698322928
121,5.236492618381302
142,5.272129861769211
152,3.79234235120258
153,4.352852668082264
154,4.893884885783756
156,4.08746284125034
157,4.561151539450088
158,4.523561956057013
159,4.66432029233444
160,4.128225710161924
163,5.562242424221073
181,4.917307211553857
182,5.005624549193878
183,5.909893083770042
184,4.269186632815389
185,4.112894056405934
186,3.9269176502882215
187,4.515938714853988
193,3.7635264204373415
196,4.9418970454364315
198,4.472487771462744
199,3.749534267669262
201,4.548436624696042
202,4.9952464700293655
203,4.169925001442313
229,4.126108769149822
301,5.180813317585049
322,5.20945336562895
332,4.37851162325373
333,4.7233765294182515
334,5.447458976971221
336,5.216317906926763
337,4.27550375779601
338,4.305439972098793
339,3.75886955007075
340,4.832890014164742
343,5.33847927115121
