"layer","obs_diff_full","test1_p_full","test1_pfdr_full","perm_p_full","perm_pfdr_full","obs_diff_sd25","test1_p_sd25","test1_pfdr_sd25","perm_p_sd25","perm_pfdr_sd25","obs_diff_iqr","test1_p_iqr","test1_pfdr_iqr","perm_p_iqr","perm_pfdr_iqr"
"visual",0.0806683771235197,0.368245713955865,0.651898722711744,0.372062793720628,0.652534746525347,0.0806683771235197,0.368245713955865,0.651898722711744,0.372062793720628,0.652534746525347,0.0144659222341274,0.857100682170393,0.901202247834741,0.854514548545146,0.901009899010099
"auditory",0.0478426372560581,0.651898722711744,0.651898722711744,0.652534746525347,0.652534746525347,0.0478426372560581,0.651898722711744,0.651898722711744,0.652534746525347,0.652534746525347,0.010542138417874,0.899918086819843,0.901202247834741,0.8995100489951,0.901009899010099
"motor",0.0529081971818037,0.478997392000466,0.651898722711744,0.481451854814519,0.652534746525347,0.0529081971818037,0.478997392000466,0.651898722711744,0.481451854814519,0.652534746525347,0.0529081971818037,0.478997392000466,0.901202247834741,0.477752224777522,0.901009899010099
"extero",0.0890701096762622,0.3250694804028,0.651898722711744,0.343665633436656,0.652534746525347,0.0488590948010547,0.549613469228271,0.651898722711744,0.561243875612439,0.652534746525347,0.00916610436561965,0.901202247834741,0.901202247834741,0.901009899010099,0.901009899010099
"intero",0.0886066355343312,0.180994912170663,0.651898722711744,0.185081491850815,0.652534746525347,0.0886066355343312,0.180994912170663,0.651898722711744,0.18988101189881,0.652534746525347,0.0603718482500186,0.325875601805041,0.901202247834741,0.333866613338666,0.901009899010099
"mental",0.040461992718844,0.590736663244351,0.651898722711744,0.591940805919408,0.652534746525347,0.040461992718844,0.590736663244351,0.651898722711744,0.58994100589941,0.652534746525347,0.040461992718844,0.590736663244351,0.901202247834741,0.592940705929407,0.901009899010099
