roi_id,sampen
1,5.372554167957331
2,5.400879436282184
3,4.512611656496472
4,5.282316238988506
5,4.220198207923536
6,4.083213368248981
7,4.668378508908794
13,4.479469371873842
16,4.487265826834023
17,4.335822536545743
18,5.009460329249067
19,5.061111514303388
20,4.435386144670646
21,3.9475325801058645
22,4.895530733443971
23,4.293913718717766
48,3.8357706042216906
49,3.7852246526922584
121,6.426264754702098
142,5.656623485848602
152,4.1975372326501725
153,6.455327220304562
154,5.020659470566094
156,5.303780748177103
157,6.266786540694902
158,4.416646752140501
159,4.986060809042126
160,4.404754526016983
163,4.603821527972472
181,6.266786540694902
182,4.962896005337261
183,5.169925001442312
184,5.158429362604483
185,6.475733430966398
186,4.206962380766842
187,5.05528243550119
193,5.112005025513131
196,4.994353436858858
198,4.766456890875605
199,4.706953025099766
201,4.418501354582415
202,4.2223924213364485
203,5.285402218862249
229,4.273875965481221
301,4.8496657269155685
322,4.346956889378885
332,4.9218409370744896
333,5.078002512001273
334,4.659797733643747
336,3.5894084057523488
337,4.06529146025172
338,5.175258445745354
339,4.156504485679991
340,5.08746284125034
343,4.804776377955828
