roi_id,sampen
1,5.215012890970851
2,3.9175378398080274
3,5.069884094112504
4,5.74416109557041
5,3.966156545028206
6,3.7506787618223885
7,5.044394119358453
13,3.786596361890807
16,4.014419059912964
17,4.206200387833862
18,4.133855746734791
19,3.7037987302310067
20,4.327328082629952
21,3.6685627023390968
22,4.81526012014295
23,4.046474429799501
48,3.6563471339579214
49,3.834654778960807
121,4.902073579310743
142,4.666756591884804
152,4.347252251247229
153,4.965105209553815
154,4.370064615931633
156,4.389452089084371
157,3.9568532080823426
158,3.8528695813099727
159,4.080489917860368
160,4.799975391692007
163,4.919304765982215
181,4.822001698022006
182,3.7490562814929373
183,4.9122240399115595
184,5.2542412873757876
185,4.42428981251704
186,3.948113258335032
187,5.365350375178491
193,4.050411625646178
196,3.665951341755802
198,4.274362411635307
199,3.7268863880698384
201,3.622140049590697
202,4.500073603134643
203,3.8474695093489713
229,3.7733800217473306
301,4.885357434058877
322,4.494317136281156
332,4.390854984700274
333,5.482663924875014
334,4.584962500721157
336,3.759865996276285
337,3.9564832779054986
338,4.151819064483656
339,4.110572866948918
340,4.794935662803536
343,4.351865379041466
