roi_id,sampen
1,4.684498174272071
2,4.233391420285705
3,4.456064767538899
4,3.9192478021285013
5,3.415384259295148
6,3.5327711947112874
7,4.621799268901528
13,3.990769673946461
16,4.086070950123668
17,4.112700132749363
18,6.6582114827517955
19,3.949016071281195
20,3.4176114429426705
21,4.5081812662336755
22,3.360564943494331
23,4.535460539303582
48,3.5688428353578794
49,3.0783710635528725
121,6.46352437327118
142,4.1883035307571665
152,3.939424559756911
153,4.8855743643714264
154,4.746949682738828
156,3.6009857628513164
157,3.4074531318962094
158,3.7344760421405083
159,3.9534331815455483
160,4.2984691220633735
163,4.207399706860975
181,5.247927513443585
182,3.7834566543602395
183,4.08746284125034
184,4.364940983847455
185,3.6848187375532224
186,3.6233435924490123
187,4.710970385633262
193,3.362270982246519
196,3.3115861506659034
198,4.681824039973745
199,4.08071179925926
201,4.27032689840015
202,3.7104933828050153
203,3.5999128421871283
229,3.2119190901069397
301,4.355595807652757
322,4.589249859124255
332,4.058893689053568
333,4.1765887317233235
334,3.7806505982285503
336,3.550060689741575
337,3.5836964233771638
338,3.3300712681959768
339,3.615519967697126
340,4.212449618088869
343,4.478732174596234
