Timepoint,32,34,40,50,53,61,68,69,78,85,106,109,110,111,112,113,117,118,120,122,132,138,150,197,200,227,228,237,243,258,260,262,285,287,288,289,296,300,318,330
0,1216.5806183275595,1188.9986678142936,1148.7738561737403,902.002576153095,862.4434611002604,1142.1534609407993,920.279527806524,996.0479928129358,956.0707592434353,499.98281053868135,1231.3437761579241,1182.103518961327,1128.9278024744106,919.3566412023596,1173.2739832128545,1060.3323783661401,919.2493946788076,1034.7753879649429,1216.1560142245994,832.5972185847686,521.2660015113509,782.2640676804256,934.4162021318087,928.3603926126935,887.8073593942743,980.6084002103054,1006.6247678417369,1242.026328315948,1107.7421403829023,1047.1098586486005,963.6056518554688,940.3826568161232,1103.5438717112822,1154.2484981830303,1065.3205101283033,1136.6484605189733,908.2425012207032,1236.8912454071628,982.6810138433981,1046.7478029128404
1,1207.4741915189302,1191.3264944893974,1146.519929007198,901.1874685434195,862.8380635579427,1138.2615748225032,921.92263771171,996.3808973910999,955.5329318576389,505.2326584291611,1234.0430152529761,1178.8480956638741,1158.088220779984,914.866918202993,1167.1042537900355,1058.7358732596456,922.97901396699,1027.0800252454035,1212.6355466891061,834.1495564450922,521.416596031052,784.4195619255044,933.9296353461203,930.9704762686671,884.1845582660876,975.1240804205297,1003.4565444665452,1245.509599909436,1110.5986043379396,1046.33187987818,959.7637576268725,943.0865748308707,1094.8558885590369,1152.994546156663,1066.034473873028,1142.4172042410714,904.9826696777344,1236.2366999483656,983.9286065823488,1041.7188701071934
2,1200.979148346914,1197.5009005799586,1150.5714017032237,899.3670569786659,857.6847141810825,1135.9465410387195,922.2927881497055,995.9712261384143,958.4848188369994,502.7887271286207,1230.3215675959511,1184.0751156331642,1155.2094377588344,918.4040908813477,1168.453942668394,1063.422841333144,923.4806863973429,1033.2465330978919,1205.8493959068646,841.0896689523126,518.7705470282456,784.0283424110523,930.1461856239721,933.7041690792657,884.5316603811164,978.3644702958862,1005.509152277847,1237.5986890739568,1108.4802827076933,1045.989076096826,949.6230463705772,940.1687504865121,1098.6288934274883,1165.5794595571665,1064.8434352077472,1138.243877999442,908.3564996337891,1226.9306161230095,988.7980425739084,1047.7332774379797
3,1205.9371975859906,1184.1793854382574,1151.1332063139155,893.0956111027645,862.7029651460193,1136.492534946751,924.4951101274632,1001.889638253664,955.9045978122288,495.9228670420754,1237.5012271618716,1187.5571575594101,1154.0538250958477,919.4942043407543,1175.0422392560108,1065.880893813831,929.0191808008885,1026.8072861857797,1211.377122288428,836.7231001178014,522.1753593569058,788.1300677530272,935.5826939444055,936.8277415047704,891.2540965833163,980.4174009457663,1012.1291039589723,1249.2807637646213,1107.716212316537,1052.5449988927967,957.2220499338197,944.2683802065642,1100.2585095317424,1163.9146112295298,1067.4584105267786,1141.6470968191963,913.5756079101562,1232.4986530172414,993.8496431948533,1055.0011116607845
4,1202.5464259359092,1183.104525196309,1145.1720397606325,897.9934786283053,862.3506484258743,1142.365507589804,924.8869134703679,1002.0307621549924,959.3149604191856,508.2746616866428,1246.1307274550988,1192.9721556047152,1152.4854991206416,933.714938601932,1174.7968513516923,1064.5191820879888,927.0089855822888,1033.9455536736382,1211.403869319083,833.560090881033,517.5180133078746,792.3964191470133,936.9270745150445,932.8746337890625,889.4993904515317,977.5379494314866,1005.2712533400834,1240.4720796553115,1110.013420456124,1053.8913861443016,952.4668932197508,945.8133516173432,1099.7445022198333,1173.6790516193096,1072.7158407229704,1150.3538643973213,907.0024221801758,1221.67290534827,990.9131562938568,1052.139262595372
5,1200.3205809442165,1198.270472935268,1145.848899412691,908.1454754169171,860.3613935198102,1138.151323885531,925.0775859320341,994.8337070896483,959.8361369541714,513.6887349867744,1240.721694704086,1184.004172959895,1137.3039936206958,920.165827364535,1170.4170154979747,1063.3510745597284,925.3165803008027,1032.782849045092,1205.8253898814246,835.8820444062814,520.5526936794149,787.3417470392611,933.5728088945797,938.2515620678927,887.7727958277652,982.2093726193757,1006.3457993583445,1239.8369965793033,1110.1676021559967,1049.5235100009636,955.4174628139527,936.7992715144503,1104.1656268464417,1172.3150643568772,1058.5909867363343,1136.378489641462,913.9809246826172,1224.7889027796487,993.8395200294218,1041.2435334858142
6,1210.972346931561,1199.141317562181,1147.206220991156,904.6313772348258,863.6060587565104,1138.058949650945,919.9852349580224,1000.9507055682482,956.3192911299449,498.0756722293866,1235.9237293061756,1180.6695527202446,1138.0275278162073,919.8105229558172,1169.2069617690195,1062.2829146571667,937.7486283857744,1030.6501943654027,1218.4996040460421,838.0244482817109,519.7757435009397,786.6327296610128,927.0686772113245,936.3475222967368,900.5219758686267,980.8337827817038,1008.4029308857362,1246.897133939093,1108.415017738502,1054.6130173047986,969.8552710162706,941.2893376004869,1100.2259098341485,1162.3452292222244,1064.5571828762434,1138.8115848214286,909.9179559326171,1231.0894450337494,994.3573021146534,1049.25658697831
7,1205.692658161146,1191.0970944774394,1151.6547537814365,907.6465989332933,860.5826139904204,1136.5568528046479,926.5814060951346,995.835631311167,962.8501488821847,511.33197808955646,1236.6435540416253,1182.171178688957,1141.7390980473272,924.0555949855495,1176.071597278778,1061.3678923026143,930.823230114612,1024.7778002421062,1212.67944583796,833.713581247428,520.8900548196843,790.5425784719929,935.2749953137094,938.5024975801991,893.5502271150287,984.20979252099,1011.5727992145562,1244.3945558004539,1113.025818126471,1059.5243504793866,964.1088720904894,940.4212847723477,1101.0481908461627,1171.0612716674805,1068.068123084556,1141.2700320870536,911.9121151733399,1229.4083032133021,988.0595239993097,1049.7649741367986
8,1203.7953151513009,1180.812427131497,1146.2385860828872,900.2713439941406,860.1089928036645,1130.7757852915172,927.5306961287314,992.1466556825359,960.8567974756635,513.4270398854443,1233.9910320302165,1181.8192499780196,1153.9769087614836,917.5768455299171,1169.3891582418632,1062.0290752389578,932.0914896870707,1025.9234702157792,1203.5275525707884,836.0004894463058,518.8078594230601,786.0758827921253,932.3075302643673,940.0585964506706,888.5851263748972,981.9977310623865,1009.3673893279093,1247.2250451455568,1111.9518617765675,1047.4449012365467,953.2684285818053,936.2377770465354,1097.354921741646,1153.7356940049392,1069.1344796821618,1140.260769217355,914.5633151245117,1217.9817766796127,989.0500496577606,1048.540488259834
