roi_id,sampen
8,5.359310316890443
9,5.584962500721157
36,5.478971805032942
39,4.7244263985058605
41,5.482663924875014
42,5.116207141564467
47,5.6284991490048055
51,5.634811050171718
52,4.952533261164231
54,4.927354698168234
55,4.643856189774724
56,5.23703919730085
100,5.015522272114053
101,6.8030547846239795
102,5.362955363147417
115,6.727920454563199
168,5.721858701775997
188,5.138216141714975
189,6.105534414172357
216,6.2260680794798455
219,5.521469577095774
220,6.048032696421802
221,6.266786540694902
222,5.040892430646902
231,5.343802594510126
232,5.330916878114617
233,5.718818247455947
234,5.729863478480992
235,5.044394119358453
236,4.792557920129523
280,5.422064766172813
281,8.73809225962049
282,6.592457037268081
284,6.741466986401148
295,5.321928094887363
348,5.747582701540235
