roi_id,sampen
8,4.251482410620212
9,5.212993723334199
36,5.1799090900149345
39,4.4389898210232905
41,5.972692654004264
42,4.794044468474226
47,4.473317144892247
51,5.05974208369189
52,4.74416109557041
54,4.321928094887363
55,5.240879648714333
56,4.5529723864767195
100,5.501684105689368
101,6.26990588253908
102,5.0419632931036915
115,5.408258966647781
168,4.838381817678229
188,4.405468790430065
189,5.993544977862701
216,5.052179864325049
219,4.6692787866546315
220,5.2964574073712445
221,5.830779267568934
222,4.751154783287139
231,4.3118275049183925
232,4.841302253980942
233,5.452858964713811
234,5.23790179525832
235,4.323091089743482
236,5.318788387356795
280,5.123382415505283
281,4.9354597478052895
282,4.660590205534526
284,5.596935142387232
295,5.409390936137702
348,5.382744096071959
