-3.203	3.35442	-0.687189	0.976692	-0.605683	-0.00421849	0.13063	-0.117156	0.149081	0.100863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-4.11376	4.28527	-1.37657	-0.098892	-0.19302	-0.255215	-0.468128	0.0272813	-0.143254	-0.0624663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-4.46373	4.1968	-1.15707	0.76625	-0.636903	0.0626784	0.0537622	-0.240701	0.33084	0.144865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-4.01526	4.32188	-1.06008	0.787141	-0.690367	0.0462865	-0.0262476	-0.161443	0.1836	0.135986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-3.78511	4.23433	-0.900245	0.612642	-0.573522	0.0338524	-0.127035	-0.0797743	0.0428007	0.066161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-4.05539	4.98026	-1.03529	0.261817	-0.512919	0.0460662	-0.274958	-0.0377067	-0.0384423	-0.00668445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-4.28174	5.5055	-1.24295	0.355424	-0.579138	0.0405597	-0.241957	-0.0865328	0.0443831	0.0507373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-5.06423	-2.59631	-1.56431	-0.379072	-0.875035	-0.0963819	-0.0166695	-0.03268	0.037907	0.231111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-5.05489	-2.6632	-1.62694	-0.311999	-0.926745	-0.161493	0.0417659	-0.0157067	0.0313959	0.22429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-2.28772	1.12429	1.066	-0.357207	0.74005	0.13613	-0.0402427	-0.141355	0.186674	-0.0891095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-1.72122	1.44687	1.54142	-1.14144	0.786109	0.11933	-0.0789187	-0.0168218	0.0416133	-0.108225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.452943	-0.577718	0.046298	0.157738	1.09486	-0.745912	-0.29549	-0.125013	0.130454	0.0886358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-4.45055	4.80543	-1.1442	0.554174	-0.628902	0.110124	-0.130322	-0.184136	0.202067	0.0954307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.29506	0.146395	0.558027	0.388809	-0.125965	0.135546	0.605661	0.0858618	-0.0530935	0.240582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.89452	0.189366	1.16636	-0.0765663	-0.269804	-0.0345564	0.520746	0.0443375	0.0144666	0.332921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-4.41102	5.0068	-1.03411	-0.00568458	-0.498637	0.196	-0.356499	-0.0895965	0.0261931	-0.0202822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-3.53306	4.18833	-0.146995	-1.13073	-0.0149444	0.321317	-0.393984	0.107695	-0.216097	-0.199347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-3.05922	3.95303	-1.40619	-0.236793	0.277978	-0.600562	-0.384905	0.193864	-0.325733	-0.103458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-4.20064	5.27785	-0.915195	0.0233233	-0.443129	0.173338	-0.293677	-0.0698438	0.0161992	-0.018659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-4.22083	5.32033	-1.05784	-0.078905	-0.428794	0.103788	-0.400866	-0.0244955	-0.0719709	-0.0547197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-4.10428	5.14222	-1.13153	-0.0618072	-0.370203	-0.0149951	-0.431751	0.0111791	-0.12919	-0.0706738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-3.99366	5.00481	-1.16358	-0.0509025	-0.337708	-0.0918226	-0.424851	0.0429807	-0.171262	-0.0826489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-4.00105	3.98936	-1.56082	0.117662	-0.193422	-0.418122	-0.335519	0.015539	-0.0881366	0.0334852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-3.74973	-1.22604	-0.709516	0.737961	0.0383267	-0.644558	0.413003	-0.0336332	0.175133	-0.451702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-1.35183	-0.482554	1.06965	0.256981	1.18191	-0.306012	-0.0606076	-0.188668	0.235759	-0.0230818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.2639	-0.40109	-0.77909	0.281619	1.08302	-0.379328	-0.702775	-0.254331	0.192348	0.495434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.854062	1.39371	0.0323944	0.00668336	0.483236	0.0359706	0.500741	0.0787459	0.00990823	0.185282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.864429	0.67222	-0.835389	0.120676	1.09895	-1.02173	-0.0415287	0.138611	-0.143968	-0.013713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.9777	0.728505	1.18902	-0.950437	-0.0349549	-0.058436	0.739887	0.15797	-0.00756701	0.167291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.84617	-0.01872	-1.87488	-0.016723	0.250757	0.676017	0.611712	0.088977	-0.0170928	-0.0623996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.03417	0.889143	-1.23508	0.0472171	0.164897	0.509124	1.08351	0.278971	-0.174861	0.0382282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.78746	-0.155646	0.0421584	0.222675	-0.396861	0.134009	0.248697	-0.0705569	0.0966473	0.228464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.90524	-0.0563025	-2.10314	0.0541397	0.34755	0.824122	0.700924	0.142191	-0.0834581	-0.0876966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.86333	-0.0129881	-0.987721	-0.193633	-0.383542	0.448876	0.725445	0.0574019	0.0616238	-0.197057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6.11841	-0.0947156	-1.50946	0.0103822	-0.0674944	0.62872	0.528195	0.00967107	0.0661512	-0.0878838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-5.23916	-2.79564	-1.70917	-0.408011	-1.12497	-0.00801158	0.0482891	-0.0294228	0.0421239	0.493512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-3.92286	-0.656562	0.077734	0.127512	0.161781	0.268599	0.169264	-0.205143	0.312684	-0.0108167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-1.66113	-0.223253	1.57485	0.0886403	0.778322	0.246166	0.261243	-0.16108	0.250145	0.102178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-5.0083	-2.44021	-1.24457	-0.410241	-0.814302	0.17439	0.0349078	-0.0693034	0.0930362	0.354975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-5.21342	-2.63951	-1.5528	-0.564199	-0.985694	0.1454	-0.0833562	-0.0419967	0.0185927	0.378572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-4.66213	-2.25836	-0.710795	-0.030137	-0.374902	0.106537	0.122279	-0.156938	0.241241	0.023914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-4.13469	-1.14211	0.206648	-0.739632	0.188184	0.674701	-0.124712	-0.126564	0.131492	-0.0784552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-2.7008	-0.870838	1.24085	0.0551397	0.89319	0.203789	-0.0171875	-0.267292	0.335004	-0.17983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-1.12373	-0.363479	1.92713	-0.157739	0.91918	0.233546	0.0572913	-0.20311	0.256626	0.147941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-2.25984	0.421393	1.49008	-0.937342	0.845077	0.534185	0.142632	-0.0254782	0.0806838	0.00597616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-1.3441	1.41066	1.71518	-1.76267	0.611329	0.34242	0.175856	0.152923	-0.105109	-0.0217604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-4.67911	-0.859666	-0.472609	-1.6143	-0.286457	0.88586	-0.565667	0.0351857	-0.209791	-0.0235388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-3.99605	4.49536	-0.518267	-0.675137	-0.179001	0.296927	-0.429835	0.0141844	-0.114981	-0.154495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-4.08775	3.31186	-0.198777	-1.18623	-0.054666	0.642864	-0.493408	0.0382196	-0.165978	-0.190394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-1.39859	2.08905	1.38257	-2.07809	0.273842	0.20202	-0.0306754	0.192199	-0.185711	-0.163094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-5.25274	-2.75934	-1.75475	-0.724274	-1.04229	0.0671925	-0.166822	0.0160749	-0.0800555	0.338337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-5.15807	-2.2906	-1.32628	-1.04882	-0.820324	0.452453	-0.342485	0.00386043	-0.11813	0.241658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-4.96991	-2.4776	-1.53392	-0.198271	-0.811706	-0.227885	0.0704891	-0.0348104	0.072073	0.105562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-5.20503	-2.48075	-1.33256	-1.24176	-0.855668	0.559898	-0.437348	0.0199586	-0.17309	0.300052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-4.93261	-2.39562	-0.948813	-0.560763	-0.598254	0.347977	-0.0949921	-0.0996701	0.0955509	0.211954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-4.1906	-1.50703	-0.0529467	-0.831479	0.219688	0.357918	-0.297451	-0.10304	0.066052	-0.387331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-2.74231	-1.03503	0.864565	0.219191	0.641657	0.258718	0.160882	-0.202249	0.294315	-0.116242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.371024	0.198831	1.63897	-0.531599	0.247236	-0.251148	0.443777	0.0309176	0.0917665	0.105682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-2.34795	-0.799502	1.70882	0.491492	1.13549	0.305154	0.126817	-0.296452	0.383863	-0.101195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-2.35738	-0.785797	1.69453	0.361573	1.11067	0.303755	0.0672032	-0.302543	0.37924	-0.0983332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.6967	-0.188171	-1.15516	0.410561	0.232175	0.612241	0.577637	0.132105	-0.131658	0.134095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.45266	-0.165066	0.678745	0.178128	-0.549425	-0.07028	0.232467	-0.0869684	0.113649	0.345759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.18977	0.0821381	1.40825	-0.622316	-0.690048	-0.671525	0.109996	-0.158265	0.287916	0.316473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.82586	-0.12869	0.0675288	0.439948	-0.0926406	0.369674	0.646087	0.130113	-0.130622	0.284647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.58546	-0.0317608	-2.1031	0.0569139	0.416259	0.791259	0.805097	0.222661	-0.173848	-0.0729914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.15752	0.265265	-1.43425	-0.404201	0.468217	0.180231	0.745526	0.289596	-0.209996	-0.0521087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.93318	-0.0487588	-0.19385	-0.30788	-0.713021	-0.0955519	0.10958	-0.198488	0.312915	-0.00493585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.61826	0.0343278	-1.26724	-0.116139	-0.0870199	0.559384	0.767571	0.106084	-0.0041299	-0.0908351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6.17955	-0.183224	-2.22189	0.0733574	0.62361	0.524264	0.0089642	-0.074143	0.0863597	0.173649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6.59481	-0.18598	-1.87388	-0.0715142	0.254959	0.344769	-0.252055	-0.243848	0.28705	0.0763131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6.06785	-0.201667	-1.25088	0.0798315	0.126154	0.238683	-0.254599	-0.24133	0.259244	0.239304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6.24994	-0.122146	-1.846	-0.00845586	0.123603	0.692624	0.477037	0.0145867	0.0538075	-0.0977282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.88	0.144792	0.839859	-0.66263	-0.817451	-0.554919	0.157429	-0.149759	0.295458	0.154267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
