"region","value"
"intero",0.749999265417804
"intero",0.483605209233458
"intero",0.571973082938061
"intero",0.220783389219372
"intero",0.269290897966539
"intero",0.483418274154789
"intero",0.559077512655984
"intero",0.632275315522416
"intero",0.53444501533335
"intero",0.186718758577407
"intero",0.40572307467274
"intero",0.399943451555952
"intero",0.708581005697714
"intero",0.277864366148741
"intero",0.108690279485348
"intero",0.305961953003737
"intero",0.209482755452488
"intero",0.477979719505184
"intero",0.495465890263752
"intero",0.54480887625835
"intero",0.876505754751828
"intero",0.966200119055666
"intero",0.517401526906393
"intero",0.0825722192159624
"intero",0.360247736561547
"intero",0.689450584729153
"intero",0.417692437474467
"intero",0.564570189026237
"intero",0.760441186018478
"intero",0.429008972938527
"intero",0.51939197579084
"intero",0.438548091215065
"intero",0.153874545357285
"intero",0.353661801125023
"intero",0.390007473132225
"intero",0.584961900429023
"intero",0.679774090324274
"intero",0.44022745318777
"intero",0.287337494025185
"intero",0.101023277073309
"intero",0.478665692169344
"intero",0.202536090687534
"intero",1.01587149341731
"intero",0.667577390187116
"intero",0.246943085375618
"intero",0.475733585679764
"intero",0.167776406802381
"intero",0.1314649094671
"intero",0.110933256165011
"intero",0.763925315554173
"intero",0.368940840116948
"intero",0.542115936302434
"intero",0.366113235971439
"intero",0.293458995469957
"intero",0.340104104863455
"intero",0.498895415025431
"intero",0.601684816820409
"intero",0.513741267919929
"intero",0.391387944819902
"intero",0.422014093134704
"intero",0.316842560992462
"intero",0.421230669224997
"intero",0.495178773693566
"intero",0.571229133761252
"intero",0.591308557074991
"intero",0.465956231920528
"intero",0.612827554850157
"intero",0.393947993972614
"intero",0.0776313996301672
"intero",0.755212968073854
"intero",0.222538142748913
"intero",0.620109388176888
"intero",0.740677206705593
"intero",0.576108031884887
"intero",0.618850028085352
"intero",0.856845930823872
"intero",0.863530959933322
"intero",0.394957227612554
"intero",0.642018452720921
"intero",0.720707032177988
"intero",0.520710779856848
"intero",0.457717197947231
"intero",0.527599209957354
"intero",0.67549241003535
"intero",0.554747872449944
"intero",0.348585258386139
"intero",0.680569730590708
"intero",0.794014077020054
"intero",0.132031258569303
"intero",0.766860334607923
"intero",0.371427699805123
"intero",0.596772868871702
"intero",0.374417315956279
"intero",0.679801634133447
"intero",0.570210325325917
"intero",0.798389755070613
"intero",0.318928141678767
"intero",0.553729663131341
"intero",0.386823339659845
"intero",0.391101952048685
"intero",0.519507835849222
"intero",0.489019245196482
"intero",0.893428971537598
"intero",0.412054203322104
"intero",0.136168539246673
"intero",0.257655495623255
"intero",0.559088472216972
"intero",0.79901612590124
"intero",0.942149084744482
"intero",0.74483952969309
"intero",0.2255657939489
"intero",0.352891741238031
"intero",0.634378496751764
"intero",0.688675640029983
"intero",0.252855233517441
"intero",0.768185549212171
"intero",0.344159171011555
"intero",0.548686067027539
"intero",0.349206858731443
"intero",0.710357690003661
"intero",0.844193276858566
"intero",0.667924878376513
"intero",0.318749809785073
"intero",0.671590147352112
"intero",0.154514865689053
"intero",0.588459412798602
"intero",0.561323346829907
"intero",0.607578044236999
"intero",0.505630864255641
"intero",0.549131081324365
"intero",0.948503803586421
"intero",0.874666040406394
"intero",0.507975275922474
"intero",0.561692268418905
"intero",0.610044650283468
"intero",0.303447613488583
"intero",0.560392346431364
"intero",0.961496210369648
"intero",0.433165275216444
"intero",0.282652659315872
"intero",0.507016632987611
"intero",0.56069001637489
"intero",0.381772613595046
"intero",0.3160505353846
"intero",0.600467533762819
"intero",0.867129199195555
"intero",0.579928797823538
"intero",0.00641271552191641
"intero",0.469893589789194
"intero",0.805960719756519
"intero",0.392933465463765
"intero",0.484692753542423
"intero",0.579569484303329
"intero",0.214338359963004
"intero",0.758951353408818
"intero",0.538952065836469
"intero",0.56491024626541
"intero",0.786216234341243
"intero",0.497608622735417
"intero",0.699624045224033
"intero",0.515689969258153
"intero",0.5719420526614
"intero",1.17148746013882
"intero",0.749019605375557
"intero",0.462897506403653
"intero",1.13243862058248
"intero",0.47487948944936
"intero",0.543138685602828
"intero",0.639018987696659
"intero",0.595566807554787
"intero",0.490606598286487
"intero",0.443046231815709
"intero",0.528268599770627
"intero",0.368055794340505
"intero",0.826481550581181
"intero",0.437213673599527
"intero",0.636690750205391
"intero",0.801421534379367
"intero",0.638659644080252
"intero",0.054824158791341
"intero",0.845176887890534
"intero",0.130496360275473
"intero",0.777515891651965
"intero",0.593263280165815
"intero",0.17847453331539
"intero",0.213992923958316
"intero",0.55062949480807
"intero",0.290773859532712
"intero",0.419853322535835
"intero",0.587105285417978
"intero",0.646941301386204
"intero",0.680185618149224
"intero",0.560559419190364
"intero",0.301598312566896
"intero",0.729991302089835
"intero",0.647579706171165
"intero",0.58499379632516
"intero",0.504792344021137
"intero",0.65341868137795
"intero",0.565458283106564
"intero",0.562600886077353
"intero",0.398520788123379
"intero",0.190790710135855
"intero",0.206392743625804
"intero",0.509042713963841
"intero",0.706552990767035
"intero",0.694983440686277
"intero",1.06064006780513
"intero",1.11477789473751
"intero",0.152774980441631
"intero",0.253496098403602
"intero",0.46281669571014
"intero",0.818061306584642
"intero",0.589081135027306
"intero",0.498694651418614
"intero",0.990498831670144
"intero",0.336239522639902
"intero",0.409236068951615
"intero",0.14108383305282
"intero",0.591591257130971
"intero",0.668476273346385
"intero",0.576523036699514
"intero",0.465923421220989
"intero",0.980445585304843
"intero",0.614583687922842
"intero",0.663896410644337
"intero",0.39606795950504
"intero",0.511088183580994
"intero",0.510969182207639
"intero",0.792266239138107
"intero",0.51300130042088
"intero",0.918057109604947
"intero",0.51543890071582
"intero",0.552814853572933
"intero",0.591839389500213
"intero",0.70261136958789
"intero",0.328194584124573
"intero",0.820487523818143
"intero",0.494383241859505
"intero",0.669501531941417
"intero",0.256020331168621
"intero",0.397231098676333
"intero",0.798436730977739
"intero",0.452051100003202
"intero",0.638030715825616
"intero",0.84401270570773
"intero",0.154688300173135
"intero",0.906825356239354
"intero",-0.0264993319493027
"intero",0.486026148696315
"intero",0.730341630637487
"intero",0.443031231197127
"intero",0.445352503228087
"intero",0.41104995320735
"intero",0.59230985183805
"intero",0.278824560374011
"intero",0.912582155470746
"intero",0.626563238215573
"intero",0.310076976668207
"intero",0.573570524674487
"intero",0.58405948716177
"intero",0.890118013382872
"intero",0.739009823809875
"intero",0.512950713841687
"intero",0.421487935755976
"intero",0.421932918599556
"intero",0.375418918151927
"intero",0.267576220226269
"intero",0.801833457286779
"intero",0.397646856566343
"intero",0.497983942262328
"intero",0.526773794599369
"intero",0.854967219863234
"intero",0.533304404347815
"intero",0.858124072690056
"intero",0.939366672468947
"intero",1.01886032853768
"intero",0.635114657770255
"intero",0.671231545281755
"intero",0.921959641985979
"intero",0.262931621482285
"intero",0.558187102818297
"intero",0.770999027917954
"intero",0.446887672205321
"intero",0.485013752617773
"intero",0.303356918837092
"intero",0.438376937888496
"intero",0.286779849038463
"intero",0.297006744044253
"intero",0.257816042870504
"intero",0.143442102141282
"intero",0.68664429181209
"intero",0.292166248475776
"intero",0.672166518015977
"intero",0.335489540772176
"intero",0.279170821683344
"intero",0.689286634795486
"intero",0.440600592567752
"intero",0.537808183583067
"intero",0.387142736010802
"intero",0.986940757256211
"intero",0.430261404531248
"intero",0.515123370536958
"intero",0.68623822758085
"intero",0.349121458375135
"intero",0.585556255546571
"intero",0.659968084925782
"intero",0.0232918609861701
"intero",0.582563980727346
"intero",0.458505283858917
"intero",0.483687976054314
"intero",0.28744173459023
"intero",0.568188870695351
"intero",0.157960770795728
"intero",0.383631359401053
"intero",0.671970661246781
"intero",0.700181164139815
"intero",0.457221538280565
"intero",0.566737937850876
"intero",0.581204203143845
"intero",0.820666307292069
"intero",-0.0599011028908026
"intero",0.206851238062414
"intero",0.500555904666199
"intero",0.675340609121905
"intero",0.170837078440146
"intero",0.76940540128858
"intero",0.469523297255602
"intero",0.251684364574068
"intero",0.490855839921044
"intero",0.796350018352998
"intero",0.669112389352979
"intero",0.511997557173648
"intero",0.306851680559489
"intero",0.289155940997182
"intero",0.923275732635739
"intero",0.712012146064831
"intero",0.212100688620493
"intero",0.132764917369681
"intero",0.271311312458823
"intero",0.519846390909344
"intero",0.458706299050099
"intero",0.891112447888707
"intero",0.544953454242575
"intero",0.859594228093023
"intero",0.313748401090955
"intero",0.520586437082179
"intero",0.754568356340381
"intero",0.162532545283878
"intero",0.563645805609729
"intero",0.634996321012209
"intero",0.501036529464731
"intero",0.837353873337836
"intero",0.382553527342594
"intero",0.417107206297138
"intero",0.114062073476843
"intero",0.421762462172297
"intero",0.560359438826048
"intero",0.546274871722591
"intero",0.573625747203108
"intero",0.66061712439295
"intero",0.445843679600196
"intero",0.511370804778997
"intero",0.637464127083302
"intero",0.557569833244848
"intero",0.317724442068274
"intero",0.91469362473046
"intero",0.637642171932125
"intero",0.362305481888466
"intero",0.274557593118294
"intero",0.441483429578762
"intero",0.889771211135016
"intero",0.552867540392046
"intero",0.738832475195289
"intero",0.466422532951996
"intero",0.840095939706991
"intero",0.463022354230612
"intero",0.428049977252819
"intero",0.692430158125874
"intero",0.495796068648886
"intero",0.676580529446415
"intero",0.269314176502735
"intero",0.633935730397271
"intero",0.664814750280462
"intero",0.491133235885713
"intero",0.587370002405219
"intero",0.853349663111064
"intero",0.524458460496111
"intero",0.506575506036341
"intero",0.498793634636158
"intero",0.292295434109483
"intero",0.718909527295631
"intero",0.154730438457022
"intero",0.576440934063703
"intero",0.282240625867977
"intero",0.336285525765759
"intero",0.41362916975251
"intero",0.459439720840137
"intero",0.676376265533087
"intero",0.409960764246788
"intero",0.457198036462124
"intero",0.224976118458057
"intero",0.590390620083552
"intero",0.567803296359792
"intero",0.36938949953542
"intero",0.652799596851806
"intero",0.454664000330053
"intero",0.184671466312692
"intero",0.290574731012741
"intero",-0.130798319020855
"intero",1.01192679963661
"intero",0.628256748124409
"intero",0.837712935530754
"intero",0.902625758773395
"intero",0.89410505527148
"intero",0.691339395070569
"intero",0.305086802775318
"intero",0.726569122814682
"intero",0.864191699967354
"intero",0.715586938128406
"intero",0.402404686508101
"intero",0.792906810303644
"intero",0.758742134187713
"intero",0.757155047508379
"intero",0.91110549883184
"intero",0.419795959713261
"intero",0.0399097862388366
"intero",0.467545628859811
"intero",0.845667895751326
"intero",0.404164041766772
"intero",0.221505309850888
"intero",0.791529351111844
"intero",0.505881949021532
"intero",0.747022495576482
"intero",0.337537527327711
"intero",0.770053160512107
"intero",0.397803298910219
"intero",0.679024019576637
"intero",0.5239687522757
"intero",0.637361384652007
"intero",0.59721936207939
"intero",0.84350856272333
"intero",0.829497375603691
"intero",0.701775053240804
"intero",0.0140463506013618
"intero",0.480556999006554
"intero",0.574232540710783
"intero",0.53475897100276
"intero",0.194722283976131
"intero",0.683956804378357
"intero",0.813320109324395
"intero",0.410588200235371
"intero",0.690369204369536
"intero",0.489635985954515
"intero",0.626053793148668
"intero",0.563183699221878
"intero",0.399121880424563
"intero",0.972834713706156
"intero",0.50062862337599
"intero",0.489970312903533
"intero",0.435165344410188
"intero",0.225304540662081
"intero",0.760350625203792
"intero",0.323823930057874
"intero",0.694520673267731
"intero",0.403388770911005
"intero",0.619049392672813
"intero",0.707089677367292
"intero",0.0109521541970629
"intero",0.486569572204193
"intero",0.0555027044543255
"intero",0.197024550717371
"intero",0.348607388208336
"intero",0.524002504808035
"intero",0.28579135281395
"intero",0.0177716736826076
"intero",0.481177526761011
"intero",0.894658797796871
"intero",0.432420899388153
"intero",0.196286217433208
"intero",0.879430407402707
"intero",0.358087678812711
"intero",0.687549033808191
"intero",0.650600315471042
"intero",0.638819509065047
"intero",0.485216474079718
"intero",0.729597856114575
"intero",0.487970039875836
"intero",0.667457225466961
"intero",0.60149670095006
"intero",0.296672456686918
"intero",0.368112596883761
"intero",0.494638889403261
"intero",0.681387532635996
"intero",0.488885805940554
"intero",0.384507792769246
"intero",0.270316685609113
"intero",0.744744150668385
"intero",0.591770276221389
"intero",0.711494360670763
"intero",0.549972422329729
"intero",0.778408284432649
"intero",0.907452750648542
"intero",0.375117046673266
"intero",0.596243445743095
"intero",0.974815593840819
"intero",0.334506492259373
"intero",0.779896151016231
"intero",0.131099537622448
"intero",-0.0190404315310197
"intero",0.331969203532388
"intero",0.531695501317445
"intero",0.236433748957818
"intero",0.554527533259191
"intero",0.332621335673015
"intero",0.461529168616722
"intero",1.04276669791647
"intero",0.818337834354783
"intero",0.0742485745192196
"intero",0.727339540040557
"intero",0.723806327679136
"intero",0.442408818964008
"intero",0.53446646753236
"intero",0.441710266316667
"intero",0.524204529955169
"intero",0.620036275651881
"intero",0.276786448268279
"intero",0.711333517649848
"intero",0.375055901283778
"intero",0.233209406520686
"intero",0.976210010320695
"intero",0.556374458931994
"intero",0.839356899562436
"intero",0.261437492269129
"intero",0.513808201320369
"intero",0.674337435946742
"intero",0.199333109799643
"intero",0.605372590099581
"intero",0.396081694585202
"intero",0.208597341345435
"intero",0.548548937751874
"intero",0.657658464835519
"intero",0.575640001391652
"intero",0.510610891951301
"intero",0.762851915314994
"intero",0.569381374962917
"intero",0.714339347266075
"intero",0.633645564421376
"intero",0.582785354895414
"intero",0.489800269948119
"intero",0.560811715159595
"intero",0.140825677325697
"intero",0.334940728407546
"intero",0.532273774058372
"intero",0.57598237924027
"intero",0.39162327023558
"intero",0.394398336072901
"intero",0.554111585627416
"intero",0.800547089115343
"intero",0.567374786055126
"intero",0.825743245527179
"intero",0.889118843033104
"intero",0.652101490655924
"intero",0.661567779370979
"intero",0.645401810499767
"intero",0.663167716233691
"intero",0.490496994376777
"intero",0.433224809910856
"intero",0.310490382252641
"intero",0.333020829105389
"intero",0.378197118748263
"intero",0.829359307686028
"intero",0.782796766522821
"intero",0.522502584977466
"intero",0.594400348465821
"intero",0.476241527625651
"intero",0.871238785036778
"intero",0.00468987654350461
"intero",0.524566635653416
"intero",0.630573992475541
"intero",0.577007358540222
"intero",0.53146725489136
"intero",0.722369228792715
"intero",0.576864853942793
"intero",0.403906222999646
"intero",0.315759275376344
"intero",0.54445478821903
"intero",0.697407595092937
"intero",0.581370709323493
"intero",0.611135897054841
"intero",0.84447071607541
"intero",0.149757333468336
"intero",0.535919201425033
"intero",0.430476860957223
"intero",0.521884887048501
"intero",0.666401149018095
"intero",0.40283670695107
"intero",0.728274285110418
"intero",0.873911339299665
"intero",1.02683023970336
"intero",0.396444056032907
"intero",-0.106093877503801
"intero",0.650437688809207
"intero",0.574147741923787
"intero",0.939260492231358
"intero",0.321234166947287
"intero",0.307384450149737
"intero",0.239495781770696
"intero",0.325913547856168
"intero",0.625635846161373
"intero",0.488541596262418
"intero",0.722799050244231
"intero",0.346364432675278
"intero",0.459914603849401
"intero",0.5003104913789
"intero",0.458670972266617
"intero",0.517907374228594
"intero",0.437369575183896
"intero",0.577737423600191
"intero",0.814053490228921
"intero",0.498357446281839
"intero",0.141268667926241
"intero",0.290177460557816
"intero",0.621339881600219
"intero",0.575498098499123
"intero",0.262073666863896
"intero",0.711222379513221
"intero",0.561525036392821
"intero",0.21465799160469
"intero",0.378659609070791
"intero",0.495478001935196
"intero",0.240620862214443
"intero",0.421148469038351
"intero",0.368399508414539
"intero",0.758899110488471
"intero",0.286474372270054
"intero",0.684498276779527
"intero",0.961172255612015
"intero",0.218673122165944
"intero",1.02256319691804
"intero",0.617760956165385
"intero",0.328826956967285
"intero",0.755377005564054
"intero",0.503167652661908
"intero",0.156772333559857
"intero",0.484387540304624
"intero",0.664487000684322
"intero",1.06212505520165
"intero",0.709764777438321
"intero",0.433117428752027
"intero",0.40864928274855
"intero",0.454160285555105
"intero",0.525443194826535
"intero",0.241582150422655
"intero",0.711660577403867
"intero",1.07707336651909
"intero",0.366788633035556
"intero",0.984845257274477
"intero",0.361878074260461
"intero",0.434975295228465
"intero",0.731041844702158
"intero",1.13206434306148
"intero",0.621716403976957
"intero",0.703444421454261
"intero",0.664977482473704
"intero",0.907574062041934
"intero",0.394348975218693
"intero",0.798933388346973
"intero",0.5157814314795
"intero",0.585943287270882
"intero",0.631584253302528
"intero",0.108975833141443
"intero",1.11826967766039
"intero",0.51081838819874
"intero",0.740500401463941
"intero",0.186539720453635
"intero",0.877745915880042
"intero",0.539511394738683
"intero",0.0508351631735658
"intero",0.246809232243636
"intero",0.882820700931341
"intero",0.51291034497302
"intero",0.473745251956479
"intero",0.778058414674989
"intero",0.445790319846986
"intero",0.375200145860894
"intero",0.195481499701472
"intero",0.86559962536376
"intero",0.34336512932693
"intero",0.502162414320967
"intero",0.661792222155306
