roi_id,sampen
32,4.676110388779351
34,6.08746284125034
61,4.711494906650088
68,4.955605880641547
85,5.047305714778357
111,4.651848980528255
132,4.290901199266738
150,4.265800082508852
258,5.067222048812715
260,5.6173839784135335
287,5.138088914320307
330,4.630050390249695
