roi_id,sampen
8,4.856558920058374
9,4.749534267669262
36,4.782901878333065
39,4.773724144176324
41,5.654124525228552
42,5.6624065861465045
47,4.635415826974072
51,4.468510912548159
52,4.643856189774724
54,4.372403408247607
55,4.779484865904223
56,4.495410915742864
100,4.600337726608072
101,5.733354340613827
102,5.670066069097573
115,5.386242908369076
168,5.471675214392045
188,4.823969635908501
189,4.788955083725625
216,5.03342300153745
219,4.903881845736181
220,6.144658242831882
221,6.114486015016886
222,4.67964375386906
231,4.610122574619557
232,4.4401095212356765
233,4.863498000095138
234,5.395928676331139
235,4.605721060887954
236,4.405992359675837
280,5.508851172681572
281,6.198269627136274
282,6.92184093707449
284,4.948113258335032
295,5.828280760912151
348,5.5571445565813935
