"layer","n_verum","n_placebo","observed_diff","sw_p_verum","sw_p_placebo","test1_method","test1_stat","test1_p_raw","test1_p_fdr","perm_p_raw","perm_p_fdr"
"visual",19,18,-0.0839234449760766,0.440108259047645,0.405073180055706,"Welch t-test",-0.812074777308588,0.422263352184437,0.512129699384229,0.423957604239576,0.601139886011399
"auditory",18,19,-0.0462406015037594,0.0283516719755825,0.0103031488937553,"Mann-Whitney U",135,0.265480688786419,0.512129699384229,0.544045595440456,0.601139886011399
"motor",18,16,-0.0309027777777777,0.414032277253505,0.00100740984337837,"Mann-Whitney U",121.5,0.443102924746085,0.512129699384229,0.601139886011399,0.601139886011399
"extero",19,18,-0.13796992481203,0.174277732699737,0.00627085245341729,"Mann-Whitney U",114,0.0777482648034012,0.466489588820407,0.0496950304969503,0.298170182981702
"intero",18,20,0.0845454545454545,0.363492690260344,0.118315817369598,"Welch t-test",1.18857117869385,0.242457511481919,0.512129699384229,0.28027197280272,0.601139886011399
"mental",19,17,0.0626934984520125,0.272042081357129,0.257029862716985,"Welch t-test",0.662661547902103,0.512129699384229,0.512129699384229,0.495850414958504,0.601139886011399
