"layer","n_verum","n_placebo","observed_diff","sw_p_verum","sw_p_placebo","test1_method","test1_stat","test1_p_raw","test1_p_fdr","perm_p_raw","perm_p_fdr"
"visual",19,20,-0.076417042507208,0.574785468640973,0.776169709959812,"Welch t-test",-0.645556043217875,0.522579724672861,0.760372621616622,0.527747225277472,0.761323867613239
"auditory",19,19,-0.085150927810119,0.876049560371539,0.0398769932849964,"Mann-Whitney U",150,0.381115708178465,0.760372621616622,0.274972502749725,0.761323867613239
"motor",19,19,-0.0187543831519586,0.130823961911343,0.184917212459022,"Welch t-test",-0.261836239348448,0.794964343461513,0.794964343461513,0.795720427957204,0.795720427957204
"extero",19,20,-0.0606742796409867,0.924407731338848,0.231506816925972,"Welch t-test",-0.808875039019142,0.424594510504852,0.760372621616622,0.428157184281572,0.761323867613239
"intero",18,20,0.0472540440559066,0.0705056063465552,0.426789762789818,"Welch t-test",0.853297357834582,0.399139789774592,0.760372621616622,0.396860313968603,0.761323867613239
"mental",19,20,-0.0497424418182114,0.899467937958267,0.284809697262681,"Welch t-test",-0.480583270097309,0.633643851347185,0.760372621616622,0.634436556344366,0.761323867613239
