"layer","n_verum","n_placebo","observed_diff","sw_p_verum","sw_p_placebo","test1_method","test1_stat","test1_p_raw","test1_p_fdr","perm_p_raw","perm_p_fdr"
"visual",19,20,-0.076417042507208,0.574785468640973,0.776169709959812,"Welch t-test",-0.645556043217875,0.522579724672861,0.745660393680709,0.527747225277472,0.741925807419258
"auditory",19,20,-0.0427470951861271,0.876049560371539,0.0400389939139584,"Mann-Whitney U",169,0.56461499630784,0.745660393680709,0.632536746325367,0.741925807419258
"motor",19,20,-0.0574888979146487,0.130823961911343,0.160000578199355,"Welch t-test",-0.721923384691036,0.475202223959188,0.745660393680709,0.482551744825517,0.741925807419258
"extero",19,20,-0.0606742796409867,0.924407731338848,0.231506816925972,"Welch t-test",-0.808875039019142,0.424594510504852,0.745660393680709,0.427857214278572,0.741925807419258
"intero",19,20,0.0198046232023101,0.231146024145153,0.426789762789818,"Welch t-test",0.32683878345357,0.745660393680709,0.745660393680709,0.741925807419258,0.741925807419258
"mental",19,20,-0.0497424418182114,0.899467937958267,0.284809697262681,"Welch t-test",-0.480583270097309,0.633643851347185,0.745660393680709,0.636436356364364,0.741925807419258
