roi_id,sampen
8,4.5569481245515595
9,5.030416341802001
36,4.689012370943279
39,4.0427329849885325
41,4.9354597478052895
42,4.468606180817807
47,4.8594877263777265
51,4.234341729938083
52,5.106199403831925
54,3.9463565716336344
55,4.394429714577606
56,4.335733894412393
100,5.574908836057233
101,5.236014191900085
102,6.789207575347345
115,6.047123912114025
168,5.588714635582264
188,4.511405893751075
189,5.1274081693245295
216,5.523561956057013
219,4.577100382948186
220,4.523561956057013
221,5.285402218862249
222,4.420745831105278
231,4.482561493475853
232,4.175199943482987
233,4.954196310386876
234,4.687900522480746
235,4.563406357354709
236,4.4605618145751516
280,5.105035470698289
281,5.902073579310743
282,5.622717422716574
284,4.7838959492336155
295,5.134426320220927
348,5.255500733148386
