roi_id,sampen
8,4.372039440578062
9,5.3710226444155325
36,5.3497112514009
39,4.713522180954611
41,5.08746284125034
42,5.019000961930056
47,4.638073837180719
51,4.720339275578797
52,4.817623257511431
54,4.570462931026041
55,4.919780107366394
56,4.427382689698672
100,5.569855608330948
101,inf
102,5.994981925233375
115,5.662101898702735
168,5.733354340613827
188,4.707722394084788
189,5.58796498888268
216,6.60733031374961
219,5.369233809665719
220,5.754887502163469
221,5.243173983472951
222,4.857980995127573
231,4.8020148973024055
232,4.621703047536174
233,5.1015380264620624
234,4.8233672400462355
235,4.382642985580914
236,4.074618041346585
280,5.274794119296268
281,5.584962500721157
282,6.689299160535892
284,7.051662119822493
295,4.937815168803419
348,5.011815750247196
