roi_id,sampen
8,4.2388324791239
9,4.700439718141093
36,5.185521856493331
39,4.7489382358322825
41,5.0544477840223765
42,4.726318349966697
47,4.846326153570437
51,4.812372996824229
52,4.719731056749853
54,4.584962500721157
55,4.782032141894274
56,4.30168358961319
100,4.982178722912756
101,5.19377174339668
102,5.2647032261944124
115,4.650764559116903
168,5.870364719583405
188,4.069948877562564
189,5.551795636785957
216,5.309141939931519
219,4.752907138035228
220,6.008428622070581
221,5.095924419998536
222,4.824913293441909
231,4.480075928553322
232,5.0594484650807425
233,4.805577109089701
234,4.570225957464259
235,4.954196310386876
236,4.80161855250846
280,4.954196310386876
281,5.497851836951118
282,5.338912274518242
284,8.29920801838728
295,5.24412594328373
348,4.95917398654126
