"layer","n_verum","n_placebo","observed_diff","sw_p_verum","sw_p_placebo","test1_method","test1_stat","test1_p_raw","test1_p_fdr","perm_p_raw","perm_p_fdr"
"visual",17,18,-0.69394823102818,0.7380154842022,0.968048001743562,"Welch t-test",-1.14694728793352,0.259879142501611,0.381775079578845,0.255874412558744,0.317008299170083
"auditory",17,17,-0.713848648624445,0.900695454647876,0.152919235190588,"Welch t-test",-0.970154083517661,0.340402432991527,0.381775079578845,0.341065893410659,0.341065893410659
"motor",17,18,-1.12513441500905,0.512758729474578,0.00851610479192407,"Mann-Whitney U",126,0.381775079578845,0.381775079578845,0.153684631536846,0.307369263073693
"extero",15,17,-0.663229315083963,0.706727076990287,0.0700645973748747,"Welch t-test",-1.21086719907053,0.236108706280534,0.381775079578845,0.264173582641736,0.317008299170083
"intero",17,18,-0.995297872056276,0.310565499536011,0.0657421872652764,"Welch t-test",-1.46812935696069,0.151574453998084,0.381775079578845,0.146985301469853,0.307369263073693
"mental",17,18,-1.10018801242475,0.981808593405793,0.0386512436266915,"Mann-Whitney U",106,0.124850485067197,0.381775079578845,0.068993100689931,0.307369263073693
