roi_pos_id,sampen
32,4.890147331773942
34,5.226412192788786
40,3.587545661735159
50,3.47302922203802
53,3.625270489374693
61,3.4313393116079443
68,3.1954600935494497
69,3.7922480296673955
78,2.982839448841817
85,3.442943495848729
106,3.6090262056116256
109,3.637569926927293
110,4.8858289800806896
111,3.462848979195032
112,3.1302195278774883
113,3.4351636782028363
117,3.425123111023873
118,4.100073892188341
120,4.462626957797104
122,2.736133829922418
132,2.79031501875914
138,3.457297453986445
150,4.0740005814437765
197,3.522079481145725
200,3.565526021256746
227,3.8061699568650003
228,4.027580808911371
237,4.020781562136503
243,3.361233631821894
258,3.090320607204694
260,3.390895347709562
262,3.896955617550799
285,3.6659818518460177
287,3.679084678085706
288,4.663507277356097
289,3.9001014299458796
296,3.2154704536264114
300,4.009531762172652
318,3.405992359675837
330,3.6215842974298527
