roi_pos_id,sampen
32,4.273018494406416
34,4.607330313749611
40,3.8668131562331833
50,3.3562672106593725
53,3.816799767842053
61,4.543031820255238
68,2.984196321775968
69,3.0401089756462363
78,3.8474695093489713
85,3.9187160310053084
106,4.202214539398818
109,4.214233897949284
110,3.7839804136837953
111,3.292309328209307
112,4.204656939797437
113,3.7365556793912114
117,3.6743465569964466
118,4.267185130292931
120,4.280348991135963
122,2.8790069177868016
132,3.5213359179037726
138,4.121015400961366
150,3.7084261879522793
197,3.1105583751476984
200,3.7708290460324903
227,3.3721215108718
228,3.314192446107757
237,4.07724299893246
243,3.663368846186477
258,3.463690500079614
260,3.9541963103868754
262,3.2470232858734716
285,3.697106574476975
287,4.175031891875402
288,4.0
289,4.117266052169749
296,4.7754244331661635
300,4.4401095212356765
318,3.3767765718829823
330,4.045066547728068
