roi_pos_id,sampen
1,4.918863237274595
2,4.900317941685032
3,4.415037499278844
4,4.143835772573651
5,4.301496194982549
6,3.9677065967931155
7,4.767405542009897
8,3.8678964639926554
9,3.3826821259664586
10,3.837204849804164
11,3.6154645891185004
12,3.105249324745308
13,4.116207141564466
14,5.108524456778169
15,4.023332503830623
16,3.941656013769195
17,4.078208832350697
18,3.853158611670729
19,4.560159109720583
20,3.323227235038986
21,4.001453597141499
22,4.275278001588541
23,4.135452784185174
24,4.869777422591419
25,3.658832397347516
26,2.88368764794552
27,3.838303510351106
28,3.8826430493618416
29,3.781027639627259
30,4.333155350310617
31,4.96193195916648
33,4.981315436735073
35,4.41861929409124
36,3.759865996276285
37,3.7144390251495985
38,3.5188329116511445
39,3.556673456289733
41,4.977279923499917
42,2.6770567907031415
43,3.9848931076097918
44,3.8683843554551642
45,3.0468481002884324
46,3.0218954951192143
47,3.335184191589629
48,3.4705037761362414
49,3.448660722180975
51,3.034269902084746
52,3.668578619185956
54,3.498491738225587
55,2.83364161357788
56,3.625347572201905
57,4.165586065717974
58,4.565510138054984
59,4.343407822297814
60,4.0896943885489225
62,4.044394119358453
63,3.959556174288885
64,4.23946593469539
65,4.373701744611413
66,3.172836596862216
67,3.381666041279501
70,2.9809350940411083
71,3.833318940893303
72,3.44700522793748
73,3.896955617550799
74,3.224285473754619
75,3.7330321066756476
76,3.355670520367024
77,1.1405229103666625
79,3.5736026385566086
80,4.2686589550276715
81,3.7318038890504273
82,3.448900951145128
83,4.164048435105643
84,3.9751966089994277
86,4.227982103032086
87,4.599317793698226
88,4.3675707604430745
89,2.969288996800638
90,3.463629163177955
91,2.6186492184468126
92,3.6497327561113937
93,2.2881739681123023
94,3.159390838841928
95,4.282692931604262
96,3.892714826844151
97,2.871771650553375
98,3.16430358309365
99,3.83605035505807
100,4.260885939255217
101,4.266786540694902
102,4.406816992473876
103,6.153805336079035
104,4.5417419721220345
105,4.623097629607928
107,5.093511885923145
108,3.8073549220576046
114,5.2070143201775325
115,4.3738801745220846
116,3.927818542509075
119,5.070866330719645
121,5.382469636822413
123,2.592733866404666
124,4.03184886603934
125,3.9231312366157294
126,4.488747185461853
127,4.390234108278271
128,4.518908097050796
129,4.672425341971495
130,4.050890666384032
131,2.4670304814165767
133,2.671830573843503
134,2.303069067636047
135,3.106915203916512
136,3.334630537618266
137,4.023132965547524
139,5.062284278254343
140,3.8073549220576046
141,4.020517017340514
142,4.354616713593537
143,3.5423326481299164
144,3.6478767080504078
145,3.101029920231245
146,4.144936281256452
147,4.036133786053713
148,3.0949186461693867
149,3.7106999394724007
151,3.2384612723700474
152,3.5037855923209915
153,5.1028108055837755
154,4.550579506695493
155,4.0
156,3.942735794555241
157,4.442329190946584
158,3.9634741239748865
159,4.054589886464342
160,5.608152128093046
161,4.212449618088869
162,4.00666373028101
163,4.482392767080609
164,3.813682542029615
165,4.2863041851566415
166,3.6702945545209187
167,4.226307471339831
168,4.67408839119414
169,3.067563283812634
170,3.579293750634464
171,3.2989114421623906
172,2.529732980000764
173,4.55930354554969
174,4.916476644437717
175,4.245816766847779
176,3.6706923747470404
177,2.697605902574898
178,4.144512582269298
179,4.399659398119929
180,4.763299741979669
181,4.395436764622939
182,4.490070890987665
183,4.811642280460702
184,4.363935621408938
185,4.153805336079036
186,3.937959253399064
187,4.422064766172813
188,3.4816159877032833
189,4.313416595031845
190,3.038027901190346
191,3.866125561510613
192,2.8800991544890073
193,3.410480526229546
194,4.735676898197634
195,3.691049759110848
196,3.8864988067773405
198,4.408206295282124
199,3.435747994444525
201,3.421682342037799
202,4.912537158749661
203,3.8428619244473197
204,4.682675438665253
205,3.2669295587907694
206,3.3445833005476726
207,4.369918037822196
208,4.276375943072955
209,4.3754633170678785
210,4.862947248020922
211,4.563588849928589
212,3.7382765393185537
213,4.612976876890753
214,4.114727180989791
215,4.25287107638772
216,3.908466450534058
217,4.739539537830033
218,3.3031508878567344
219,3.68965987938785
220,4.545031028447425
221,4.032944098614915
222,3.228818690495881
223,3.850856560694191
224,3.3668298182060945
225,3.566476929875978
226,3.3328992127083654
229,3.317549654376788
230,3.342960467288355
231,2.9803992653440954
232,3.6909348693742525
233,3.2447155751056354
234,3.7764939583528436
235,3.7163959549766825
236,3.0585899318062335
238,5.1361366879860295
239,4.33219643034119
240,3.910321501008792
241,4.673771767679012
242,4.204445741577049
244,4.461545457903216
245,5.643856189774724
246,4.548062917909627
247,3.0827164199062227
248,3.3943073472885756
249,4.004427712040808
250,3.310273253330227
251,3.2636604397081816
252,4.540416061767894
253,3.45351164709348
254,3.44207045797586
255,3.448660722180975
256,3.6067610909997176
257,3.046141781644721
259,4.1206297051855385
261,3.865549800227619
263,3.9381312758604228
264,3.7541748841984295
265,4.265344566520995
266,3.7965481671010215
267,3.911463325398343
268,4.282553856553219
269,3.1685424473921935
270,3.6258827560344655
271,3.053111336459563
272,3.9732330904372146
273,3.015865321703325
274,3.5596957421107263
275,3.493114744893586
276,4.0613368649818975
277,2.684155857259932
278,3.491853096329675
279,3.5999128421871283
280,4.943204294996602
281,4.188965044382811
282,4.293307416947594
283,4.667702931729092
284,5.610497592828294
286,3.8418432984428947
290,5.889612604176683
291,4.343623165986681
292,4.8317891403678
293,4.671293372481576
294,4.201221131931851
295,4.687060688339892
297,3.8838069824954773
298,4.069162024507396
299,5.029747343394052
301,5.169925001442312
302,3.5714257463864083
303,4.685226624194585
304,4.213779291031741
305,3.7773798626121144
306,5.580662363287531
307,4.144900977759836
308,4.07179068306801
309,4.473931188332412
310,3.2132218354448625
311,3.9820929222620487
312,4.249734270149217
313,3.4744041255734577
314,2.7983399268364013
315,3.4019373116070426
316,3.5805573216011553
317,3.183751156309328
319,4.112522690397391
320,3.3603169240916717
321,3.685156788773757
322,4.9603881441011435
323,3.5953791166664946
324,4.0081739314457
325,3.6882076567645994
326,3.5077946401986964
327,3.8850518430725853
328,3.2268483129734897
329,3.0548806265469453
331,3.1993784750288814
332,4.36564947231668
333,4.614709844115208
334,5.491853096329675
335,4.915607812709627
336,4.387401932364644
337,4.331912183459985
338,3.994579724215747
339,4.175258445745353
340,5.012824040357584
341,4.139930261144475
342,4.385431037193521
343,4.346450414021431
344,3.700439718141092
345,4.173563578505661
346,3.691063925331957
347,4.337303320774278
348,4.368506461507692
349,4.18322182405577
350,4.45567948377619
351,4.3905548140795005
352,2.2923746490866255
353,4.501684105689369
354,4.813068573251998
355,3.75785296064003
356,3.6470586218130685
357,3.2616275846195486
358,4.994353436858858
359,5.0
360,4.687167361048055
