roi_pos_id,sampen
1,4.536052900240209
2,5.20945336562895
3,3.6639507968679847
4,3.766456890875606
5,3.78135971352466
6,3.0462230167606457
7,3.9893527558004918
8,3.0901483533371055
9,3.2931963763440466
10,3.023610215182645
11,4.10936055940423
12,3.8197174230753235
13,3.8418432984428947
14,5.044394119358453
15,4.493539472957561
16,4.223088534759309
17,3.74664350806856
18,3.664396968215561
19,4.721990750198669
20,3.2600888410695
21,3.792195114886599
22,4.221976838720615
23,3.813945591540944
24,4.0740889791669685
25,3.2642642500641768
26,3.514573172829758
27,4.235513343069889
28,3.450435829298233
29,4.23703919730085
30,4.136372441731286
31,4.7865963618908065
33,5.321928094887363
35,4.611172380044005
36,3.4019611421160065
37,3.7260548199557566
38,4.190505878864764
39,3.4839325804899115
41,3.9949111233272
42,3.3577678638301105
43,4.184875342908284
44,3.138795103998142
45,3.4111272725535184
46,4.194756854422248
47,3.175258445745353
48,4.187187090063387
49,3.2571953935439786
51,2.9689731043793754
52,3.2391573038158534
54,2.9108182420016586
55,3.234129481012821
56,3.769180219031376
57,3.9209657808202416
58,4.22577823617583
59,3.868453059308544
60,4.291821339756526
62,3.6308428621404745
63,3.844129089115237
64,4.013462259806563
65,5.273974871664435
66,3.691782285143544
67,3.63476605664177
70,3.1388690657741645
71,3.3289242050894123
72,3.7617858615140705
73,3.677439744856753
74,3.75647375305542
75,3.1848290083799644
76,3.5997812154327016
77,2.166136566430464
79,4.5511741872648726
80,3.9755173148006566
81,3.6381375056218195
82,3.445182662899018
83,3.6008421143873015
84,4.033067701685663
86,4.156504485679991
87,4.356693513048039
88,3.0200767927009364
89,2.6428314270649715
90,1.428241789475262
91,3.5684271329948567
92,4.006426269159434
93,2.702319451359315
94,3.5313071885895595
95,4.529820946528695
96,2.925421878500116
97,3.655115727631602
98,3.9282642464010857
99,3.7717613207278644
100,4.156039475187362
101,4.7279204545632
102,4.429987840744816
103,6.330916878114618
104,4.285402218862249
105,4.475733430966398
107,4.476505131996238
108,4.3394864662716675
114,4.5305147166987805
115,4.303780748177103
116,3.8102145761968447
119,5.515699838284043
121,4.760220946466509
123,4.204482223478681
124,4.827377225489418
125,3.658832397347516
126,4.754887502163469
127,4.007195501404204
128,4.253439249052608
129,4.418348712669255
130,4.013924242531615
131,2.4066584458457814
133,3.653536832253164
134,2.2114398125382992
135,3.144389909335175
136,3.7302082279908975
137,3.1318945940044958
139,4.014512829698892
140,3.8837375203013385
141,3.8110305802010025
142,3.9448584458075393
143,4.480588270233861
144,4.121015400961366
145,4.04283191558817
146,4.015463117387805
147,3.593794067684877
148,3.391349495844842
149,3.3001675761485516
151,3.5913432941428782
152,3.654732779025331
153,5.177419537989237
154,5.266786540694901
155,4.485036434787697
156,3.7154940638633818
157,3.222794902868111
158,4.478432580567353
159,3.8971178568613416
160,4.6946881023867
161,5.076102979085792
162,4.800311645053484
163,4.326525108997459
164,4.536806462566504
165,5.399171093819823
166,4.305970520984387
167,4.529820946528695
168,4.919946748433965
169,3.240408564615163
170,3.390168956200184
171,3.5295235142957297
172,0.9696949582638317
173,4.392317422778761
174,4.548893246013635
175,3.9153877722850585
176,4.324048146761732
177,2.6524070217192905
178,5.442943495848728
179,4.013805799525031
180,4.26198555443108
181,3.7683297650755416
182,3.6814492653149578
183,3.8316024683042818
184,4.204482223478681
185,4.128474557948809
186,3.8616887716245696
187,4.97473324138957
188,3.1653377319466607
189,3.4245577597789687
190,3.5226782224668134
191,3.690516671479283
192,3.0419101725781528
193,3.542637091247635
194,5.882643049361842
195,4.692490965025602
196,3.0439136214219924
198,3.8829973892975262
199,4.469641817239516
201,4.372770447852929
202,4.365527121891225
203,3.8731569804533503
204,4.19377174339668
205,3.4904978167176637
206,3.2957983630627092
207,4.428236997033703
208,3.4869304177606297
209,4.53317995861861
210,4.210710616288813
211,4.703357201523387
212,4.750924051756126
213,4.791162888555019
214,5.055853234733518
215,4.133318530180124
216,4.3234620610509
217,4.242856523896164
218,3.8220016980220057
219,3.2293169447024876
220,4.0643422335853145
221,4.010268335453827
222,3.1319321530619617
223,3.8322725542619334
224,3.280217843002525
225,3.8784621872820013
226,4.112832496164373
229,3.260874060382418
230,3.9032335720004294
231,2.6783129770558656
232,3.3022016900433524
233,4.006248147665178
234,3.249027547839915
235,3.098706300121411
236,3.3265251089974597
238,6.066089190457772
239,4.46948528330122
240,4.288244968631074
241,4.622930350920177
242,4.418254211962386
244,4.459431618637297
245,4.5109619192773796
246,4.73532523578495
247,3.302119613807182
248,3.274480932484902
249,4.20163386116965
250,3.2342159184333226
251,3.244778996126526
252,4.176701411462584
253,3.7307336404546914
254,3.1597651352220906
255,3.321928094887362
256,3.2116422524710693
257,3.054765803430892
259,3.9081391418057776
261,3.4705507106008713
263,3.4797140139411087
264,4.06280078701607
265,3.441260211169691
266,3.904253126791888
267,3.5336437234361764
268,3.0381924116503085
269,3.728352463861498
270,1.2370051485878946
271,3.225292311842243
272,3.467279480459982
273,2.6089081963461886
274,3.650364975942796
275,4.632268215499513
276,3.475840778341044
277,3.725825036561006
278,3.653442238603923
279,3.7403561833669805
280,4.258112997289919
281,5.23703919730085
282,4.350497247084133
283,5.00250250720317
284,4.353636954614701
286,4.985500430304885
290,4.091404633431714
291,3.986678621502166
292,4.629859038695479
293,3.911463325398343
294,4.357552004618084
295,4.581619057646786
297,3.9504980385824258
298,4.090723170413926
299,4.86924330869065
301,4.763765653509922
302,3.726104601534439
303,3.3873041037393863
304,4.639232163249278
305,3.7691524682251067
306,5.406964198743162
307,4.042492082114079
308,3.5632502447586614
309,4.1466441776064045
310,4.6534422386039225
311,2.5591028456075438
312,3.8046758218617227
313,3.4447848426728958
314,2.9814467748116416
315,3.18195755693721
316,3.3054201124392057
317,3.447624794457858
319,3.2981250703021563
320,3.7132327446930544
321,3.9625252945813374
322,4.811828398636912
323,3.7614601560869545
324,4.385599389494416
325,3.7155466105313004
326,4.323288486351566
327,3.619282573905032
328,3.0255350921071376
329,3.9986926188132137
331,3.4251459527531325
332,3.369933467798195
333,4.053958983393987
334,4.930737337562887
335,4.738532889313166
336,3.9381513438115556
337,3.462133295533363
338,3.650815048015782
339,3.6252477878217406
340,4.865070419913891
341,4.275278001588541
342,4.283551423174307
343,4.344828496997441
344,4.418881027826649
345,5.044394119358453
346,3.9128893362299615
347,4.522031244994699
348,4.086047740557295
349,4.045027574929943
350,3.3589047426833325
351,4.07562770481337
352,1.7098351516916594
353,4.787050825602516
354,4.27833882633968
355,3.7807495654754346
356,4.3256225784451034
357,3.4533387798461956
358,5.046474429799501
359,4.502500340529183
360,4.227214804793292
