roi_pos_id,sampen
1,4.028310396023377
2,5.3339007365534385
3,4.211504105193712
4,4.247927513443586
5,3.769702380578206
6,3.558967292188212
7,4.4020984435713455
8,3.2830390814937678
9,3.825970600224951
10,3.3387440656584553
11,3.8387190929669393
12,3.3056569257128787
13,3.3439544012173616
14,4.624490864907794
15,4.31315788525963
16,3.6366246205436488
17,4.134957341038242
18,4.183503407942853
19,3.9497991870778093
20,3.5463008803520513
21,3.7387678368001915
22,3.8691709296593597
23,4.720845928802929
24,4.677132344649023
25,4.025296294615756
26,3.2050248298647808
27,3.9515596449422468
28,4.553658380803147
29,4.068240861312821
30,4.167250867143987
31,4.659797733643747
33,5.463070195700646
35,4.392317422778761
36,3.4291376963236977
37,4.030762253770687
38,4.392317422778761
39,3.1937245355616963
41,3.3880172853451347
42,3.0964110771260676
43,3.551453238530905
44,3.5254331561129626
45,3.7802813317321635
46,3.3891431749836167
47,3.066798887138915
48,3.880659054035339
49,3.4000375484431773
51,3.590887334678262
52,3.9965933985567506
54,3.174848880081598
55,3.350687087868786
56,3.7017447340970056
57,3.608809242675524
58,4.46120288348949
59,2.791413378188583
60,4.0029533173893475
62,3.643106543075141
63,3.7642081301399473
64,4.176077228423908
65,4.374395514781498
66,3.481869007757053
67,2.8666344475475
70,3.0433274316641006
71,3.503616545645513
72,3.978195629681652
73,3.4022556598348794
74,3.9232850338591874
75,3.860529926958267
76,3.3123420460581645
77,0.4596848874336378
79,4.169925001442313
80,5.564784618783526
81,3.910515459427273
82,3.7104933828050153
83,3.7308489361505006
84,3.5443205162238103
86,4.244548834988615
87,4.098032082960526
88,2.5066220936353005
89,2.274033404783051
90,0.00016016597750434164
91,0.2936203249785729
92,2.867140994413048
93,2.6379113806701153
94,3.2172307162206693
95,3.828963339601675
96,3.0853914912306446
97,3.767624959972159
98,3.732016378194473
99,4.285402218862249
100,4.092869574777283
101,4.4284997590854065
102,4.326165087773833
103,5.532495080827021
104,4.809928865721431
105,3.785584299386385
107,4.4387918525782615
108,4.576029375951149
114,4.654310547411891
115,4.023846741954368
116,3.6214883767462704
119,5.072228327555179
121,5.611024797307352
123,3.1051966866902125
124,4.247927513443586
125,4.318645510898061
126,4.903038270112912
127,5.084631250467177
128,4.5474877953024935
129,4.937173162544561
130,4.769654212872381
131,0.9657604874342185
133,2.9312628138174257
134,2.8764899016955017
135,3.214574759153679
136,3.1510536396161855
137,3.8046758218617227
139,4.369862571951065
140,3.6340972233123963
141,4.093853527407369
142,3.446800061663632
143,3.6770807027095875
144,4.121015400961366
145,3.600663815626025
146,3.9238351952371207
147,3.843274496312547
148,3.948469699359918
149,3.8101754411199833
151,3.880111264492918
152,3.6291810349712708
153,4.863821873716633
154,4.155084510131411
155,4.266786540694902
156,4.126947928697037
157,4.958621758767671
158,3.9359835071288454
159,3.704053987357211
160,4.614709844115208
161,4.30875270613963
162,5.022367813028454
163,3.8749813476537747
164,4.101252146139936
165,4.586839787961827
166,3.7025723054339044
167,4.495410915742864
168,4.895394956770689
169,3.7675539139996297
170,3.5813147237060123
171,2.905731338783678
172,0.13323790713828687
173,4.615989396341781
174,4.494141272924946
175,4.427421223734677
176,4.597431852683373
177,2.4779675700747252
178,4.968291140272663
179,4.415630590773688
180,4.404754526016983
181,4.2976805486406855
182,4.0453653042089215
183,4.258362966109896
184,4.511448576404911
185,3.827037287919304
186,3.9549848838095643
187,4.337034987277571
188,3.1257046065757166
189,3.840269544530339
190,3.648759151302125
191,3.789381488317345
192,3.6108159280107173
193,3.3824696368224134
194,5.022367813028454
195,4.517669388133812
196,3.788779192802464
198,3.691413442351799
199,4.672425341971495
201,3.6438561897747253
202,4.102361717629678
203,3.7248927618656316
204,4.457704873917829
205,3.14512161044174
206,3.1988841239187624
207,3.7303929402427203
208,3.159508385496974
209,4.053515509327002
210,4.877198910671714
211,5.108524456778169
212,4.504620392403553
213,4.798741791752896
214,5.232021122534225
215,4.266329485395375
216,4.160077215485965
217,4.3710226444155325
218,3.9941709211978025
219,3.086877450679967
220,4.5511741872648726
221,3.7409675247237026
222,3.3779621298016904
223,4.03024628686812
224,3.4034151316620913
225,3.464150167539827
226,3.7441610955704103
229,3.1407406155449356
230,4.0
231,2.892690275765395
232,3.576436629317548
233,3.966699990843822
234,3.031688959250193
235,3.1487791925707636
236,3.711745179014475
238,4.53317995861861
239,3.8134940591550106
240,4.255815422873899
241,4.861293729168408
242,4.181329764714563
244,4.88486428927852
245,4.18322182405577
246,4.273018494406416
247,3.3869478867377723
248,3.9273546981682346
249,4.2389666458719635
250,3.379538818057458
251,3.7837423648356534
252,3.1059085085711575
253,3.0754116192829892
254,3.384280103713342
255,3.3551155803881727
256,3.6330797061223272
257,2.050866092209712
259,3.8087102016696153
261,3.840656897208432
263,3.4443641705483556
264,2.9903380792909355
265,3.8244284354165456
266,4.85598969730848
267,3.700439718141092
268,2.222742887763749
269,2.612316150961691
270,-0.0
271,0.3246941362888417
272,2.915111102413487
273,2.8723142332124674
274,3.4793891307636193
275,3.9100405860321685
276,3.736508972848614
277,3.8328900141647417
278,3.5951582678270446
279,3.5821638673684832
280,3.6101997922201794
281,4.066783628517337
282,4.271887412387767
283,5.117997209398451
284,5.067114195858537
286,3.6244908649077936
290,4.6048620581588615
291,4.20196747084645
292,4.328781765928425
293,5.27110383580968
294,3.792818828899724
295,4.754887502163469
297,3.463138759968457
298,3.9736245845757026
299,4.759526396966989
301,3.7252837891185706
302,3.2316656475931906
303,4.407747463348366
304,4.150714397476477
305,3.343231608095585
306,4.929610672108602
307,5.0
308,3.9043573288629965
309,3.7872203649459024
310,3.819570871767243
311,2.817785659159702
312,3.8614078258145104
313,3.2081785621167467
314,2.9339958257711167
315,3.129283016944967
316,3.5214340868793927
317,3.391276141578097
319,4.0630097975258
320,3.2973500721666964
321,3.730285528930391
322,4.619232402805903
323,3.4375721846735576
324,4.547996174367208
325,3.7324501130437135
326,3.2111982096725846
327,3.6830725861710043
328,3.397102485344137
329,3.992338298291933
331,3.927777962082342
332,3.504131426108111
333,4.507207343206711
334,4.1796663959205125
335,4.517275693209582
336,4.017921907997263
337,3.516306140054214
338,3.3316432497205737
339,3.5776130449856116
340,4.029747343394052
341,4.965784284662087
342,4.608046113834197
343,3.961683068448898
344,4.820178962415188
345,4.576925181655738
346,3.8766828593983598
347,4.206058787496025
348,4.298150711604237
349,4.22733824394125
350,2.908970906049566
351,3.9319000199959078
352,2.434760591051735
353,4.672425341971495
354,4.290677160902923
355,3.7646219370690717
356,4.292781749227846
357,3.0816137655536524
358,5.2890967024199895
359,4.125236183882265
360,4.495855026887171
