roi_pos_id,sampen
1,4.094236069845766
2,6.157852169141737
3,4.110131916600055
4,4.392317422778761
5,4.344142828702889
6,4.337869638756384
7,4.211147664168825
8,3.6649618227863763
9,3.9759831188814645
10,3.3632549571762977
11,3.896455142942208
12,3.394140158385578
13,3.6388293726998926
14,4.939805218081254
15,3.910892526166015
16,4.175086706558091
17,4.5305147166987805
18,4.319922958996986
19,4.514573172829758
20,4.368568820006152
21,4.134842542286867
22,5.878561872550025
23,4.825276830054867
24,5.199672344836364
25,3.740824789621841
26,3.560945619602621
27,4.7254437242709875
28,4.2338719182221665
29,4.865070419913891
30,4.777607578663552
31,5.20163386116965
33,5.099535673550915
35,4.460955860766287
36,3.880111264492918
37,4.451211111832329
38,3.800375251739159
39,3.6184796268739317
41,3.8863062634524264
42,3.218800783077727
43,4.32930762525296
44,3.495695162624069
45,3.9737133084797245
46,4.729352410056331
47,4.194114467009384
48,3.603873572309373
49,4.445704635525785
51,3.3102225942350834
52,3.481406308894559
54,3.122484006524995
55,3.0806736755877004
56,3.4838157772642564
57,4.853235283476922
58,4.481126689736617
59,4.579226131172012
60,4.360564943494332
62,3.9341120643435428
63,3.9848931076097918
64,4.529086002528651
65,4.259272487037595
66,5.024585638278274
67,2.9726179436114104
70,3.0172681433816164
71,3.8096950605121207
72,3.67293958009524
73,3.9501081947556718
74,3.873102282152235
75,3.4622799809463274
76,3.356378604764143
77,3.6537716586398075
79,4.563332484749614
80,5.465380884968483
81,4.076102979085792
82,3.8461741709481325
83,3.570607207744086
84,3.9510903995190536
86,3.8903077114129143
87,3.8156861966495588
88,3.6553518286125546
89,3.973326248674479
90,3.2748263831654167
91,3.6820171847683154
92,4.1520030934450505
93,2.8073549220576046
94,3.728264978753706
95,4.504131426108112
96,3.0324214776923775
97,3.5241592216589566
98,3.474066013344509
99,4.572889668420581
100,5.161887682376895
101,4.8553602949684365
102,4.366905003605746
103,7.049848549450561
104,6.22881869049588
105,5.1322242922570895
107,4.243173983472952
108,4.8875252707415875
114,4.2208761888890685
115,4.211401637418471
116,3.5278323934352414
119,5.803669875249748
121,4.866248611111173
123,3.6037323047409964
124,4.836501267717121
125,4.242856523896164
126,4.678071905112638
127,4.231564067234698
128,3.6870606883398924
129,4.7732660314783235
130,4.043422280291129
131,2.993925485590316
133,3.537361467260435
134,3.0214797274104517
135,3.526663860156489
136,3.5957289315902266
137,3.9405583083739137
139,4.7279204545632
140,4.44109979586504
141,4.115477217419936
142,4.627273305579121
143,3.6662626028230045
144,3.723064777349945
145,3.8983790957530013
146,4.212611400543862
147,4.049715759626649
148,3.526726456209072
149,3.4977779302867806
151,3.680485111765447
152,4.04532399050949
153,4.6173839784135335
154,4.924812503605781
155,4.274261661257047
156,4.1541576855839955
157,4.64171727901839
158,4.115477217419936
159,3.808765870865311
160,5.750427853972769
161,4.677559493442932
162,4.875433164086921
163,4.197708157955851
164,3.959556174288885
165,4.20163386116965
166,4.686100278868572
167,4.343802594510126
168,4.785102115210476
169,4.45755677101686
170,3.5091030753534307
171,3.5519337003336853
172,0.1722453103486672
173,4.288977673086076
174,5.7279204545632
175,4.788495894806289
176,4.641931312850232
177,3.597055572709176
178,5.202123823830461
179,4.603064307096467
180,4.390168956200183
181,5.3715588626119635
182,5.093109404391481
183,4.449561374613236
184,4.528571318870758
185,4.20163386116965
186,4.411510988012071
187,5.467605550082998
188,3.8678964639926554
189,4.049715759626649
190,3.7435943326321097
191,3.888578717331577
192,3.485652795537982
193,3.470791480801845
194,5.300733872618239
195,4.079357791613284
196,4.608809242675524
198,3.8802437555427765
199,4.309855262586788
201,5.066089190457773
202,5.754887502163469
203,4.324413358276956
204,5.109624491174498
205,3.7661775153826933
