roi_pos_id,sampen
32,4.056143078037534
34,4.49777793028678
40,3.5824556451105813
50,3.323741665259294
53,2.8687052467220595
61,3.7541748841984295
68,2.720122084002792
69,3.321037267417941
78,3.329072690519225
85,2.9024898955794733
106,3.533136777731135
109,3.157961385617878
110,4.232660756790275
111,3.2324724276938794
112,4.443347895302221
113,4.007371988656352
117,3.633744873807436
118,3.9242726738367546
120,4.056005409728742
122,3.3529146009437163
132,2.70376517879341
138,3.346094406018115
150,3.7949977155376216
197,2.980204015790965
200,3.070531262570138
227,2.75868733097798
228,2.7740549129014265
237,3.4909539407749297
243,3.3937783799070407
258,2.916518365545338
260,3.2533410096299495
262,3.220876188889068
285,4.074233756840813
287,5.243173983472951
288,4.146617627950244
289,3.5982593233346143
296,3.286964422632532
300,3.761627648400476
318,3.4703199347800333
330,3.3122779248536434
