roi_pos_id,sampen
32,3.716787712228576
34,4.019193565233311
40,3.5939834012925695
50,2.6132890761434195
53,3.0579774012864136
61,3.5912214911928384
68,2.7375402585995716
69,3.006663730281011
78,2.579505123078064
85,3.47163723324076
106,3.385686675546433
109,4.278591686745355
110,4.056714390994322
111,3.240051087832955
112,3.5567042406796427
113,3.545031028447425
117,2.8925839124757453
118,3.690429651679716
120,3.304410333629333
122,2.5191918049201854
132,2.562242424221073
138,2.9167765231460914
150,3.192018772292929
197,3.449040012790702
200,3.2440425850386116
227,2.694508794923311
228,3.1067051689697567
237,3.7599674195278223
243,3.6834291152821454
258,2.6344506835402717
260,2.847727016919725
262,3.037944072973602
285,3.7070303876244326
287,3.349149563622387
288,3.9534331815455483
289,4.003602236680195
296,2.722595361961956
300,3.5431423250265293
318,3.1284057320040457
330,3.218680829269
