roi_pos_id,sampen
32,5.60584986719498
34,5.532495080827021
40,3.675565049502063
50,3.9055541480457046
53,3.7983097824545973
61,4.504427789100298
68,3.4722329008603867
69,4.361836816323999
78,3.7611194558749834
85,4.178192617425913
106,4.448191867533535
109,4.08890050458893
110,4.714968491893675
111,4.4403227956895925
112,4.815575428862573
113,4.66369493686696
117,3.257797757467647
118,4.084428781160707
120,4.149226008774477
122,3.6875322343617043
132,3.2328932807719037
138,3.8735319986620875
150,4.318023640431447
197,3.614108846380673
200,4.272477652772757
227,3.5225332964477367
228,3.632268215499513
237,4.201221131931851
243,3.776433032444733
258,3.9789147055908622
260,4.647458426454921
262,4.079279637002312
285,3.7423901930883683
287,4.139551352398794
288,3.9909548603969927
289,3.7397072443156487
296,3.5126343669834568
300,4.339415521616203
318,3.292569915288564
330,3.4056006423123417
