roi_pos_id,sampen
32,3.8290499931569237
34,4.582346552514145
40,4.132333113304917
50,4.372554167957331
53,3.661847943335695
61,4.241715684510322
68,3.3599601090678424
69,3.5602400713099254
78,3.4281626217254826
85,3.7345818180340653
106,4.185191758095622
109,4.174370906473505
110,4.52070795900186
111,3.822498408318146
112,4.219761205869014
113,4.345260598717987
117,3.597901556428654
118,4.0450878895285385
120,4.19582686488507
122,3.083838483344723
132,3.286136975710771
138,3.4582495661001422
150,4.428360172704291
197,3.6165994253164264
200,5.457087678168998
227,3.5687704672185703
228,3.841679182798472
237,4.511313410335493
243,3.7172293761049437
258,3.7098823561384386
260,4.479992941119614
262,3.536770242613929
285,3.897376792609344
287,4.58264863488291
288,4.404917459558394
289,4.388189537156084
296,3.6945246010360915
300,4.400103167745356
318,3.3517824988759415
330,4.250159060742168
