roi_id,sampen
8,4.070389327891398
9,4.4020984435713455
36,4.174925682500679
39,4.114367024952
41,4.595657101517393
42,3.7400042188147853
47,4.481615987703283
51,3.9651767061983216
52,3.9743410448285332
54,3.5463298411180966
55,4.001668820360618
56,3.7409275603186285
100,4.712995890008186
101,4.456447760198476
102,4.560714954474479
115,4.864748927981444
168,4.7127180479195285
188,3.9279522111363483
189,4.490164746176905
216,4.4020984435713455
219,4.012383724455832
220,5.051662119822493
221,4.150714397476477
222,3.211679747306733
231,4.07354046501797
232,4.089093926829268
233,4.728928275100788
234,3.8648265360419747
235,3.5340616024211187
236,3.9608294027193223
280,4.31606744346612
281,4.64144969206763
282,5.145677455195635
284,4.591626231002167
295,4.572889668420581
348,4.493737740674618
