roi_id,sampen
8,3.900569906239165
9,5.5584207132686645
36,4.867425840912022
39,5.184875342908284
41,4.6255165990717915
42,4.254973657075707
47,4.185866545311334
51,4.763299741979669
52,4.475733430966398
54,4.140609434617756
55,4.288042100734953
56,4.561503527897168
100,5.589249859124255
101,6.383704292474053
102,6.266786540694902
115,5.321928094887363
168,5.135159583281636
188,5.05974208369189
189,5.43370134354388
216,4.857980995127573
219,5.34577483684173
220,4.950312875899647
221,6.2964574073712445
222,3.910892526166015
231,4.870364719583405
232,4.53317995861861
233,5.196397212803504
234,4.121015400961366
235,4.542445668603373
236,4.843397671983135
280,5.20945336562895
281,5.818353921006861
282,6.092757140919852
284,5.754887502163469
295,5.567684509289321
348,5.971543553950773
