Timepoint,1,2,3,4,5,6,7,8,9,10,11
0,3.2982702425548007,15.235626250505447,5.366183515714139,5.677750382800491,4.71331254772994,-4.271072223478434,0.6463185985173497,-1.6818770036405446,-4.5265346386907055,2.0970408588039633,-3.8715574972483577
1,4.269443009580884,15.555324730672398,5.337210274472529,2.431393122794677,13.288081908712583,-5.5131011565729064,-0.8601896802381593,-1.271768909327838,0.7818843485141287,2.5897055061496035,-3.7150388810099386
2,3.5330972659344577,8.501862016259407,1.0774432615358003,-4.028957342614933,17.55667872818149,-4.595204053484664,-3.6551289254305313,-0.9003349018036103,3.6663142481476676,1.6057175811456175,-1.8032292924365219
3,1.9158350277920158,-1.3927338725450087,-4.47365421604137,-10.106100067800405,9.539709937815763,-2.2636369509356364,-6.427728086168289,-1.0610246676571515,0.910982696339488,-0.6920962935807754,0.686639741063118
4,0.7146765480236131,-7.8558594943309314,-7.144217550754547,-12.274231392510083,-9.673889706937635,-0.33375065180720115,-7.06130008308255,-1.501988446834136,-5.551929548078654,-3.2059242567237543,1.97993774271133
5,0.5612880426401995,-7.660167882066904,-4.878334145612863,-9.94603311589786,-26.828046514671676,-0.16538115058626449,-4.443557471645121,-1.4003329967357674,-10.185596341989479,-4.285443144565334,1.163503348827362
6,0.9821894453192244,-2.576678664708624,0.7797494512431475,-5.584925622356181,-25.418856208421747,-1.4529284457771146,0.09789584455441455,-0.22351393894273408,-8.924156208427585,-2.6812800558245913,-0.868334485255942
7,1.0266592344459222,2.85738512782418,6.209739489518866,-2.111877296652113,-0.6768365587506976,-2.517669699934064,3.4148132442211616,1.6240637001334404,-2.880553958367328,1.4923591784068517,-2.0321574843659693
8,0.27321145242574263,5.282894118708008,8.68622962157337,-0.3485179969242641,33.132529382803,-1.9206961715707973,3.070417340312685,3.063805637310962,2.945178207694268,6.542356713085758,-0.9006313060087209
9,-0.8277363144621557,4.542910215805988,8.126091071233457,0.989097961205609,51.73210737686984,0.13109432518178102,-0.3950623042729436,3.2471446020870793,4.62306869273283,10.051740094107025,1.8845010223437328
10,-1.590507682450876,2.521881739399871,6.323663735876278,3.0718437384585946,40.12403406537309,2.0161291949298916,-3.712970483363891,2.1800243051684633,2.9255530432778962,10.323140031829173,4.0935909352740465
11,-1.9632806893514128,0.7223827017243115,4.781588672831351,5.188623408881986,5.5288943988936285,2.3890197465614396,-3.654996996935533,0.511246454502855,2.042984503568435,7.411876317493769,3.983857380340294
12,-2.609410175711525,-0.7575837090915564,3.3621362506278922,5.441249522627617,-28.096786581588034,1.5929355116523043,0.13569887560241076,-1.1356853387337558,4.828132327113833,3.0039925243781536,1.9966095241204815
13,-4.027607057167559,-2.2874899153806725,0.9165837503209406,3.051006250235499,-39.66477571701517,1.2361848098891122,4.887984736689499,-2.483164341474066,9.534656146199119,-0.7470331398808226,0.3219024546596469
14,-5.647956374348427,-3.545461440572933,-2.9892939998179067,-0.4322178461113755,-27.417287482290853,2.283019242846236,7.244009468628436,-3.318728946605507,11.424901802472922,-2.5485919470689735,0.659112917601454
15,-6.011740509344607,-3.7873960572237872,-7.135875422735603,-2.5077217488872763,-7.9554748773498805,3.7196344480830796,6.152433150885057,-3.184669720883272,7.599227844452371,-2.535299312095253,2.4177989886731517
16,-4.0894215332002055,-3.078455777192602,-9.480697848358933,-2.24506082705089,0.2385619690223616,3.440422737476777,3.407263873791208,-1.670866692552761,0.11965470046413187,-1.8005502035423202,3.291082902982527
17,-0.5228040172737471,-2.6041114281634896,-8.945038194559059,-1.1422748936682332,-7.087620822142582,0.6684638505079308,1.522451636894625,0.8836182520097616,-5.721576312062692,-1.3919887439328797,1.7384707824308046
18,2.5638366332847853,-3.2717659634595013,-6.411417901515961,-1.2884194574660945,-18.61316073427395,-2.641926086678797,1.239269844731506,3.1915592818844076,-6.220554861335122,-1.5483576223558309,-1.1680802781971134
19,3.2645911744662692,-4.137908733012725,-3.9630844641704948,-2.797866187533554,-20.428781784310633,-3.218072915563778,1.157057441466925,3.865542866137563,-2.4047166863266303,-1.626145861586746,-2.5980393339176566
20,1.6543571231316547,-2.8395875430076707,-3.0738056186510594,-3.40042957602715,-9.589635732222577,0.37856550948048123,-0.3427297892619152,2.6732228088135623,1.3948700388475341,-0.6162868178620631,-0.8520113135478935
21,-0.09086276377950396,1.8937506988948705,-3.4355423961366927,-0.8229656596573032,4.646893684353147,6.0055341757073695,-3.068683625788105,0.8896792597916662,1.8126537544386727,2.1625516378149694,2.608386206383608
22,0.48529679647513796,8.191726847418717,-3.500288072821437,4.452176409412403,11.571649511249698,9.625401338144224,-5.0520434029856505,0.19194636265842283,-0.7674628763782735,6.5690687274446296,4.223851546341059
23,3.882445831079872,12.00457750945067,-2.1991115553038463,9.038182073101705,9.732358500057337,9.00282785113977,-4.535620344384593,1.068044067987678,-3.35757735675695,11.53147778264722,1.6803795482431139
24,8.022096175928505,10.623597227797216,-0.17648387806756155,9.5074675174392,6.807040650017408,5.722492033121537,-1.7714429193613481,2.3659208873096778,-3.765947393920957,15.380552268758112,-3.6762699658165174
25,9.904490126943102,5.39497142421956,0.7135170442717416,5.583030661758111,9.811806394129384,3.3373508161428025,1.218268011905709,2.538721024381871,-2.5633775405585766,16.567657793662985,-7.804506267820086
26,8.162030071628337,0.7340299566181339,-0.7118531745307299,0.5511241616034994,16.690819020173986,3.4510650938870957,2.555238056547788,1.3557726454978087,-1.8568019843375196,14.50500758752531,-7.505182357466951
27,4.2826165786507175,0.18458895978270745,-3.4526697111373044,-1.5595311003604106,18.255446865850566,3.9047156006706003,2.046297902811547,0.24731155956278042,-2.6146222298242607,10.028456500294258,-3.2056509359758727
28,1.4195955363767487,3.327939753325618,-4.778393713339251,0.5558736372967156,8.246235173575732,1.2436931169762904,0.8825056403875351,0.794693259104174,-3.5833683798507767,5.012448468796757,1.602522554674319
29,1.8033401731933867,6.522150528674223,-2.538978215002892,4.452774785002884,-9.103973096730758,-4.931864446979397,0.10442250480457228,2.855315493305727,-2.794878316777093,1.1632427183949217,3.6125539108654676
30,4.938440464360982,6.535199384300077,2.5965129669223512,6.1038484822730625,-21.84944154413379,-10.50611525713181,-0.3214775618849968,4.333404128496745,0.21777519013504593,-1.2674600226538522,2.4637066259676095
31,8.018089992963539,3.2712955724219888,7.1577615020226455,3.228560916547264,-20.73899961977589,-10.398406100516416,-0.8754591975285082,3.0252151157783,3.9380123055711085,-3.7960063241878332,0.5037147754765287
32,8.075811497106844,-0.9885950036803071,7.544878203345805,-2.9716378280094693,-7.176031223669344,-3.9535145102715004,-1.2867052701054786,-1.1613505014351435,6.423140749639394,-8.54567606838382,0.08520129368621476
33,4.054261129729602,-4.518078788810847,3.302076481738869,-8.815237252079712,8.468837892522616,3.4480499661698634,-0.44411045738628935,-5.794178203280483,6.969910092499791,-16.267466898171268,1.2402394851859735
34,-2.7204121933603775,-7.696169105111336,-1.965021512946304,-10.825621231173983,15.880328699034088,4.8363997546993955,2.2478488586386858,-7.792461508390855,6.110499415166524,-25.05574180763595,1.9480367856366294
35,-9.687628329408412,-11.48708471959951,-3.2587156808003783,-8.06872728892735,12.459198032106672,-1.6973555769239153,5.589450275107306,-5.890395125564264,4.3245207788992905,-30.98665092991931,0.48373002543741345
36,-14.63096504795308,-14.93922609029984,1.46705768683127,-2.6877770715830276,3.3853065432334435,-10.680211476069324,7.09954475140085,-1.49957049014617,1.3660469334952685,-30.51672465703925,-2.6467186185170193
37,-16.51303412962933,-15.107958518120707,9.026769620347388,1.552430895214178,-4.341377092867481,-13.937798656371175,5.197043847672793,2.6120958693173466,-2.815700463950634,-23.014269281406794,-5.058949748624344
38,-15.364507621648361,-10.033027289473281,13.147538625768252,1.7915427380678606,-7.33107515257232,-8.084862327089114,0.9660629575349846,4.410545969705041,-6.787639856490554,-11.498991862699693,-4.648287325793383
39,-11.846794811134435,-1.6233968385400213,9.668846497730334,-1.8661922225538565,-6.25219325386748,2.3474095828679142,-2.4607571886510264,3.618585684241689,-7.971408721439692,-0.9096205344005507,-1.4402352589733747
40,-7.047949480463047,5.072578711017054,0.497546947124053,-6.217620225585237,-2.6898430658846486,9.195597279436734,-2.6064791034679025,1.1859644432457126,-4.8514962151494565,4.907041132450104,2.4470871965191803
41,-2.4257593681009446,6.003757681165423,-7.337521661909259,-7.168872479881559,3.0524231269955635,8.139485738715347,0.020083131230607325,-1.76775201044713,1.0801494670081504,5.302118435197947,4.452884944117799
42,0.5490649902090734,1.616753452894639,-7.185465542637572,-2.9473641283658085,10.88261827887321,2.056158716847398,2.2505309989257736,-4.393109653601233,5.965705109874205,2.5795078216766822,3.3165071217381223
43,1.1294823611269191,-3.9017805688235225,1.5669441937792057,4.21197284301933,18.562530987116755,-2.7787060980894127,1.0660444829536944,-5.909959752948916,6.6422960697388165,-0.16994134279690226,-0.29105242493809486
44,-0.1547646656328318,-6.824113885358888,12.539800017463918,9.617835550588005,21.544741433493947,-3.369501479882367,-3.646192377927352,-5.597566792998006,3.330157199380349,-1.272830259435031,-4.3173403314181735
45,-1.7908699697985941,-7.037868856167306,17.204105577906784,9.930766662772822,15.936873503637557,-2.4919587975862076,-8.898701620345213,-3.380884120658952,-0.7088970365572949,-1.0148582853833024,-6.434545582654525
46,-2.3913677024598026,-6.905430952201084,11.704303138110102,5.94912459777326,2.068426723382911,-4.555093739713941,-11.11139026322231,-0.3478329704732311,-2.262408397730668,-0.4188690282860581,-5.157818027905056
