"layer","n_verum","n_placebo","observed_diff","sw_p_verum","sw_p_placebo","test1_method","test1_stat","test1_p_raw","test1_p_fdr","perm_p_raw","perm_p_fdr"
"visual",18,20,0.0268597843841041,0.924384868147607,0.274029287503943,"Welch t-test",0.372732662291792,0.711846964836089,0.824045167348774,0.718728127187281,0.81991800819918
"auditory",19,20,0.0571894962707501,0.781890693378491,0.44184134071613,"Welch t-test",0.680743090524756,0.500526089964303,0.824045167348774,0.488151184881512,0.81991800819918
"motor",19,20,0.0531115371665644,0.819573020727278,0.690036945871267,"Welch t-test",0.681166028003947,0.500025883341339,0.824045167348774,0.497750224977502,0.81991800819918
"extero",19,20,0.0897652289569477,0.4112190830693,0.497594056919566,"Welch t-test",1.14347033288795,0.260630396410195,0.824045167348774,0.269073092690731,0.81991800819918
"intero",19,20,0.0204641952136558,0.880780662875686,0.287573019601616,"Welch t-test",0.223928196995392,0.824045167348774,0.824045167348774,0.81991800819918,0.81991800819918
"mental",19,20,0.0445663643238842,0.0856361392358905,0.511546813380276,"Welch t-test",0.561952744723738,0.577998536590518,0.824045167348774,0.578842115788421,0.81991800819918
