"layer","n_verum","n_placebo","observed_diff","sw_p_verum","sw_p_placebo","test1_method","test1_stat","test1_p_raw","test1_p_fdr","perm_p_raw","perm_p_fdr"
"visual",17,18,0.0529497003410053,0.588243474095163,0.192253034116413,"Welch t-test",0.619556703639472,0.540059687460958,0.75141184217847,0.53964603539646,0.75016498350165
"auditory",17,18,0.0914095227527249,0.269938039457632,0.56953042381293,"Welch t-test",1.00611620352069,0.321765167655933,0.724863632726319,0.314368563143686,0.726127387261274
"motor",17,16,0.0697958611593794,0.30684221313921,0.352145225238355,"Welch t-test",0.92459897728623,0.36243181636316,0.724863632726319,0.363063693630637,0.726127387261274
"extero",17,18,0.111051422912584,0.376801536270881,0.481805884780994,"Welch t-test",1.3288523616029,0.194183329832599,0.724863632726319,0.199280071992801,0.726127387261274
"intero",17,18,0.0486969413662174,0.851630623825135,0.629303465603165,"Welch t-test",0.491715571148544,0.626176535148725,0.75141184217847,0.625137486251375,0.75016498350165
"mental",17,17,0.00994538129048012,0.177099974531643,0.604756464376652,"Welch t-test",0.11485977293411,0.909340537546994,0.909340537546994,0.913108689131087,0.913108689131087
