"layer","obs_diff_full","test1_p_full","test1_pfdr_full","perm_p_full","perm_pfdr_full","obs_diff_sd25","test1_p_sd25","test1_pfdr_sd25","perm_p_sd25","perm_pfdr_sd25","obs_diff_iqr","test1_p_iqr","test1_pfdr_iqr","perm_p_iqr","perm_pfdr_iqr"
"visual",0.0529497003410053,0.540059687460958,0.626176535148725,0.53964603539646,0.627637236276372,0.0194760731619452,0.80926060515627,0.80926060515627,0.815318468153185,0.815318468153185,0.0529497003410053,0.540059687460958,0.75141184217847,0.53964603539646,0.75016498350165
"auditory",0.0914095227527249,0.321765167655933,0.626176535148725,0.314368563143686,0.627637236276372,0.0914095227527249,0.321765167655933,0.75141184217847,0.313268673132687,0.755924407559244,0.0914095227527249,0.321765167655933,0.724863632726319,0.314368563143686,0.726127387261274
"motor",0.065124196922635,0.437959937538889,0.626176535148725,0.440555944405559,0.627637236276372,0.065124196922635,0.437959937538889,0.75141184217847,0.441355864413559,0.755924407559244,0.0697958611593794,0.36243181636316,0.724863632726319,0.363063693630637,0.726127387261274
"extero",0.111051422912584,0.194183329832599,0.626176535148725,0.199480051994801,0.627637236276372,0.111051422912584,0.194183329832599,0.75141184217847,0.198980101989801,0.755924407559244,0.111051422912584,0.194183329832599,0.724863632726319,0.199280071992801,0.726127387261274
"intero",0.0486969413662174,0.626176535148725,0.626176535148725,0.625137486251375,0.627637236276372,0.0486969413662174,0.626176535148725,0.75141184217847,0.62993700629937,0.755924407559244,0.0486969413662174,0.626176535148725,0.75141184217847,0.625137486251375,0.75016498350165
"mental",0.0456831496609516,0.618307882374844,0.626176535148725,0.627637236276372,0.627637236276372,0.0456831496609516,0.618307882374844,0.75141184217847,0.626337366263374,0.755924407559244,0.00994538129048012,0.909340537546994,0.909340537546994,0.913108689131087,0.913108689131087
