Timepoint,1,2,3,4,5,6,7,13,16,17,18,19,20,21,22,23,48,49,121,142,152,153,154,156,157,158,159,160,163,181,182,183,184,185,186,187,193,196,198,199,201,202,203,229,301,322,332,333,334,336,337,338,339,340,343
0,4.3558574,1.2089436,4.223021,2.1558552,2.4250383,2.5065598,-5.594795,0.82543534,1.027385,-2.570249,-2.5043075,4.1494646,4.7293987,-3.3311284,0.32257542,2.1025622,-1.326811,0.5776,1.5080681,2.7733586,2.711455,9.955212,8.834593,-2.2748158,5.630212,2.3086357,7.9400005,5.4650993,-0.9334923,3.791098,7.143787,2.9789937,2.3847296,3.542225,2.266186,-5.476672,3.3550706,3.1139872,-3.428341,2.9444113,0.08131904,0.61596227,1.3421066,1.2349387,2.9892511,7.6255255,8.988615,6.787515,5.616172,1.6732697,-3.6524975,6.5009236,4.9829125,10.107587,-1.8042406
1,4.9735937,3.5386326,4.7172275,5.563499,5.896631,5.0903497,0.62310255,1.7781813,4.829565,-1.1643335,-0.06435723,7.41022,5.203392,-4.4099865,0.75892603,2.7785764,2.950732,2.4496148,4.8171277,3.6967528,3.2944183,16.18327,14.931485,-0.7665713,9.00352,4.906998,10.141375,11.9848385,3.1512423,5.20054,8.378408,5.2040534,5.140365,8.194368,6.2360477,-0.097035274,4.1728163,5.5036526,-1.3560488,6.812183,-0.14216208,1.1495293,3.733843,2.3234851,3.7348032,11.181748,13.412279,10.083176,11.53858,4.003234,-2.467557,9.289306,6.563967,13.758658,2.5491009
2,4.254294,4.9907255,3.4323092,8.694109,9.252587,6.9274516,9.443521,2.7941532,8.148891,-0.4663387,2.4323254,9.343186,3.168948,-3.2636814,1.6462541,0.8743249,6.3273234,4.5020113,9.667998,3.1535447,1.1964674,17.003887,16.321901,0.5919663,9.280049,7.298995,8.409914,17.623568,7.830696,6.734015,7.3301206,7.8091717,8.377999,12.767176,10.197965,7.7052236,4.9126053,6.694271,1.3908479,7.871537,1.4582359,2.8748932,4.9855266,3.1324286,6.081447,13.5315275,15.960526,11.365145,16.806932,5.50322,-0.55678225,9.94729,6.173948,14.155332,7.7000427
3,3.0237396,4.475992,1.5729145,9.733481,10.683355,7.024194,13.992764,3.522001,8.459963,-0.7914536,2.8968818,8.818236,0.38204584,-0.61631256,2.4496057,-3.149787,6.3231506,5.0591507,12.886381,2.2375128,-2.7312603,11.198332,11.924386,0.943256,5.9503202,7.589565,3.8401227,17.763935,9.693361,7.7765164,4.5961413,9.759644,10.492951,14.424283,11.736019,13.118577,5.416312,5.696442,2.8883307,4.5191793,4.34652,4.947919,3.378962,2.4945486,8.327339,13.39136,15.377868,9.237468,16.958012,4.8825016,0.8439808,8.282189,4.1629367,9.874801,9.86547
4,2.09875,2.8659575,0.8120427,7.767223,9.045856,5.1140895,9.94567,3.5390449,4.963222,-1.4415468,0.9952587,5.319611,-0.95588166,1.8883992,2.298994,-6.2416863,3.1717365,2.924547,11.033702,2.6529717,-5.697758,1.9826068,4.6298943,0.56451696,0.97475445,4.3661623,-0.5801114,10.465369,6.734984,7.4459014,1.3513671,10.20885,9.905769,11.376259,9.459671,13.023628,4.9147334,2.7102282,2.2857575,-1.7550527,6.3876586,5.743482,-0.8437589,-0.12515125,7.629383,10.590417,11.577958,4.1322904,9.296979,2.259889,0.9279452,4.8399568,1.6232735,1.9775225,7.262758
5,2.2317383,2.3687756,2.1579306,4.1162934,5.1665635,2.2614093,0.21805604,2.9891849,0.04727269,-0.9582804,-1.4354281,0.020333288,-0.014133966,3.108057,0.91144115,-5.0903172,-0.30186653,-0.9950286,4.274275,5.212849,-4.7240257,-4.9089317,-0.89262915,0.5268971,-2.0724308,-1.2228208,-2.0880752,-0.37327394,0.39379156,5.9355836,-0.9113762,9.241662,6.8991756,5.1844606,4.689316,8.964474,3.1744618,-0.3878545,0.6442531,-6.739564,5.7039294,4.386574,-4.8889804,-3.5588293,3.4602296,6.8292894,6.0626726,-1.1023502,-3.256458,-0.54398733,0.3478219,1.0236803,-0.29226995,-5.4271994,2.0202265
6,4.0794406,4.2951117,5.2129,1.7772772,1.5935456,0.38686547,-6.7642984,2.764058,-2.1688495,1.8180065,-2.0560238,-4.2750077,2.1602197,3.1653504,-0.9078114,0.598971,-1.1744896,-3.8346026,-2.6434574,8.924887,0.96379226,-5.526823,-2.0309699,1.5330315,-0.55001736,-5.428577,-0.06617901,-7.0725083,-5.152984,4.8653893,-0.99388456,7.7476363,3.9274867,0.2895433,0.7900414,5.690342,1.3310335,-1.0852107,-0.06452931,-6.460331,2.5135775,1.7208035,-5.247921,-5.407277,-0.8632286,4.6739244,1.2412875,-2.778214,-12.928604,-1.2667297,0.8754203,-1.3585604,-1.0404111,-7.4521213,-1.4574662
7,7.676123,7.5335507,8.379572,3.0208514,0.6844426,0.823076,-4.2197914,3.7941058,0.63588786,6.5909095,-0.23851845,-4.8400016,3.7513213,2.9512272,-1.8273741,7.148375,1.0307759,-3.0553288,-4.07812,11.623785,8.837392,-0.84048474,-0.318814,3.0699468,4.9372115,-4.72889,3.6610668,-4.5468645,-6.1411543,5.834134,1.0902796,6.5274,3.6759317,0.5100728,0.38882068,6.477226,1.1817946,1.7259055,1.1143866,-0.4575994,-0.93683344,-0.42029744,-0.7167775,-3.9917212,-0.8467166,5.3237357,-1.0840412,0.6792793,-12.993399,0.8499048,3.737914,-1.310521,-0.9566416,-2.2860708,-0.39192802
8,11.724709,9.455983,9.905206,7.164773,2.5928295,3.0852296,6.787265,5.975527,6.575094,11.366006,2.3395221,-1.2112371,3.6886296,3.01033,-1.1905689,9.667156,4.091351,1.0314701,1.2031235,11.694881,14.438298,4.1685233,0.1789594,3.7630014,10.622159,0.6936921,6.258362,4.7492046,-2.2335393,8.447483,3.6799707,5.5194435,6.4726524,5.4198985,2.9687872,9.823267,3.3529701,6.4640474,3.1743326,7.5388165,-2.420306,-1.0404819,6.106503,-0.055036485,4.542138,7.280934,-0.91912746,6.9296103,-3.895945,4.142028,8.113009,0.25981855,-0.95293975,6.699109,3.8031516
