Timepoint,50,69,109,112,117,138,197,200,227,228,237,258,262,289,296,318
0,-2.910962,3.2757144,6.431581,6.2104897,-0.5739961,0.35700345,-3.042862,-2.53048,1.4804426,-1.1004102,0.046093643,2.2091916,3.954864,0.59006417,-1.3699099,-1.0752935
1,6.164722,-0.6302157,14.094699,2.9774458,2.342699,2.3832273,5.3938723,1.482351,3.1772668,-1.8153168,4.943182,3.1398413,4.813342,4.1361833,3.1495144,-1.5703709
2,-1.0374839,-2.4987168,8.918394,7.8726144,6.043689,-0.8021748,-0.72979283,7.4298406,3.6911883,5.7842937,-2.9564674,2.9244137,-0.8954719,-0.45333377,-0.6950798,-0.2855095
3,-6.2518077,0.12639956,8.642891,11.84343,-1.1551456,-1.2892247,-7.9304304,-4.4983044,-3.8269732,-6.871378,1.7072256,4.791061,3.9889758,1.5574038,-3.7305899,-4.096522
4,-1.7428274,0.31892934,7.1003494,6.3153825,-2.0957012,-9.504387,-6.7122073,-2.328154,-0.48115245,-4.112355,-2.2209136,3.062212,7.6204133,1.4845289,-1.824377,-5.161858
5,-4.5542626,1.6019722,-1.9577723,2.4446423,2.5186455,-2.037877,-5.2897515,-1.0733268,-1.0455512,0.56704795,2.4429173,1.5103894,3.0226839,4.879116,2.7736511,-5.2266
6,2.333105,1.1539172,6.0779295,1.0842975,-4.9525666,-0.7218046,-2.335914,-3.3186562,-3.309578,1.3992021,0.5809724,1.30883,2.7250454,4.3799124,-2.3889618,-3.2619267
7,-0.6570705,-0.5996068,0.84178275,2.8546245,-2.5539932,0.33301347,-1.6859627,-2.3409984,-0.3470893,-6.647799,-2.270264,0.34852833,-4.246357,-0.7186026,-5.5613966,-1.174556
8,-4.4982386,0.88317955,1.3463506,-3.9749432,4.450277,0.025828235,10.854442,-3.8101108,0.38137567,-7.3395734,-5.291376,-1.2924144,-5.325025,4.446176,-3.8144965,-2.9284642
9,2.2044506,0.19748312,-1.43463,-2.4173667,-2.727716,-2.8944418,7.631657,7.306544,-1.7470583,1.0438629,-4.149414,0.30283394,-2.1170788,-7.1036725,-2.591165,2.857728
10,6.2377906,0.48490512,6.2991815,2.2061365,-3.1610937,-0.23683277,-2.352312,-1.0592537,-0.85513437,-0.49186456,4.8809953,3.821204,9.490362,-0.55781883,3.5882764,0.015326686
