roi_id,sampen
32,4.586297711404976
34,4.91488338636205
61,3.994925443094154
68,4.055684132577679
85,3.862036359824258
111,3.9876917409624655
132,3.231088864120708
150,4.466836399859049
258,4.469400376433592
260,4.547900406499611
287,4.309072889985787
330,4.829269698486045
