roi_id,sampen
1,6.142957953842043
2,4.923764414172915
3,6.692092375427572
4,6.375039431346925
5,5.719520459706797
6,4.879583249612783
7,5.016012317988631
13,4.970528881508836
16,5.423466121349425
17,5.218707374528592
18,5.387023123109247
19,5.293307416947595
20,5.355698831542607
21,5.442943495848728
22,5.722962734767232
23,5.046074602997371
48,5.502500340529183
49,4.70626879694329
121,5.892391025913404
142,6.056831222596677
152,5.394605599374031
153,6.475733430966398
154,5.826548487290915
156,5.294620748891627
157,5.5051499189431325
158,5.309855262586788
159,4.469114172034637
160,7.1015380264620624
163,5.942514505339239
181,5.227686721005961
182,5.3941241794843915
183,5.328674927327947
184,5.124121311829188
185,5.839776399749982
186,5.093813673402728
187,5.1361366879860295
193,5.880418384247327
196,5.444218524690791
198,5.357552004618084
199,5.1799090900149345
201,4.88467931651836
202,5.394605599374031
203,5.4797802640291
229,4.78135971352466
301,6.481126689736617
322,6.6865005271832185
332,5.245927935797237
333,inf
334,5.897845456005512
336,5.067114195858537
337,5.455568979004899
338,5.063502942306158
339,5.868308133289467
340,5.5520286113590736
343,5.307428525192247
