"layer","n_verum","n_placebo","observed_diff","sw_p_verum","sw_p_placebo","test1_method","test1_stat","test1_p_raw","test1_p_fdr","perm_p_raw","perm_p_fdr"
"visual",17,18,-0.102490889529314,0.0628054483064693,0.2544705990665,"Welch t-test",-0.319878687928886,0.751389753930343,0.807348820725452,0.759124087591241,0.807019298070193
"auditory",14,17,-0.282055451484267,0.0981071658214085,0.863250382676459,"Welch t-test",-1.11302309597017,0.275522528636089,0.577745482317714,0.301469853014699,0.580741925807419
"motor",17,18,-0.24917121687902,0.202292440347707,0.19472896538269,"Welch t-test",-0.880111349970515,0.385163654878476,0.577745482317714,0.387161283871613,0.580741925807419
"extero",12,16,0.0635311872130379,0.108316035822835,0.308148276000771,"Welch t-test",0.246662441669741,0.807348820725452,0.807348820725452,0.807019298070193,0.807019298070193
"intero",17,18,-0.385612365149488,0.432771498225233,0.0491593779268767,"Mann-Whitney U",99,0.0774355985017524,0.464613591010514,0.0847915208479152,0.508749125087491
"mental",17,18,-0.193876671790018,0.846129102642123,0.482512365684827,"Welch t-test",-0.961861218991552,0.343265857821566,0.577745482317714,0.352864713528647,0.580741925807419
