"layer","obs_diff_full","test1_p_full","test1_pfdr_full","perm_p_full","perm_pfdr_full","obs_diff_sd25","test1_p_sd25","test1_pfdr_sd25","perm_p_sd25","perm_pfdr_sd25","obs_diff_iqr","test1_p_iqr","test1_pfdr_iqr","perm_p_iqr","perm_pfdr_iqr"
"visual",-0.290879673478869,0.381775079578845,0.572662619368268,0.422057794220578,0.633086691330867,-0.454557892239565,0.163860143950242,0.327516713593691,0.171882811718828,0.343765623437656,-0.327231002910627,0.241639260340982,0.40330747488673,0.243775622437756,0.462403759624038
"auditory",-0.32229962794811,0.218344475729127,0.537743299848974,0.23967603239676,0.614138586141386,-0.32229962794811,0.218344475729127,0.327516713593691,0.24027597240276,0.36041395860414,-0.333559137363205,0.141520799043685,0.40330747488673,0.143385661433857,0.44995500449955
"motor",-0.305125973621479,0.268871649924487,0.537743299848974,0.307069293070693,0.614138586141386,-0.436174458385707,0.11462451257398,0.327516713593691,0.128387161283872,0.343765623437656,-0.305125973621479,0.268871649924487,0.40330747488673,0.308269173082692,0.462403759624038
"extero",-0.0275181719360151,0.76283889495052,0.76283889495052,0.921507849215078,0.921507849215078,-0.0951847220333646,0.607574644475673,0.657069090085258,0.5995400459954,0.663233676632337,-0.0951847220333646,0.607574644475673,0.657069090085258,0.600639936006399,0.664533546645335
"intero",-0.330603079943504,0.203839186993662,0.537743299848974,0.15048495150485,0.614138586141386,-0.330603079943504,0.203839186993662,0.327516713593691,0.151484851514849,0.343765623437656,-0.330603079943504,0.203839186993662,0.40330747488673,0.14998500149985,0.44995500449955
"mental",-0.0984417675286648,0.657069090085258,0.76283889495052,0.661533846615338,0.793840615938406,-0.0984417675286648,0.657069090085258,0.657069090085258,0.663233676632337,0.663233676632337,-0.0984417675286648,0.657069090085258,0.657069090085258,0.664533546645335,0.664533546645335
