"layer","n_verum","n_placebo","observed_diff","sw_p_verum","sw_p_placebo","test1_method","test1_stat","test1_p_raw","test1_p_fdr","perm_p_raw","perm_p_fdr"
"visual",16,18,-0.454557892239565,0.212696369155534,0.934562398674278,"Welch t-test",-1.43228469090229,0.163860143950242,0.327516713593691,0.171882811718828,0.343765623437656
"auditory",14,17,-0.32229962794811,0.46801440328682,0.991603349368532,"Welch t-test",-1.25999774165458,0.218344475729127,0.327516713593691,0.24027597240276,0.36041395860414
"motor",16,18,-0.436174458385707,0.0860616965786674,0.377794854772664,"Welch t-test",-1.62481368740844,0.11462451257398,0.327516713593691,0.128387161283872,0.343765623437656
"extero",11,15,-0.0951847220333646,0.837759450417338,0.717583884462883,"Welch t-test",-0.520692985301954,0.607574644475673,0.657069090085258,0.5995400459954,0.663233676632337
"intero",17,18,-0.330603079943504,0.400131947033995,0.0290286801672949,"Mann-Whitney U",114,0.203839186993662,0.327516713593691,0.151484851514849,0.343765623437656
"mental",17,18,-0.0984417675286648,0.184921563012555,0.562719915434476,"Welch t-test",-0.448763980003901,0.657069090085258,0.657069090085258,0.663233676632337,0.663233676632337
