Timepoint,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360
0,-2.4443338,-0.4125899,-1.0397862,-3.3700767,-0.83779514,-0.032597404,0.49364612,-1.1928016,-1.4906775,-0.43058842,9.536035,5.4892855,1.498917,0.6057031,9.874659,3.9689777,11.677835,4.2785807,-0.8419437,-1.1922649,-0.8292898,-5.164495,-9.358765,2.1330523,4.3115606,3.6973066,2.2225134,4.882338,-0.39334622,5.46195,-4.1797347,8.465224,-8.772297,5.3120594,5.9595146,-2.8851564,-2.322253,-0.45342642,-2.4337473,-1.6968578,-6.1867895,-2.339025,1.0794277,2.111603,-0.43176126,3.659656,1.8130342,-1.0661212,-0.53349996,5.0234523,0.19335948,1.9827406,2.2480788,-0.09538972,-0.23633727,2.8814783,-0.36250207,3.1671464,6.8470793,-1.0411131,-4.575779,-4.205356,7.710364,0.66662824,-1.5401922,9.795645,3.4313831,0.3281547,5.3326206,3.6617079,4.622136,-7.34626,4.2187457,7.889272,-1.3022083,5.156192,-0.9662485,11.517054,9.344007,10.349736,7.989954,1.4747843,9.148419,2.8557963,2.4316046,4.6338997,4.1081705,1.6460481,-0.47743002,0.0,-0.80245405,7.4987164,5.3132343,9.7729435,6.930967,0.042501856,3.0740871,0.5844589,-3.7460866,1.5198041,0.014972048,3.7943041,-6.2114606,-2.246307,-4.215707,10.637062,6.0996203,-4.2953634,2.3743324,1.1532619,-1.3758725,10.426979,1.3801781,-7.273249,-1.5844618,2.6783762,3.0563748,3.8956656,-9.527649,2.7496839,0.5080623,1.9124539,6.3241835,0.5196598,7.194929,4.0976276,-4.0692787,9.768094,7.072448,3.1655533,1.157467,2.4165194,8.250167,1.066238,3.5394688,5.1437316,5.945178,5.266843,4.5824995,2.2053857,2.0262883,3.8837967,-5.324856,-1.8200467,3.6002586,1.2590917,-0.40796784,4.685878,4.306935,2.8056607,4.618563,5.726978,-8.199835,1.0818294,6.0653796,-3.4108152,0.9502158,-1.7929767,-7.036751,1.8317467,9.457253,7.6280055,-0.51894677,7.2918983,-0.91804826,5.688955,4.728352,0.889327,1.7205697,-1.0511358,0.8742528,0.07680323,3.0864952,-1.5897223,2.5372612,6.398982,5.739985,10.940493,2.3639066,-2.9421258,-3.9042103,4.8840594,-1.4867463,-3.2156696,-3.724919,0.40070263,0.83541554,-0.89410156,-1.483535,0.021233028,5.2629848,3.1434453,-3.311621,1.7341298,6.419601,-2.126807,3.9473107,-1.1960554,0.54576266,-0.8976022,1.5357183,-0.48505488,0.37156555,8.429882,4.997985,8.630248,-0.31470883,4.1012506,-1.5029852,0.8799965,-2.8985791,7.352018,-2.0295124,5.16455,0.09575438,-4.5487614,-2.55174,-1.1999267,-5.1011524,0.22299866,-0.00500953,-2.0982854,2.74867,-0.18647882,-2.5270715,-0.40631697,1.5360745,4.1166325,-1.997158,0.8918982,-0.64520127,1.2096231,0.26983532,-0.80573666,0.032740325,3.1809585,0.6043759,13.619338,6.884529,5.7136993,-8.024259,1.4108119,6.025758,-10.784281,-12.862592,3.6575367,2.1139653,-1.5452151,-3.4004211,2.9993467,-0.11961858,-3.060252,6.509544,0.71501756,1.6871816,-1.1068741,-1.1591953,6.4967847,4.230524,7.408015,5.0520654,0.150347,4.3332305,4.210078,1.4780508,5.088814,4.218611,-1.3168823,-2.9411187,0.0,-2.4671621,5.7823014,1.7160249,4.0090647,2.479404,-4.7007804,1.7488179,-2.1010835,0.1801112,1.005102,1.2961198,-2.884459,18.159082,0.04673021,-1.1993454,6.9827065,15.535388,-2.3180032,3.9550173,18.829662,-1.3323196,6.220176,2.0671606,6.897856,-0.5649383,2.384757,9.893822,3.9227445,-12.411605,-0.92074025,-0.563709,-3.2343638,2.9850862,8.32784,4.511533,5.1516433,2.0080113,2.748215,5.45912,1.9435908,-0.1158083,2.5312114,3.2547495,1.1620734,1.8815777,1.4447308,2.947105,5.5016947,6.285863,3.1474876,-2.248465,2.433694,-3.8136213,6.370263,4.93496,2.6487343,0.4580056,1.555368,1.301619,2.792022,-1.0456414,2.5917234,-2.7033706,-0.92313737,1.0119219,-4.1975994,7.0931063,-2.1037495,-4.0027285,0.45026276,2.8134246,11.104629,-3.2549496,8.916577,-9.839231,8.993579,4.6670403,1.1114396,-0.31485495,0.3949755,-1.8663967,-0.51801133,9.922028,4.100728,5.0621514,3.8902967,-0.51791173,10.885745,4.7452364,-2.0435557
1,-5.0010333,-1.6778697,-3.4809885,-6.433505,-2.9353108,-0.16402477,-0.8888493,-3.251668,-4.565933,0.62211955,9.0894,6.177395,-0.9167902,0.37555578,10.143321,3.8574898,12.501707,4.352916,-0.59394187,-1.1370631,-0.3422297,-7.1759896,-12.224965,3.196902,4.76988,3.4544148,0.88039255,6.262666,-2.0084395,5.5613422,-6.170527,10.027247,-10.906096,9.723696,6.505862,-6.8372045,-5.1360745,0.7004088,-5.1550164,-4.1328444,-9.189042,-2.3676775,0.40667138,2.1752017,-2.7471404,2.8229978,0.96283656,-0.17025262,-1.5708067,4.7229457,-1.5786332,0.9005311,1.8514577,-0.6116376,-0.8203618,1.2966069,-2.0786011,0.7703361,7.029462,-2.9016461,-5.2834496,-4.361667,7.1241207,1.6146007,-1.9309719,12.527923,3.9979079,1.1287289,5.4618063,3.7432735,4.9791384,-6.1378937,3.2145574,9.358379,-0.63095725,6.1385202,-1.1766241,12.220608,9.698092,9.154302,7.726128,1.3274817,8.716122,1.9303358,3.243473,4.3384137,3.1141503,0.6986752,-0.6150785,0.0,-0.5192529,7.518691,5.858933,11.998869,10.167658,-0.59399533,3.70302,2.0462074,-4.1663895,0.3784227,-2.000029,0.40862498,-6.620869,-4.6142426,-5.98387,10.766866,6.5170765,-4.018934,2.8135855,0.47945884,-1.0753636,11.124159,2.0022511,-8.877478,-2.6775122,2.3788848,2.5994084,5.2434425,-9.616781,4.061301,-4.8846927,2.8135352,7.6395726,0.062316492,7.6936283,4.139513,-3.5521283,9.865708,8.189821,2.9012988,1.644475,2.5091584,9.243397,1.4202265,3.9496887,6.3328013,5.370083,5.6561375,5.364816,3.4489229,1.4218626,1.5257763,-7.1612096,-1.7271452,4.5015993,1.5082327,-2.811113,4.1932096,4.910429,2.6380205,5.101744,4.6637235,-11.551702,-2.2550936,6.093388,-5.9456725,1.2111758,0.90775514,-7.4075,0.40089294,8.599191,7.41952,-2.4556973,7.1630883,-3.1002991,6.481175,4.5843973,1.1595818,4.313131,-0.11431343,1.4953465,0.10775677,1.3975804,-1.239771,2.458122,7.5083,7.2658105,11.905724,4.872122,-2.7031431,-6.308547,7.1269145,-6.6985044,-6.1307,-5.645932,-0.65511155,0.95832175,-3.1280725,-4.654434,-0.66614866,4.0999427,3.7423646,-5.4583654,2.749234,7.7495027,-3.0152209,2.8249054,-1.4872563,3.5851579,-0.77241564,1.2723634,-1.9126356,-2.0134037,10.584408,4.5159154,9.607987,-1.5193785,6.2463884,-3.095513,0.764305,-5.9471903,7.9687753,0.7022615,8.285264,1.3264409,-6.7654486,-7.424202,-1.9367287,-8.424242,-0.5013892,-1.1723076,-3.0219126,3.4114995,1.0491831,-3.6842358,-1.7443786,-1.4270189,3.9312472,-2.6354103,1.2521466,-1.656898,1.2719158,-1.8326935,-0.48946097,0.012217907,2.3762846,-1.34261,10.778298,7.2934623,6.168578,-8.346047,2.7645469,7.6835375,-9.129021,-9.965272,9.581817,2.0828853,-0.40397254,-3.861611,3.9792633,-1.2225841,-2.428966,7.839869,-0.19978039,3.2285483,-0.8677405,-1.8051313,5.497214,3.720608,7.5098205,7.0508265,0.20522454,5.734842,6.121894,4.096869,7.2915473,5.439139,-1.63264,-3.8583257,0.0,-2.993027,5.5628204,2.5230865,4.323207,1.0153587,-4.93498,1.2372408,-1.4165912,-0.46843496,1.0821608,-1.5112319,-6.36926,14.13835,-1.91141,-2.3887198,7.8548474,18.149519,-2.841243,4.208194,18.202618,0.47390708,4.690114,1.8255099,11.341895,2.0984976,3.4128764,10.458183,5.401636,-14.1357975,1.2408375,-3.5511055,-2.5524204,3.3115938,6.6092324,4.8561273,4.046919,3.1477997,4.4848037,5.20227,5.448716,0.4958946,2.7851605,4.21531,1.3086019,2.4380844,2.6234577,3.8498359,5.7108526,7.7286935,4.6775694,-3.921826,-1.084623,-4.798376,7.393945,4.548352,1.9196742,-0.47498986,0.44181642,1.2545153,2.451501,-0.49510747,0.94003993,-3.3921301,-1.2168678,-1.2588451,-6.0863605,5.6896276,-3.2343664,-5.3284464,0.7316899,0.90708,14.648242,-2.4680197,10.079534,-5.448827,9.295334,5.3846717,-0.9241125,0.6834126,1.0693485,-1.7466813,-0.08317841,9.837365,0.5905945,4.721106,5.4699736,-1.325577,14.169196,7.158491,-1.9074978
2,-4.5693703,-3.0943906,-2.1541286,-5.504765,-2.8200994,0.019379891,-1.8984344,-3.23721,-4.660689,1.8722982,5.9183965,4.7838974,-2.5350158,0.48629308,6.669534,2.9110851,8.747788,3.103515,1.3220301,-0.65666026,0.8784354,-5.336215,-10.060892,2.8107672,3.7277749,2.701262,0.32042378,5.0912614,-1.2313083,3.0669544,-3.1837096,7.365996,-8.056039,8.588131,3.4426577,-7.2505746,-4.450864,2.4216776,-5.0401483,-3.999293,-7.863405,-1.0374818,0.66760373,1.9584845,-2.9351168,1.8208855,-0.42172053,0.785599,-1.6119212,3.1973972,-2.055622,0.46817333,0.21745656,-0.44423506,-0.6520917,-0.43854928,-2.216191,-2.8017561,5.7870173,-2.104541,-5.590763,-3.0501485,3.7812333,1.5957592,-3.9303694,11.037316,3.0917275,1.6472718,3.0663362,2.555158,3.072409,-2.9555404,0.7309121,7.164708,0.0528265,5.048375,-0.8908852,8.275023,5.8341613,3.953574,4.2183332,0.50467145,5.2710967,0.8239631,1.951052,1.4718983,-0.10567137,-0.9213129,-0.44126827,0.0,0.08909983,5.845018,3.8530197,9.572671,10.504962,-0.24411722,3.377,3.2332232,-3.3009832,-0.2258894,-2.4078152,-2.9410586,-3.43461,-3.7907948,-5.347091,7.202695,4.668998,-1.9394076,1.6017271,0.75780135,-0.48292464,9.424499,1.3834159,-6.483943,-3.118348,1.17864,0.8036731,4.665157,-6.1784267,2.8762956,-5.7980614,2.4711635,6.51626,0.03476064,5.7436905,3.9887211,-2.0360715,7.409585,7.6737204,1.2062261,1.5797358,1.908122,6.785173,1.3393052,2.6909447,5.3520784,3.6687477,4.0242524,4.595322,2.6501167,0.58342046,-0.4648707,-5.161885,-0.98645633,4.065128,1.5819272,-4.2145762,2.5026536,3.356726,2.0143163,4.1264825,2.9397135,-9.211336,-4.2000403,4.061117,-6.0091968,0.10106863,2.958166,-5.2596164,-0.73590237,3.9472067,3.6436563,-3.0160215,2.828646,-4.484817,4.785705,3.196791,0.46828994,5.543683,-0.28637493,0.59113824,0.09775285,-0.46284676,-0.9380998,2.5032122,5.511342,5.810564,8.042827,4.67319,-1.4785113,-4.914828,7.386525,-6.9546347,-5.3698683,-3.6983879,-0.676783,0.7023428,-3.2682757,-4.9622016,-0.25935605,1.4345016,3.4824011,-4.376172,1.5389621,5.185471,-2.2204714,1.0316168,-0.73000675,5.184771,-0.42161578,1.0585865,-1.569656,-3.165501,7.3784924,3.1548426,7.55588,-0.10007682,5.6868877,-1.8714892,-0.06369702,-5.630922,4.683513,1.9853072,6.684699,1.3930818,-5.836878,-7.0587606,-1.4428804,-7.446123,-0.39762762,-1.2532692,-2.2215383,3.7033753,2.660866,-2.7891753,-1.6163087,-3.7300744,2.082486,-1.48757,1.3192949,-1.4423844,1.3770034,-2.509232,0.49722078,0.5394572,0.5211337,-2.4637527,4.0701623,5.167026,4.8554707,-7.6258245,2.3242266,5.834217,-6.4545097,-6.650757,10.15186,0.92220384,0.7326522,-3.511087,3.2959218,-2.1328218,-2.025953,5.7600846,-0.98718476,3.6280732,0.53077114,-1.895046,2.5420613,2.2415211,5.584506,6.3839736,-0.8658382,4.442842,5.5818496,4.2685924,5.5742235,3.6333992,-1.3112563,-3.6776512,0.0,-2.4431343,4.039223,1.9637239,3.62947,0.29186168,-2.4787018,0.7549346,-0.5226558,-0.6555703,1.4621204,-3.935517,-7.020842,7.05824,-2.434749,-2.9251697,6.3912597,13.225344,-1.4755231,2.8304493,11.688316,2.1579368,3.1414473,2.5221379,10.369422,3.9868329,3.516959,7.5122037,4.1031294,-9.4333515,2.8042305,-2.4394574,-0.3109931,2.179175,1.7744374,3.5869858,2.9236333,2.9766388,4.9424925,2.4702845,5.8051,0.8217616,2.1834974,2.4511733,1.2421807,2.3820608,2.67433,2.7348673,4.3117533,5.806693,4.475763,-3.8492177,-3.565036,-2.754339,6.7303047,2.1422296,0.9928711,-0.3521933,-0.3100244,0.5806091,1.2356881,-0.40962964,-0.5139582,-2.7830274,-0.24411558,-1.2187405,-5.723167,2.4544766,-2.10943,-4.4458933,3.3422575,-1.6823031,11.519164,-0.88698834,6.796829,-1.345198,5.561905,4.5138607,-1.8523165,1.5654204,0.08077138,-2.8485277,0.4624902,6.6100893,-4.273732,3.197437,4.813501,-1.9475694,13.179527,5.9098234,-1.809137
3,-2.1942754,-4.055752,2.0754633,-2.0467994,-1.2729005,-0.32249928,-1.719014,-1.580862,-2.1426432,1.7938884,2.862651,2.5408988,-3.0192924,0.2668478,2.8007064,1.429318,3.8901439,1.5670376,3.2718732,-0.7329403,1.1368409,-2.0681257,-5.9862003,1.1828557,1.8931137,2.2316573,0.5252951,2.7382662,1.2647517,0.98744965,0.5582333,3.5282257,-3.049529,2.5586932,-0.510406,-3.5474555,-0.9090975,2.3549008,-3.072931,-1.5034431,-4.2043223,0.17719667,1.023723,1.5079962,-1.0041167,0.72620815,-1.5337743,1.1624508,-1.0010457,1.3271991,-1.3198572,0.4914774,-1.919641,-0.052864138,0.09470531,-0.8489625,-0.8848255,-5.5107436,3.3870628,0.33794785,-4.782965,-0.9582465,0.6590671,0.40570548,-4.2409525,5.5173483,1.5696074,1.7218046,0.36062455,1.0703396,0.5901554,-0.10380005,-1.0038929,3.2358444,0.46598065,2.7096593,-0.37947202,3.3624728,1.5580266,-0.6234617,1.1014475,0.27169436,2.1618426,0.9215459,-0.77457106,-1.0754116,-2.121719,-1.7993048,-0.14949758,0.0,0.45388374,4.5607424,0.79938775,4.6645994,7.577763,0.8033751,2.5566251,3.4756155,-1.8956401,-0.32317522,-1.0527576,-3.8661108,1.9078363,-1.3368083,-3.735561,3.105211,2.2451515,0.5623054,-0.98807734,1.7462943,-0.029685631,6.380774,1.1418021,-1.0377787,-3.2692513,0.30830136,-1.3006316,1.1699593,-2.452045,-1.2815062,-3.001472,1.0368514,3.378809,0.09043212,3.1421132,2.3565638,-1.9835662,4.6586986,6.0015287,0.3489148,0.9845988,1.2388427,3.2103288,1.2758815,0.6550609,3.1977937,2.5768373,1.4338936,3.0345116,0.6028868,-0.13869165,-1.3278515,-1.2718933,0.18467076,2.9481497,1.1578711,-3.8271065,1.2328062,1.1539909,1.9804075,2.5954578,2.1595664,-4.2932434,-4.8835716,-0.077593334,-5.678036,-1.907753,2.1530793,-2.6288717,-2.0081117,0.5193158,-0.5023631,-1.7282486,-2.806782,-2.0859573,1.9434834,1.3049722,-0.7508955,3.7014177,-1.9905914,-0.90139145,0.054926407,0.11958443,-1.07099,2.2935605,2.4548638,2.8171737,3.0673027,0.7178291,-0.6554748,-1.7965063,3.384104,-2.8548887,-2.331482,-0.6725996,-0.11448603,0.34370965,-1.5983939,-2.7248127,1.1035275,-0.29885706,3.173465,-2.036236,-3.3058445,1.755802,-1.204001,0.68410015,0.4072521,2.3101776,0.05079606,0.1961815,-0.2496232,-2.1909914,0.90030706,1.8223506,4.3646774,2.5703409,3.2559981,0.96548,-0.007142339,-4.2992253,1.394684,0.5239668,2.5574007,0.6611965,-2.5318148,-2.2373552,-0.4076988,-3.8981931,-0.38102263,-0.60544115,-1.1055751,3.2110872,3.0255735,-0.84610754,-0.11868737,-3.3681026,-0.17785166,0.6483896,1.0418819,-0.54831415,1.1384963,-1.1125128,0.68154377,0.86520904,-1.0299586,-1.6686288,-1.9341983,1.3119993,2.3660812,-5.9380064,0.8228241,2.3959205,-5.505695,-4.173489,5.7008944,-0.12458339,1.234175,-2.1649234,1.9626321,-1.7977074,-2.5417118,1.9043019,-0.477271,2.443824,2.524269,-1.5310017,0.56655663,1.6253399,3.6698346,4.262264,-0.7697432,1.6103946,3.147609,1.8446828,1.0105355,0.27989438,-0.23330826,-2.6175756,0.0,-1.1031514,2.8555648,0.15086268,3.282283,1.9571015,0.4360134,0.45591837,0.18745495,-0.6155581,1.2696049,-3.5869765,-4.709909,3.4360347,-1.2701299,-2.4242249,3.110213,5.7582164,1.0394535,-0.017672919,5.7906356,2.2473898,3.3744247,2.885179,3.7834387,2.4287374,2.5262876,3.0672007,0.5836402,-3.2098978,2.229251,0.13877565,1.2075447,0.95373714,-3.2872722,1.7925911,2.0231867,0.8049045,3.610599,-0.20327596,2.3814628,0.6800611,1.543206,-0.0062589585,0.80879223,1.6109732,1.7583385,1.2939838,2.0949588,2.2748551,2.9140174,-2.9660926,-3.2001197,0.29380965,5.007247,0.33456394,-0.59134406,0.51287353,0.13228172,0.44606254,0.545362,-0.7814966,-1.0365409,-2.3052626,-0.54502285,-0.5656482,-4.1922855,0.011349769,0.06869666,-2.441894,4.1334257,-1.285324,4.4384627,0.13797928,1.4025861,0.5972097,-0.15650086,2.2355063,-0.7205858,1.0416647,-1.7808304,-2.893318,0.655998,3.1890976,-7.1891327,1.430569,2.938904,-1.9729736,9.222482,1.8528873,-1.777869
4,-1.2943538,-4.284706,4.9374957,-0.45032948,-0.9447225,-1.953448,-0.48700637,-0.6438951,-0.34011033,-0.28800166,1.7682511,0.73623025,-3.4576945,-1.7622799,1.6269578,-0.44257766,1.4638371,0.028972682,2.9184408,-2.379688,-1.2477692,-1.6292804,-5.3425016,-0.7630506,-0.042486392,2.1374342,0.061397564,1.2243235,2.6919413,1.6962217,-1.8843677,1.9606453,-0.3375114,-3.718122,-1.7954711,1.0828861,1.7455641,-0.48041084,-2.1916654,0.6457558,-2.34165,-0.366768,-0.13782486,0.67162704,0.6210981,-0.9279893,-1.9756553,0.6751608,-0.69745904,-0.24136701,-0.9938916,-0.3613874,-3.4935582,-0.4284628,0.50456905,0.06040269,0.16424301,-5.99585,0.37880248,1.6072778,-2.795298,0.9013974,-0.0075181434,-1.2833319,-0.46826822,-1.3858039,0.46429613,1.5425674,-0.3403452,0.23636918,-0.271168,0.7155972,-0.33128852,0.44906944,0.7558834,0.349294,-0.051787768,1.4176604,0.7653796,-0.43450886,1.554903,1.6946448,1.6162523,2.2534952,-3.2928739,-0.47895688,-0.37757444,-1.1604527,-0.03842785,0.0,0.21924293,4.901462,-1.1187733,1.3498361,2.5661695,1.3785588,1.7105131,2.5125222,-1.1029546,-0.9261142,0.5948117,-2.535276,5.3065524,-0.9454312,-3.4013515,1.6155509,1.1319052,2.2141206,-3.6893675,2.9690957,0.21390815,3.120489,2.923458,4.166708,-3.0925968,0.33666116,-2.4710824,-3.973482,-1.9037864,-6.36647,-2.2292902,-0.38623217,-0.14565498,-0.23593715,1.6465106,-2.06695,-4.301882,3.115381,3.3949304,1.8953625,0.30763954,0.9829209,1.016777,1.5426872,-0.808132,1.2842069,2.5107324,-1.0211623,1.6955078,-1.0200261,-1.225368,-2.6578314,0.3856805,1.5427222,2.042667,-0.14168175,-2.5444689,1.0524726,0.12846579,2.6152296,1.4086906,2.3135858,-2.7981634,-6.2926235,-5.173594,-7.9347415,-3.4831347,-1.6375607,-2.064882,-4.425103,1.8602896,-1.9504489,0.05012975,-5.6892815,3.6115103,0.032050706,0.24085115,-1.6345477,-0.99969894,-4.139381,-1.2392852,0.011205084,3.6755178,-1.3524438,1.0235438,0.68419164,0.39754257,1.3588545,-5.079963,-1.1572773,-1.2962757,-4.0964184,-0.13010985,-1.1103624,-1.2699939,-0.5272307,0.011246685,-0.49712524,-1.2675233,2.168883,0.10716062,3.2042458,-2.0092852,-10.985468,1.0086471,-1.7547691,2.39919,0.7704987,-4.7684627,-0.07267259,-2.06015,-0.6098326,-0.41004798,-3.8336344,0.75408345,2.190854,3.236715,1.0495996,2.0913272,1.8716615,-6.2134657,1.7149893,-2.7668555,0.65320194,0.684918,0.16700503,1.957703,-0.21661659,-2.2523415,-1.8304346,-0.7355344,-1.6322464,1.5837653,1.1913373,0.08886982,1.330091,-0.7731338,-1.5089065,1.8579376,0.7738532,-0.46564683,-0.1538459,0.6785009,-1.0793302,-0.121407695,-1.524107,0.2523602,-4.4919677,-2.339761,-0.26805013,-3.8863611,0.0850141,0.3899132,-6.0429335,-2.069856,0.807979,0.1796081,0.92733955,-0.15992077,1.2193015,0.011592205,-3.7355518,-0.8287658,1.4681339,0.1696041,3.850545,-1.0788912,1.1622041,2.92077,3.0256798,2.8448846,2.3826473,-0.65132713,0.47162494,-1.1882607,-3.1194897,-2.164881,1.0840545,-1.464227,0.0,0.104288146,2.8590374,-1.6243113,4.2841268,5.3499026,1.1187721,0.18853338,0.48650283,-0.9174301,-0.2566938,-0.29686657,-2.1792,4.9930167,0.14026594,-1.2524258,-0.9815799,2.9181252,2.9785676,-3.32436,5.633955,0.68700427,4.9960527,1.2708588,-4.2312903,-2.4966977,0.5309794,-0.37622157,-2.694355,-1.8428818,-0.06681817,-0.7694666,0.3848931,1.0952029,-5.8364825,0.5321382,0.52090657,-2.7084565,1.0770316,-0.65885544,-2.3373137,0.4266556,1.6214564,-0.4318261,0.1474815,0.5603795,0.6757892,1.5023037,-0.30237934,-0.23599525,1.1154933,-3.297417,-1.1336207,0.81671274,3.0527961,1.1705965,-3.3170867,0.39614823,1.1641196,1.4818009,1.1258118,-1.0151585,-1.1382773,-3.8790202,-4.2438254,-1.7315584,-3.3648922,-0.195712,0.85723215,-1.7674445,-1.0234863,3.1404655,-1.2322917,0.14416745,-2.90375,1.5203419,-4.2519016,-0.0354793,1.1613708,-1.2144792,-2.9441202,0.60077363,0.3708691,2.3472748,-5.922917,-0.08277987,1.7855835,-1.214609,6.3269734,-2.021651,-1.6849141
