Timepoint,50,69,109,112,117,138,197,200,227,228,237,258,262,289,296,318
0,2.729405,3.9324205,-7.190196,-9.880754,-0.77416205,-5.016801,-0.78176546,-0.26741162,-1.2313843,4.165255,10.843472,-4.4363856,6.7472014,-4.312198,1.4292352,-2.61357
1,-6.686427,2.7677784,-1.8978039,-6.2113657,-0.9256119,-3.8064942,-0.20192069,-3.1543849,-0.23384608,-0.8269891,-4.286587,2.967395,1.7587348,3.0495496,-0.41997272,3.0721257
2,-2.4389975,7.020915,13.051263,13.539851,1.1926891,-3.2627444,-1.8495257,3.921549,-0.69211316,-6.3317347,8.528227,2.7189777,5.2012773,9.229821,-2.8522472,-1.1499827
3,2.9625208,6.1916122,7.264973,18.695108,-1.2021606,3.0823503,1.0880632,-0.6125938,1.6936408,4.1077123,3.1526644,1.9827324,6.8484297,9.559087,-1.8020345,-0.2623323
4,-0.4329125,8.347234,-0.95165354,11.013183,2.3450673,3.069442,7.447253,4.0635066,2.699086,5.424923,16.96931,-3.4911141,7.3896713,0.9128807,3.4553394,5.0949993
5,0.86622447,2.351209,-9.17697,-0.4307511,-1.4040161,-2.5357258,-2.769752,4.491139,0.8721419,4.5373974,4.730236,-4.5476375,-0.8385316,-4.863159,-0.7128526,1.6987785
6,0.44209918,2.086603,-3.5957778,-9.14578,-0.44939217,-1.3844429,5.014964,2.7701268,1.5953174,1.3217973,-0.36889347,-4.6053905,2.4782593,-3.0415256,-2.4924188,-2.55551
7,-0.19104435,-1.3840035,2.0940087,-1.4815922,1.5119249,0.51835996,0.45896307,4.6834435,1.0333209,0.23807745,5.418333,-3.7019253,-0.3158873,7.6050606,-2.1776013,-1.8669671
8,4.9637475,0.8655725,4.2883744,11.959941,5.055572,1.5775511,-2.1087031,5.870905,0.45104662,6.59573,1.7909614,2.1902077,-2.5106869,8.600393,0.5105217,0.83645934
9,-1.538648,0.7558725,3.424671,4.6215014,-1.2634463,4.9296036,0.9461676,0.6575644,1.0398712,4.019022,-3.1827686,4.257116,2.6216881,2.8720703,1.4891877,0.68368584
10,0.31823525,1.5863055,2.861281,-3.440615,2.225882,3.8685665,2.1652186,0.8391107,0.0037076308,2.1792922,-3.117547,-0.6546095,0.25556573,3.4626436,1.2334379,0.621054
11,1.0892736,1.8049382,1.0346918,0.108958915,-0.079472505,1.1581638,2.8080802,-2.1687655,2.8489797,-2.4566948,-12.847593,3.2449968,-0.27340943,4.124281,-4.075042,1.9274387
12,-1.0451018,3.1249018,8.456683,14.538464,3.415753,-0.32946786,4.3132653,-1.8495536,3.914609,5.187672,2.9954636,6.251098,2.1161134,13.533911,1.7218952,5.8166265
13,-2.451244,3.8976078,2.4035964,6.7730775,0.09442327,3.428977,-3.180625,2.490627,2.195957,-0.08998916,0.07302099,3.7939024,3.0399594,1.3598708,3.1012857,2.3138716
14,-0.7921197,-4.1495996,0.33518195,-7.477979,-1.8231388,-2.3079324,-2.3410723,-0.23562035,-3.298411,0.50919944,6.5043354,4.389801,10.120697,2.0322902,-1.5094,2.8300443
15,-3.5884364,-2.6743283,-1.8149626,-7.410631,0.3187939,-0.1356032,-3.0296693,-8.008209,-0.55243456,3.5963326,0.2992843,0.3545147,2.8415422,4.4547224,1.466431,0.9718675
16,-5.694152,-2.5625737,1.5911915,-3.8337922,0.025756989,-0.8244275,2.3809166,0.103904195,-1.134166,-5.078516,-0.5345285,4.008494,1.6143101,-0.7014535,-2.1634774,-2.0482278
17,1.9037304,-0.73870504,7.97572,5.049355,0.5276997,-2.480376,2.085964,7.38081,2.115952,2.422938,1.5000448,0.5940304,-0.9533698,3.5981896,2.654287,3.422645
18,3.8658519,2.4801526,2.7078187,2.2724936,2.3153005,0.8214728,0.7362952,4.916016,-1.9825987,1.6450043,3.4187224,1.0431762,3.6424315,-2.75771,-0.48400468,0.12152293
19,2.4854872,-0.35616466,5.3656893,-0.7400952,2.6585383,4.5693808,1.7193964,3.7392607,2.7964427,1.9088876,-0.65935737,3.3014953,-2.195331,1.7983162,1.3423244,2.2906504
20,0.40500498,5.111675,5.7949185,18.60599,1.9066807,2.9855132,-2.4851665,0.030279007,4.699191,3.7212632,6.83875,5.3511295,-0.2838752,7.4209747,1.5016506,5.2918653
21,0.79464656,3.0622776,-3.6030886,6.212287,-0.6150565,0.97910064,-3.865185,1.1234356,1.162792,-1.7041328,6.7491064,2.8643534,-0.56351286,0.0013548603,5.225007,0.68503565
22,1.6742239,0.23142757,-1.1482043,10.007615,0.7779176,-1.1173905,-6.03672,-3.6105225,1.4151598,-0.27633268,4.007921,-1.8633214,-3.733987,4.476965,3.919172,1.1489395
23,0.83773077,0.85305333,-0.04453163,4.527307,-0.96945226,-2.2463348,-4.7029624,-11.3803,-1.0161012,4.613592,-1.642001,-2.7062378,-5.3289547,5.6983476,-0.10832498,-0.87691027
24,0.014438807,1.0177374,-4.1278315,-7.478849,-3.1776352,-0.76085997,0.6767482,-1.4731413,-4.0924807,-0.7558766,-7.3454747,-6.2807393,-9.494081,-8.292206,-3.2837157,-4.4095445
25,-0.1615021,0.82972234,-2.816618,-2.8325942,-4.7495513,-2.9112513,-2.4427516,-4.3574553,-4.5361133,-3.8133428,-3.2986202,-0.5878035,-8.154453,-5.415481,-2.1215367,-3.7392664
26,1.1429077,3.1995265,5.068564,6.0168414,0.608917,-3.2099075,0.0913225,1.9900608,-0.78194296,-3.6986759,-2.3936393,-1.480072,-3.5359674,4.2447386,-1.1740316,-6.4613023
27,1.766434,2.4738789,2.4871461,12.145698,1.4705493,2.2428722,2.9192448,-1.4172627,2.3331606,3.0774717,-0.5471509,1.4007512,-1.6176118,-1.9403563,-0.3123972,1.4536264
28,-3.8654373,-1.3194075,-7.1439853,-3.8541858,0.5623116,-4.0052366,-0.81054443,-1.618755,0.31501877,-1.1271503,1.9988945,-2.3242226,-0.17013653,-2.5497959,2.211772,-0.7081874
29,-0.265803,-0.69498676,-2.178161,-0.1463051,1.6153418,-0.9028813,1.9783537,-3.6581776,-1.7222748,-2.4856458,5.7915134,-1.8652624,-0.886735,2.379741,0.24949664,-1.0247031
30,7.0459,-0.7121368,0.86631995,1.0212064,2.7634587,0.34180114,2.5116205,4.352753,0.13279378,-2.041903,6.9571004,-1.1609182,-0.5536561,-3.162907,-0.06927347,-3.3997495
31,3.7816572,-1.9350291,0.6217826,-4.396766,3.9173396,0.4258792,4.5134325,-2.0331123,0.00114918,1.2846068,-16.5957,0.5178902,3.1406546,-4.9081426,-5.312753,0.58991534
32,4.540213,-1.3953995,-3.679783,-12.107786,-0.74634176,0.19308975,-1.788338,-1.8135469,1.2756351,0.24053594,-12.264716,0.50148255,3.7611668,-6.5288286,1.4093702,-0.35060725
33,3.5436344,-1.3534182,3.3951392,9.080266,2.1047423,0.716399,-3.2988894,-4.0261064,-0.23781046,2.0217032,-9.333288,1.0954872,2.4166064,3.5212328,-0.11502945,1.1023209
34,4.7048607,1.8378544,1.9606674,-2.7356584,3.599371,2.6917987,1.5432739,3.6605906,4.0326223,5.2325373,2.83407,3.5325933,1.0355321,-0.11706609,2.3850205,2.4741142
35,1.6282141,4.4002547,3.316094,5.939116,2.0749218,-2.0585725,-1.4738258,-5.5269065,1.162295,2.2060058,9.812227,0.8215207,-0.13645566,3.2057734,2.7150145,3.2900364
36,3.6675358,3.666895,1.3504578,-1.6077367,-1.5633384,4.3706765,-1.4956039,8.05151,2.2056313,4.3589497,-5.914991,1.9776407,-2.06955,-1.0892123,3.2864213,-1.856859
