roi_id,sampen
40,4.200951897062937
53,4.785288980704021
78,4.529668610850302
106,4.66150405559415
110,5.2070143201775325
111,4.352516414720785
113,5.189824558880018
118,5.530922661008267
120,4.679480099505446
122,4.670160514126634
243,4.329371078072925
285,4.601264313050256
288,5.092169843927867
300,4.864186144654281
