Timepoint,40,53,78,106,110,111,113,118,120,122,243,285,288,300
0,1103.2894455127503,877.3651253836496,1113.4544222392733,1381.6164573386864,1171.059280508536,915.2720237938133,1096.3898864405114,720.6586137238133,1188.7897837682424,232.70856696060022,1127.5501780489997,1196.2644037839746,1191.164691495742,1162.655352946899
1,1105.1509558859836,880.2350260416666,1115.190372951447,1383.0485237565622,1168.5901647779676,920.8839878391575,1098.813977800934,718.0756752454458,1191.1797455918365,231.93283790165617,1130.4422450364882,1201.5689525443966,1189.0648307186998,1160.0899478137721
2,1098.9920808599236,870.1509268624442,1104.0501859755743,1380.0546613420759,1159.812676549841,915.5549097834406,1097.871525087836,720.6422246589515,1187.6245764717837,234.08908463507584,1127.838209335774,1196.4616878733916,1191.026236678243,1173.7921762283734
3,1099.9771174741595,872.9429742722284,1102.3334279136052,1377.3963697322463,1148.8314144558376,916.0846825676996,1093.5193160925498,704.7886235175005,1180.95676681596,227.64188699931213,1121.974345825706,1200.9498650045955,1190.1488288315163,1162.5725679945672
4,1103.41019894032,878.507558186849,1105.7613667684889,1376.747117784288,1164.48634507921,918.3784526103252,1092.1430101447932,716.023983001709,1186.724777454047,232.3200366385665,1123.4473038038948,1199.162151689289,1181.2299280687928,1169.7158806461027
5,1109.7990405479175,874.6720653715588,1109.9054236033605,1377.7243655573122,1172.6641733240199,919.8026822064373,1098.7182361453606,710.4360813126253,1180.6850328784303,232.15453132848765,1125.9814316498187,1202.645906079717,1194.1496171859299,1163.3336852793493
6,1105.58654390828,872.7537623814175,1108.4912891085185,1376.5013195219494,1162.8766645078306,921.4366960267763,1102.8296283743234,715.70099774357,1189.5829453831398,233.053022161587,1125.4027149407934,1201.9507015452666,1190.6280802147182,1166.3921777717912
7,1103.207338140252,877.4323236374628,1100.6997408791194,1374.8828932343336,1164.3702308937354,914.8509321470518,1101.819830015385,718.4779179306322,1186.765135324546,230.46942708264922,1127.2620720643877,1205.243339987362,1190.1873253334757,1167.752189080834
8,1106.9172953059165,874.6532752627418,1101.4121325659373,1362.826401483445,1160.2812003241645,923.7352111404007,1096.3457808681042,705.3501308777323,1191.4907071650937,234.28248761609657,1127.8085420361124,1203.2010344176733,1188.9771092650974,1172.8004227561512
9,1108.9154147030263,876.9542933872768,1103.3820169842431,1355.4226663579386,1151.81671295166,917.7233680518898,1094.6599704167031,720.6774887654973,1192.942218296419,228.59659868908912,1129.0522177468783,1202.9366019112724,1192.0107761395323,1166.5455794644995
10,1104.0662915519115,874.0744149344308,1097.6869371202256,1357.9726948410114,1160.230478752984,918.0004185857,1087.433765944156,717.2533427636743,1187.0618533991315,226.92589351381224,1124.247963749714,1200.2892594537816,1197.238257110694,1162.201909675452
11,1105.8273540025348,877.5985514322916,1097.2656490386478,1363.261308135179,1159.3945202297634,915.2516906325882,1089.8455534354268,709.9785245771152,1183.977910850254,223.8462624102831,1123.7735672316292,1200.4828339905298,1187.8452075823327,1160.96789901558
12,1108.3291361948077,873.8205086844308,1094.5700844053238,1366.8150482985077,1168.2489803738065,916.0110815924567,1087.4285486317215,716.3781186538638,1187.4915156485465,226.6487406406206,1125.4777267647587,1197.3985157173222,1195.3419181602944,1168.006997762512
13,1109.6440661141041,875.6478707449777,1089.1772847856794,1368.2709410329344,1162.1765885529694,911.9654996717298,1089.7583062369065,706.7799866044202,1185.6427771863598,226.89276923162421,1125.910482239025,1200.1839584222362,1185.5539173972568,1169.3585462314416
14,1107.0823966037021,876.4766191755023,1095.175436050173,1379.3251019836102,1178.5122791714139,921.321909930255,1088.5799853788408,718.980089721095,1200.8932148115284,230.58950108504786,1120.1288781585056,1209.5951261119683,1187.9390188137434,1174.7827807897809
15,1111.387768348951,880.6100216820126,1088.4386820717464,1365.5332607693142,1166.3454251324688,917.204070838722,1090.9651284670697,711.261410073759,1191.6511128227119,230.4282116459817,1113.423585644327,1200.8693170627625,1182.8222277478774,1167.651419804014
16,1110.747251532051,881.5713486444382,1094.9597496153817,1374.611707737837,1168.370396310312,920.3426530167864,1091.138894533978,721.3456537970181,1201.4810397540252,232.9968514626404,1116.250430438309,1206.6148355948824,1187.1759017502764,1176.4305702881795
17,1116.3614531099126,875.8905755905878,1091.3109899248395,1368.3568812779017,1162.2242668434426,913.7060637602935,1093.9063123990704,718.159001975224,1198.0125840859969,233.4379504083358,1115.2438443874216,1204.1932947495404,1186.1816009815866,1171.8471223677711
18,1105.4945450686337,883.1608552478608,1094.352846478659,1372.9040558022796,1165.4409855312772,917.7511052312078,1091.979549130914,711.1305184346049,1193.3116063151867,233.08793862747777,1119.030767975492,1204.7436813226268,1178.27584809429,1175.1182148082046
19,1106.0091374429423,877.7856939406622,1097.932422123258,1382.246769334904,1171.9425720214845,916.8462223362278,1096.4280429605665,725.7405602173787,1202.3569870382396,233.67763225565253,1113.1819397994166,1203.6739566065685,1190.5321372666926,1171.0035444822347
20,1107.604965209961,878.4996105375744,1094.6873359074668,1383.0554901607452,1161.2106252599644,915.8869152584591,1093.9372749541724,717.9119585263775,1184.3635109838494,228.96533939426706,1113.3952634164978,1201.7431176450073,1184.9830657860857,1167.2584955792775
21,1109.1745782059231,868.3374822707403,1092.789757319859,1370.7647068891577,1159.2140449806495,916.3682102512669,1085.6289839931042,729.5110448786126,1193.2099003670785,234.11081967126464,1114.1756794821767,1198.5243363580785,1183.4596237722317,1169.046415014742
22,1108.082400889879,877.0158371698288,1091.1647332206605,1372.5754990350633,1159.0317625257703,917.164162919328,1085.6350288604224,715.2845108646086,1187.5690718132832,228.1593903650328,1113.3092024416105,1206.7014911555443,1177.1828311049287,1171.1198208980634
23,1100.3823864540357,870.3350742885044,1092.15037124876,1377.3965402431588,1155.8867409600152,916.0565762906461,1090.6823696370898,715.4198805564208,1187.0063261235425,231.41545352616262,1115.7249993360192,1198.2744445800781,1181.4560933496407,1164.5347334470785
24,1100.5353477563751,874.1088373093378,1084.7507870386517,1375.827703728247,1160.737019969799,916.3601379394531,1089.1119224505717,710.4888125890973,1181.1320199724382,230.1861482837151,1114.851969954359,1196.6319785238313,1180.3264560515474,1167.3749773164361
25,1104.1284752320707,870.2147362118676,1091.0973597935267,1364.8654247465588,1187.9889025652851,911.8861197394293,1086.4198604988653,721.1861333591271,1196.3490315548659,235.91714554349173,1114.6669328122957,1198.1874930758436,1179.3888468359062,1172.1256870547475
26,1105.7296300309429,880.7791224888393,1087.2520151289682,1377.4045310045676,1185.559784105089,920.7495933738915,1094.0309847187063,707.6112606443207,1183.3646742147844,228.83535342932362,1112.6755156576883,1201.115073837152,1174.863633330612,1171.7987083931991
27,1110.6457286363238,872.7837408156622,1090.4649444458976,1379.5463193863156,1185.4624113859954,911.4814193313186,1096.1163694925149,730.5893295843482,1201.0329278471506,232.301519719903,1127.524863909478,1201.9966210116859,1192.8598776078302,1182.5490355509908
28,1107.4271262522493,873.5449756440662,1085.5327248346239,1369.445719239573,1170.558656141493,925.9542656975824,1086.8627053372686,699.8186499131593,1176.904563013067,230.07698448662904,1119.0709888665747,1200.9871595366662,1189.9096002609401,1165.462863498264
29,1105.339064008734,886.582531156994,1075.8270923675052,1361.439213828435,1187.7470957438152,882.4676093024176,1075.7425199540635,709.1866814916618,1177.1830484612944,244.10244870677437,1097.6421771827602,1197.3270622702205,1176.0193032022457,1162.7556804788524
30,1101.6702712841247,873.3714832124256,1102.1524567377,1361.5541197761656,1185.3811434710467,904.8970712197794,1091.2697777774747,731.9042175556051,1196.8921962679944,249.2634690668165,1119.6127205693074,1197.9680896406414,1186.324110417504,1172.9836954284901
31,1102.7721370739882,876.7339913504464,1099.9258286612373,1374.4109190279844,1172.3071898283781,924.2530404168207,1102.505173667183,713.4829242750146,1187.921753859157,234.48116271458952,1123.3136682231057,1203.1987030285748,1201.1360108599401,1166.2133985497485
32,1096.9899693178327,876.2507861909412,1099.919662233383,1379.0859802891969,1182.5588603266963,915.7406267733187,1104.3925801708713,710.9953694471454,1182.152737535196,236.7680927121762,1117.5956023786855,1196.1134692280232,1197.9944080217858,1155.2475794065044
33,1093.2394654348996,869.5675179617746,1104.1267920600044,1371.141008972491,1165.2924440171982,916.9297495661555,1102.290320710763,695.4425480429696,1170.55417644675,229.94355125095427,1120.527563885166,1195.1533603187368,1197.0959046783937,1153.750245309881
34,1089.945065959116,871.3031107584635,1101.633444347079,1371.8595556834387,1169.5717358624493,914.4044181205131,1101.3158831889402,707.0769562118355,1175.8443419170865,231.65758049979652,1116.7094482677253,1190.50609787372,1199.9780124284064,1152.8022297241678
35,1096.06403033653,870.5808541434152,1107.9166450500488,1375.0364341130332,1166.5818281385634,915.158734708219,1098.6350677319745,713.3154129817568,1180.0602564158173,231.78418071491203,1117.6357733435211,1193.410634786141,1202.849341095069,1154.9285306382453
36,1095.8543317130443,872.1677449544271,1112.0338292803083,1380.240315432271,1173.6984232584634,920.0127520174593,1104.0059920156468,715.9806658134606,1189.6709136188333,234.71162579969032,1123.2146920559296,1200.1139903349035,1202.8637296915822,1162.0824895982998
37,1101.929743220297,878.3930373418899,1115.1793995811827,1382.7434078801878,1189.531032873083,921.4669537930876,1114.2317252558703,710.7396881863532,1184.3083164583004,235.73867652588285,1122.624229143853,1202.676140536781,1206.3891621187952,1159.0626356336807
38,1100.0674479623858,873.2459309895834,1114.288093687996,1368.2303040519594,1174.3644332320603,919.4392436259502,1111.8559597590781,707.797347876304,1173.6606863573722,234.47964282134146,1125.2979692913998,1197.1495351070116,1209.0428217553633,1155.2850998918673
39,1095.170213849357,868.162837437221,1108.080080304827,1376.0778928080563,1162.6100764521846,917.272414954933,1108.0619298839035,711.7733758582923,1182.629688088664,232.00681406628226,1118.6970258257877,1196.1188536571856,1204.7618406240579,1154.769075240212
40,1097.5969480021615,870.8909708658854,1104.4148523239862,1373.573229108538,1152.8142110188803,912.4565538973421,1103.6037379429993,702.7524876978206,1175.402608493863,227.26531633888322,1118.3230645726414,1194.9068116260175,1203.1349999528989,1153.2520134586027
41,1098.034088992001,868.3041003999256,1103.514220283145,1369.110692261388,1162.2253959373193,912.5816112209011,1099.070566869981,713.128437349166,1185.0073127552942,229.52089550323092,1117.2133177434052,1195.2923283937598,1197.5391237314109,1160.0269223501855
42,1093.2318192385555,877.357195172991,1097.949294135684,1373.311573008381,1165.3762330796983,909.6937181627428,1094.923821646408,699.8420924546618,1180.528738883546,229.63898134846048,1113.6099009493903,1196.1598569725743,1192.1010991430742,1151.625248116095
43,1099.7605919998684,873.0396801176526,1097.4293805076964,1365.7744568516969,1152.4489215426975,916.3409005242426,1092.703323790481,700.219643033784,1175.1276892647525,226.92961084662178,1116.6067056695786,1193.578715091994,1189.580965980456,1162.3732484547115
44,1090.318847827697,871.6411539713541,1095.1147517855204,1364.487478427786,1155.1540422227647,914.4143604587864,1100.2492965612998,701.283360389914,1174.5399007264732,228.08775985824693,1110.4179190791301,1193.226872804786,1194.364150265022,1156.554920883471
45,1092.2726003239663,868.8972371419271,1093.8379021296425,1363.6291981853506,1149.8854180230035,911.864711245975,1088.2267186681652,708.5533625430987,1185.8173897835204,226.99882894938753,1107.1526662914323,1200.10703104484,1196.7758113946945,1167.0012513376287
46,1097.5773008539436,871.9993969145276,1095.3867737300811,1385.3415651674625,1164.6703634756582,916.2166915068756,1093.4671920691123,707.6078599001713,1182.6663375312303,231.0464333848855,1115.3117656627958,1199.338298637326,1191.8669412005752,1166.9612309832225
47,1104.918540183078,869.1214105515253,1108.0434036254883,1384.7254157495247,1175.1242882057472,921.9807698017842,1105.5967396997207,707.0469617587853,1179.7584705643242,236.43228698637068,1125.8940771892978,1206.6626361237854,1200.5314813840812,1166.5240791876197
48,1099.22443569912,875.930435907273,1103.3164373125348,1380.6369569162844,1156.1560022989909,913.8401404715873,1104.383782583908,711.4522393325279,1183.7281280362668,227.3080386845107,1125.9553504848082,1202.1472957835479,1194.0269171907971,1162.96994778571
49,1101.4923354588198,869.7599705287388,1106.225756387862,1360.1642412458148,1149.9208541304977,919.9154329042177,1101.9974545952994,710.2831643057052,1185.0131611315733,230.96931525235323,1121.0042674810816,1203.1808943548122,1200.1746835984602,1162.8165367389547
50,1096.2320210317548,878.3978896368118,1102.800554608542,1364.1440363485347,1152.7712918316877,917.7275720544764,1096.5728476753447,709.0911592797758,1183.833849756851,227.59935721908647,1118.795974667601,1198.1711671973476,1200.767523566243,1167.0635850694443
51,1107.2079736945334,878.4125322614398,1106.6641740950326,1377.351176105479,1157.543212947139,915.4409658071157,1112.1915160450856,704.3765291747462,1187.6438635811587,227.489823040274,1121.0985675636196,1203.4251314051012,1197.9871235445764,1160.170217229032
52,1109.2329514749933,875.9780723935082,1104.5118291340177,1364.4791560097347,1157.8628490306712,920.117880950103,1099.3996401312631,703.8669457125025,1177.7069359793882,227.8846837358991,1126.276636355093,1204.7558227026161,1201.9982776703175,1164.7648738700311
53,1102.2418710087122,880.0885198683966,1097.1631007724338,1373.212743042638,1171.6032606336805,917.2176843591639,1097.155721483284,714.1530778088332,1183.7300983564503,230.17206107310412,1121.682276769662,1207.3352502133666,1198.3972542814886,1166.8969918320463
54,1102.0352179709446,872.8693251836868,1098.2541714622862,1378.9863838316903,1157.8397534970884,910.6754575162321,1086.3897043579784,714.6907301570263,1181.6130795551435,228.26368517420954,1119.0340568510558,1201.8430334780396,1182.7473754882812,1165.5526901771282
55,1103.2147089926045,874.4486650739398,1100.794843280126,1379.1717894216063,1155.941259511312,920.6860128866659,1092.3272786912971,705.8382187985826,1188.7907431355588,227.01296483487198,1119.9450785744639,1199.5349826331899,1176.5256891281276,1166.6723766107668
56,1105.0642475599652,875.4674333844866,1104.4733536735414,1381.4790594514716,1155.0570056208858,922.9150506096918,1089.1045549275489,718.6940312148054,1191.5622163569262,232.78747940309268,1127.4917135198746,1206.5472783962218,1182.5895886191217,1168.329220125045
57,1103.4402781282918,874.5426664806548,1100.8265516493057,1371.5871909812645,1148.20711895978,917.7836782094595,1094.0978915251833,707.288701112243,1179.7718832722776,229.43805157462347,1125.155794534723,1202.5796754981288,1187.1106651772257,1169.3863141874701
58,1098.6877436262837,872.4759100051153,1099.509779006716,1366.191823646505,1170.6909915500216,918.6344639546162,1090.6624929758423,724.2971421311184,1193.576945193528,234.86327936477267,1122.0347858253383,1201.9605538504463,1197.8211613008064,1174.1065526501886
59,1109.0519798364533,873.0923185802642,1091.9261326260037,1380.2619762925244,1172.7780205620659,920.1989282144083,1096.695647340913,710.8642411652196,1195.2815390649787,230.97025997337607,1115.9857913220776,1207.5493761591551,1193.3498985560377,1162.106888928176
60,1112.0417569621225,875.572033110119,1096.7507005721804,1379.2544907665758,1168.1485801414208,917.0448309408652,1102.2911312167205,714.4915343098256,1191.094078412516,226.69200637260664,1118.0561121218375,1210.5267608386127,1190.623636423583,1175.43296398879
