Timepoint,1,2,3,4,5,6,7,8,9,10,11
0,4.193155541711924,1.1360946461862447,-2.0340862553946826,-6.6187145746484095,-2.259851359591192,0.269018895163828,-3.6555942785070865,-2.480406790363545,6.631428103665916,0.35613881933445835,-2.7624159102537194
1,-4.843403281121305,-1.0263084842234242,-0.8377817672088134,-2.0249295915876115,17.885335382150146,6.968363493224796,-0.05607771630189857,3.3073024042710966,1.0905033565905629,5.0536327045791,2.103437709108907
2,0.8009675315448216,-2.2257000337145767,-5.377935105896726,-0.363896835291264,1.0549349526361542,0.2034987506779785,-7.853535523219985,-0.17351724922048803,3.943063660543792,1.4219046952773113,0.41698284660066876
3,-5.044158298446208,-11.151580199903371,-10.620638479991834,9.840974508499613,2.7528276662437285,-5.978110982447254,-5.8714468394007,0.7896991670131683,-8.629434808480497,-13.418353356877152,-2.1224951592026926
4,-0.51439959479838,-6.762032480568302,8.738065932478223,-0.31282948628448104,-1.2292558429192524,-4.959815609820035,-2.485740990054851,4.938825300761631,-3.7565962161336626,-3.3939289991952934,0.08306698653162742
5,-2.0481821584458255,1.5611191428437525,6.952524072053481,-0.14944557024508107,0.04870908479301297,-5.9324518904394035,-6.553095255579267,1.2107654907265488,-5.894161141648585,0.5866777100125138,-5.275193413909601
6,-5.6082215340694,1.495674926103378,-7.529036436762128,3.457213928504866,10.66328527428666,12.381600024748822,-2.4733346396563003,4.32057990741973,-4.145481138813253,10.02702343707182,5.001482197216579
7,-0.9849540214149319,6.732087816510882,-5.151465195934383,4.450620763155879,9.259011969274404,-6.795010925270617,-14.230577792744247,1.2853519734071226,-4.437291849841725,-1.3092001968500566,1.8387463607502228
8,-1.4230855484398044,-5.388395275388445,8.380644737457743,3.6007304799800015,-2.3370760004131164,8.588227056118907,5.77787967330339,0.7817241965355922,-2.3787625267797585,7.3859478478529015,3.3392791127672
9,1.4762562738389384,-6.195271440914699,5.9039693845397965,1.7433141390888058,-20.767354140476304,-6.62805067276468,-1.7966298254168764,12.013227296879096,-6.653667351421045,5.850754781341066,9.649767327673581
10,2.428401858450807,-3.1302603668704325,-3.1276388648821385,-2.6163849795655327,16.98408897555604,10.87771480910632,15.732547794915355,7.602328222016899,1.035921391023665,17.218193521305007,2.5012226915177034
11,8.726512132858744,0.9738801486638128,7.573583033315989,-1.365027793207947,-15.333224763675611,2.3315740629118316,5.318312458237823,-8.259214184722122,2.476493367431115,-1.1084149473783922,2.57182377576828
12,1.597639404389323,-2.3002286857488206,5.097875317748712,-7.657061352109422,4.748979130265664,5.934005017487371,0.45447935133564227,0.324376322481097,6.593262239986537,-2.186121709492742,6.3446265763166
13,-3.9263203068047154,5.1065108313852425,-4.95059343503446,6.7893745327482415,4.839946895229573,10.606849612021932,-6.718748294577306,-0.3900628077740572,-0.06873380286352974,-4.556499407455629,3.656308146763821
14,1.2092647893088204,13.703323828930758,-7.851083162183664,10.105738926906975,5.809857448753045,2.641648450676276,12.517882974780335,3.8814751183500094,1.6852504312041767,0.7148935644678316,8.620283615832426
15,1.8015175023857428,1.6920800385426502,-0.08234794717282057,1.356066503390974,6.985649483544486,3.7088645818282147,11.883738868698781,-0.14825398938692347,4.717781828982489,-1.9595002133627326,4.821216306516102
16,-1.4393396578653126,-1.2505435736811892,7.524098190117855,-0.2410232607199221,20.346070255552018,-0.8698464632034302,10.792433886275608,0.5293221716978112,6.314930223688787,-8.415702901324448,-4.854616454669407
17,-7.546280553754495,-4.354858163668185,6.604118632418769,1.254583101491539,-7.367981431435566,1.554352699874007,3.492382055946759,-7.274221808934699,9.038219977322282,-0.875032722341771,-1.252947350845159
18,1.0691341143481585,-7.07422308350096,-2.2046308123639653,5.629661077139329,-6.317281959008198,0.6214438737655172,4.55732914356857,-1.975673145177413,5.345908695033619,-4.2676733902522495,4.589543127283758
19,-1.1275008843869578,-16.15410535128749,-6.243539347940562,3.1137934968787797,-3.2082940048101,12.736419033031074,-0.7250654064879125,-2.8923224770292943,0.07395318082096625,-0.6868667152463174,6.141252180903542
20,-3.3826719394751956,-12.888026303174545,-12.372663289061462,-1.6830797791481018,-16.003388672458883,0.8970651480616355,-6.777754223468352,2.0199440790682424,-0.7139033030490486,1.8497022286969789,-0.6708287681852069
21,11.670717769739579,-1.58056033326655,-10.231261331816109,-2.9722971502615483,-1.695062749239863,-8.80337207414666,-14.566180923003323,-7.387366041845205,-9.90463846252889,-1.3096960539720497,0.3032795288124863
22,-7.79117150270209,-4.924932772103621,-6.381625367670643,-12.634053252181229,6.479387384288165,-8.405730408065173,-12.221247399948082,4.9432675923619955,-10.838535016896774,-11.97105575003186,3.787989901644843
23,-3.658974275753206,4.593126192384837,7.043424616054613,-3.8971717844204026,1.7698281443848902,-7.752779476800743,-4.794222496602,-5.880322069537883,-11.79869541312967,-6.97525894398592,-2.199890620854436
