"layer","n_verum","n_placebo","observed_diff","sw_p_verum","sw_p_placebo","test1_method","test1_stat","test1_p_raw","test1_p_fdr","perm_p_raw","perm_p_fdr"
"visual",19,20,0.0636273821888019,0.10368297424828,0.907308923967493,"Welch t-test",0.668016003685396,0.508643710525146,0.656134823569968,0.508149185081492,0.668333166683332
"auditory",18,20,0.0576648898725069,0.377172430343006,0.882106630901965,"Welch t-test",0.609123353409291,0.54677901964164,0.656134823569968,0.556944305569443,0.668333166683332
"motor",19,20,0.0589442869034005,0.562780178102489,0.703757131346634,"Welch t-test",0.764947721276374,0.449307274673031,0.656134823569968,0.43985601439856,0.668333166683332
"extero",19,20,0.0154846416136359,0.451262209992193,0.558057585914859,"Welch t-test",0.181753050959998,0.856813897246033,0.856813897246033,0.851714828517148,0.851714828517148
"intero",19,20,0.151959127206663,0.209471824237949,0.803685404774687,"Welch t-test",1.49347250268225,0.143806807828157,0.656134823569968,0.142585741425857,0.668333166683332
"mental",19,20,-0.0697380531962918,0.192513893170284,0.364217964112476,"Welch t-test",-0.864738618066402,0.392861057392743,0.656134823569968,0.405159484051595,0.668333166683332
