"layer","n_verum","n_placebo","observed_diff","sw_p_verum","sw_p_placebo","test1_method","test1_stat","test1_p_raw","test1_p_fdr","perm_p_raw","perm_p_fdr"
"visual",17,18,-0.00361865452637347,0.179971148420058,0.69465970643068,"Welch t-test",-0.0382512317255569,0.969722097737029,0.969722097737029,0.971302869713029,0.971302869713029
"auditory",17,18,0.0234241530838543,0.578157305767575,0.727965693003233,"Welch t-test",0.230143529304765,0.819662787124088,0.969722097737029,0.820617938206179,0.971302869713029
"motor",17,18,0.00320711295048938,0.557899903793893,0.851871707841276,"Welch t-test",0.0404384273564223,0.967988980051216,0.969722097737029,0.967403259674033,0.971302869713029
"extero",17,18,-0.0524435290414215,0.673744727844335,0.572503519535645,"Welch t-test",-0.607111846210021,0.548469869004431,0.969722097737029,0.546145385461454,0.971302869713029
"intero",17,18,0.089146700103409,0.272174499769142,0.613063833835116,"Welch t-test",0.83497402894163,0.409737031466081,0.969722097737029,0.414358564143586,0.971302869713029
"mental",17,18,-0.118524443207634,0.264674152459847,0.270291191150477,"Welch t-test",-1.4271605315592,0.163495254592957,0.969722097737029,0.164283571642836,0.971302869713029
