"layer","n_verum","n_placebo","observed_diff","sw_p_verum","sw_p_placebo","test1_method","test1_stat","test1_p_raw","test1_p_fdr","perm_p_raw","perm_p_fdr"
"visual",19,19,-0.49825989887858,0.890455950372475,0.326604358241767,"Welch t-test",-1.36906927375475,0.181553820742024,0.544661462226072,0.17978202179782,0.539346065393461
"auditory",17,18,-0.123275152500993,0.421839428471947,0.536659867775135,"Welch t-test",-0.24634598573444,0.806942086639916,0.908686845806766,0.808019198080192,0.908709129087091
"motor",7,9,-0.135941825170393,0.610443373406226,0.381146876065216,"Welch t-test",-0.346393573610215,0.734787463565258,0.908686845806766,0.736426357364264,0.908709129087091
"extero",15,17,-1.32951054172838,0.242099015936405,0.604831011826511,"Welch t-test",-3.11077470996546,0.00408695418834407,0.0245217251300644,0.0043995600439956,0.0263973602639736
"intero",14,15,0.0502495559908923,0.704394354004621,0.425302199863466,"Welch t-test",0.115836024209519,0.908686845806766,0.908686845806766,0.908709129087091,0.908709129087091
"mental",17,16,-0.320386954545986,0.155783120986854,0.899376718476796,"Welch t-test",-0.936453952042283,0.356324286141862,0.712648572283723,0.353464653534647,0.706929307069293
