"layer","n_verum","n_placebo","observed_diff","sw_p_verum","sw_p_placebo","test1_method","test1_stat","test1_p_raw","test1_p_fdr","perm_p_raw","perm_p_fdr"
"visual",19,20,-0.0689575195223438,0.703366201519812,0.000429598676326812,"Mann-Whitney U",138,0.14788989971136,0.443669699134081,0.926507349265073,0.926507349265073
"auditory",17,19,-0.349260576236824,0.425764745970492,0.454948991328957,"Welch t-test",-0.660086705734991,0.513696087268557,0.63756113042577,0.527247275272473,0.632696730326967
"motor",9,10,-0.485525243270382,0.692781291223688,0.0151630264830973,"Mann-Whitney U",38,0.59561089947573,0.63756113042577,0.374462553744626,0.573542645735426
"extero",16,20,-1.67338137834718,0.124917772228004,0.411924292585573,"Welch t-test",-2.97828635498249,0.00533178439583665,0.0319907063750199,0.0065993400659934,0.0395960403959604
"intero",16,16,-0.587832321788959,0.610662634366169,0.00306494373864606,"Mann-Whitney U",115,0.63756113042577,0.63756113042577,0.382361763823618,0.573542645735426
"mental",19,17,-0.420528800090535,0.383839958591262,0.817789556155536,"Welch t-test",-1.06983101377945,0.292674495600061,0.585348991200122,0.291370862913709,0.573542645735426
