"layer","n_verum","n_placebo","observed_diff","sw_p_verum","sw_p_placebo","test1_method","test1_stat","test1_p_raw","test1_p_fdr","perm_p_raw","perm_p_fdr"
"visual",19,19,-0.462608432463217,0.828079393609764,0.799434318854423,"Welch t-test",-1.31913647336714,0.197856026357782,0.395712052715564,0.199180081991801,0.398360163983602
"auditory",19,20,-0.429542610761356,0.778911092542901,0.414099773998152,"Welch t-test",-0.863941901821544,0.393273847810269,0.471928617372323,0.385361463853615,0.462433756624338
"motor",19,20,-0.792269117547819,0.69302604552023,0.82958566543341,"Welch t-test",-1.66992136037757,0.103386044968645,0.310158134905934,0.0997900209979002,0.299370062993701
"extero",19,20,-1.63393926073544,0.208294531128741,0.601813858703857,"Welch t-test",-2.93159563979094,0.00575360002600975,0.0345216001560585,0.0058994100589941,0.0353964603539646
"intero",19,19,-0.0645425052228808,0.406501462276808,0.108159826627176,"Welch t-test",-0.125537007488316,0.900802057126852,0.900802057126852,0.898410158984102,0.898410158984102
"mental",19,19,-0.43771920704742,0.356082000288231,0.990570455857748,"Welch t-test",-0.959542660151585,0.344743615577414,0.471928617372323,0.348465153484652,0.462433756624338
