"layer","n_verum","n_placebo","observed_diff","sw_p_verum","sw_p_placebo","test1_method","test1_stat","test1_p_raw","test1_p_fdr","perm_p_raw","perm_p_fdr"
"visual",19,20,-0.199825493030621,0.996884686368708,0.877917248653509,"Welch t-test",-1.9157762439487,0.0634951639591554,0.190485491877466,0.0660933906609339,0.198280171982802
"auditory",18,18,0.00118000663577233,0.439647428889857,0.0223311426642581,"Mann-Whitney U",139,0.476546211785049,0.571855454142059,0.984401559844016,0.984401559844016
"motor",18,19,-0.030204852640532,0.182974408682227,0.956775074941248,"Welch t-test",-1.17710954929033,0.247282977014951,0.438015137332054,0.24977502249775,0.441105889411059
"extero",19,18,-0.177204426008606,0.573627325357527,0.487537629176257,"Welch t-test",-2.39752914590783,0.022770648526499,0.136623891158994,0.0193980601939806,0.116388361163884
"intero",18,20,0.0159402222565957,0.489674186695601,0.337240088504817,"Welch t-test",0.190437354994456,0.850066014118215,0.850066014118215,0.846615338466153,0.984401559844016
"mental",19,20,0.130954390495291,0.848797186720308,0.504439070828595,"Welch t-test",1.06897897555025,0.292010091554702,0.438015137332054,0.294070592940706,0.441105889411059
