"layer","n_verum","n_placebo","observed_diff","sw_p_verum","sw_p_placebo","test1_method","test1_stat","test1_p_raw","test1_p_fdr","perm_p_raw","perm_p_fdr"
"visual",19,20,-0.162752453399376,0.545348709503329,0.343494734906374,"Welch t-test",-1.58400789861462,0.122401814728316,0.367205444184948,0.126087391260874,0.378262173782622
"auditory",19,20,-0.0407177436922072,0.0787722806589314,0.240127825323926,"Welch t-test",-0.702206647325467,0.487507134947798,0.54577858989801,0.498750124987501,0.527647235276472
"motor",19,20,-0.023628114283101,0.0471382855194858,0.052392980686355,"Mann-Whitney U",168,0.54577858989801,0.54577858989801,0.527647235276472,0.527647235276472
"extero",19,20,-0.186487827211163,0.853848547105134,0.313754324042973,"Welch t-test",-2.33216713583368,0.0265598032636644,0.159358819581987,0.0250974902509749,0.150584941505849
"intero",19,20,0.0608860824824632,0.1318276664701,0.41963858230895,"Welch t-test",0.662817609403377,0.511559550473283,0.54577858989801,0.51964803519648,0.527647235276472
"mental",19,20,0.113745874410057,0.777944861478527,0.795428990348338,"Welch t-test",1.09793360157802,0.279329707054456,0.54577858989801,0.281671832816718,0.527647235276472
